// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\6f116012-4b42-45ce-8edf-0dab0762baa2
// command took 1.61s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\6f116012-4b42-45ce-8edf-0dab0762baa2
// command took 3.06s and exited with 0
// ***** Done, took 00:00:04 (4.84 sec)   *****
// Found 2 benchmarks:
//   JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.ObjectTest: DefaultJob [N=100]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "6f116012-4b42-45ce-8edf-0dab0762baa2.dll" --benchmarkName "BenchmarkExamples.JsonSerializerBenchmark.JsonTest(N: 100)" --job "Default" --benchmarkId 0 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\6f116012-4b42-45ce-8edf-0dab0762baa2\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadResult  17: 256 op, 571163100.00 ns, 2.2311 ms/op
WorkloadResult  18: 256 op, 551042000.00 ns, 2.1525 ms/op
WorkloadResult  19: 256 op, 556379200.00 ns, 2.1734 ms/op
WorkloadResult  20: 256 op, 544095600.00 ns, 2.1254 ms/op
WorkloadResult  21: 256 op, 531856700.00 ns, 2.0776 ms/op
WorkloadResult  22: 256 op, 515695200.00 ns, 2.0144 ms/op
WorkloadResult  23: 256 op, 523277800.00 ns, 2.0441 ms/op
WorkloadResult  24: 256 op, 518480700.00 ns, 2.0253 ms/op
WorkloadResult  25: 256 op, 510041800.00 ns, 1.9924 ms/op
WorkloadResult  26: 256 op, 520164500.00 ns, 2.0319 ms/op
WorkloadResult  27: 256 op, 522750800.00 ns, 2.0420 ms/op
WorkloadResult  28: 256 op, 511320300.00 ns, 1.9973 ms/op
WorkloadResult  29: 256 op, 524248200.00 ns, 2.0478 ms/op
WorkloadResult  30: 256 op, 517933000.00 ns, 2.0232 ms/op
WorkloadResult  31: 256 op, 518533200.00 ns, 2.0255 ms/op
WorkloadResult  32: 256 op, 520933300.00 ns, 2.0349 ms/op
WorkloadResult  33: 256 op, 524139200.00 ns, 2.0474 ms/op
WorkloadResult  34: 256 op, 523390100.00 ns, 2.0445 ms/op
WorkloadResult  35: 256 op, 524887000.00 ns, 2.0503 ms/op
WorkloadResult  36: 256 op, 517386300.00 ns, 2.0210 ms/op
WorkloadResult  37: 256 op, 521590500.00 ns, 2.0375 ms/op
WorkloadResult  38: 256 op, 519701100.00 ns, 2.0301 ms/op
WorkloadResult  39: 256 op, 522933100.00 ns, 2.0427 ms/op
WorkloadResult  40: 256 op, 516871800.00 ns, 2.0190 ms/op
WorkloadResult  41: 256 op, 521782500.00 ns, 2.0382 ms/op
WorkloadResult  42: 256 op, 519677300.00 ns, 2.0300 ms/op
WorkloadResult  43: 256 op, 524183600.00 ns, 2.0476 ms/op
WorkloadResult  44: 256 op, 519177000.00 ns, 2.0280 ms/op
WorkloadResult  45: 256 op, 522198500.00 ns, 2.0398 ms/op
WorkloadResult  46: 256 op, 510860400.00 ns, 1.9955 ms/op
WorkloadResult  47: 256 op, 522718600.00 ns, 2.0419 ms/op
WorkloadResult  48: 256 op, 522570900.00 ns, 2.0413 ms/op
WorkloadResult  49: 256 op, 518887600.00 ns, 2.0269 ms/op
WorkloadResult  50: 256 op, 521971700.00 ns, 2.0390 ms/op
WorkloadResult  51: 256 op, 518924900.00 ns, 2.0271 ms/op
GC:  146 0 0 461619200 256

// AfterAll

Mean = 2.0617 ms, StdErr = 0.0117 ms (0.57%); N = 51, StdDev = 0.0839 ms
Min = 1.9695 ms, Q1 = 2.0190 ms, Median = 2.0375 ms, Q3 = 2.0503 ms, Max = 2.3959 ms
IQR = 0.0313 ms, LowerFence = 1.9721 ms, UpperFence = 2.0973 ms
ConfidenceInterval = [2.0206 ms; 2.1027 ms] (CI 99.9%), Margin = 0.0411 ms (1.99% of Mean)
Skewness = 1.84, Kurtosis = 6.52, MValue = 2

// **************************
// Benchmark: JsonSerializerBenchmark.ObjectTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "6f116012-4b42-45ce-8edf-0dab0762baa2.dll" --benchmarkName "BenchmarkExamples.JsonSerializerBenchmark.ObjectTest(N: 100)" --job "Default" --benchmarkId 1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\6f116012-4b42-45ce-8edf-0dab0762baa2\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 314200.00 ns, 314.2000 us/op
WorkloadJitting  1: 1 op, 183679900.00 ns, 183.6799 ms/op

WorkloadPilot    1: 2 op, 3888500.00 ns, 1.9443 ms/op
WorkloadPilot    2: 3 op, 6357200.00 ns, 2.1191 ms/op
WorkloadPilot    3: 4 op, 7678700.00 ns, 1.9197 ms/op
WorkloadPilot    4: 5 op, 9419000.00 ns, 1.8838 ms/op
WorkloadPilot    5: 6 op, 13367500.00 ns, 2.2279 ms/op
WorkloadPilot    6: 7 op, 13001900.00 ns, 1.8574 ms/op
WorkloadPilot    7: 8 op, 19026700.00 ns, 2.3783 ms/op
WorkloadPilot    8: 9 op, 16216000.00 ns, 1.8018 ms/op
WorkloadPilot    9: 10 op, 20955100.00 ns, 2.0955 ms/op
WorkloadPilot   10: 11 op, 19763800.00 ns, 1.7967 ms/op
WorkloadPilot   11: 12 op, 23792200.00 ns, 1.9827 ms/op
WorkloadPilot   12: 13 op, 25435900.00 ns, 1.9566 ms/op
WorkloadPilot   13: 14 op, 25410300.00 ns, 1.8150 ms/op
WorkloadPilot   14: 15 op, 28363200.00 ns, 1.8909 ms/op
WorkloadPilot   15: 16 op, 29651900.00 ns, 1.8532 ms/op
WorkloadPilot   16: 32 op, 57475900.00 ns, 1.7961 ms/op
WorkloadPilot   17: 64 op, 110664600.00 ns, 1.7291 ms/op
WorkloadPilot   18: 128 op, 215856700.00 ns, 1.6864 ms/op
WorkloadPilot   19: 256 op, 436713000.00 ns, 1.7059 ms/op
WorkloadPilot   20: 512 op, 866589800.00 ns, 1.6926 ms/op

WorkloadWarmup   1: 512 op, 942124800.00 ns, 1.8401 ms/op
WorkloadWarmup   2: 512 op, 887241900.00 ns, 1.7329 ms/op
WorkloadWarmup   3: 512 op, 915932800.00 ns, 1.7889 ms/op
WorkloadWarmup   4: 512 op, 922157400.00 ns, 1.8011 ms/op
WorkloadWarmup   5: 512 op, 946048400.00 ns, 1.8478 ms/op
WorkloadWarmup   6: 512 op, 882767800.00 ns, 1.7242 ms/op
WorkloadWarmup   7: 512 op, 897620400.00 ns, 1.7532 ms/op
WorkloadWarmup   8: 512 op, 866730100.00 ns, 1.6928 ms/op

// BeforeActualRun
WorkloadActual   1: 512 op, 906386900.00 ns, 1.7703 ms/op
WorkloadActual   2: 512 op, 918338600.00 ns, 1.7936 ms/op
WorkloadActual   3: 512 op, 909078500.00 ns, 1.7755 ms/op
WorkloadActual   4: 512 op, 860178000.00 ns, 1.6800 ms/op
WorkloadActual   5: 512 op, 867084800.00 ns, 1.6935 ms/op
WorkloadActual   6: 512 op, 866539300.00 ns, 1.6925 ms/op
WorkloadActual   7: 512 op, 865592900.00 ns, 1.6906 ms/op
WorkloadActual   8: 512 op, 867771600.00 ns, 1.6949 ms/op
WorkloadActual   9: 512 op, 860057300.00 ns, 1.6798 ms/op
WorkloadActual  10: 512 op, 861360100.00 ns, 1.6823 ms/op
WorkloadActual  11: 512 op, 945350300.00 ns, 1.8464 ms/op
WorkloadActual  12: 512 op, 919462400.00 ns, 1.7958 ms/op
WorkloadActual  13: 512 op, 897690900.00 ns, 1.7533 ms/op
WorkloadActual  14: 512 op, 942232000.00 ns, 1.8403 ms/op
WorkloadActual  15: 512 op, 861849400.00 ns, 1.6833 ms/op
WorkloadActual  16: 512 op, 861069500.00 ns, 1.6818 ms/op
WorkloadActual  17: 512 op, 863719000.00 ns, 1.6870 ms/op
WorkloadActual  18: 512 op, 894325400.00 ns, 1.7467 ms/op
WorkloadActual  19: 512 op, 906938300.00 ns, 1.7714 ms/op
WorkloadActual  20: 512 op, 858444100.00 ns, 1.6766 ms/op
WorkloadActual  21: 512 op, 865012900.00 ns, 1.6895 ms/op
WorkloadActual  22: 512 op, 862037300.00 ns, 1.6837 ms/op
WorkloadActual  23: 512 op, 861882000.00 ns, 1.6834 ms/op
WorkloadActual  24: 512 op, 856141300.00 ns, 1.6722 ms/op
WorkloadActual  25: 512 op, 878051800.00 ns, 1.7149 ms/op
WorkloadActual  26: 512 op, 862381000.00 ns, 1.6843 ms/op
WorkloadActual  27: 512 op, 856048200.00 ns, 1.6720 ms/op
WorkloadActual  28: 512 op, 861077100.00 ns, 1.6818 ms/op
WorkloadActual  29: 512 op, 884553200.00 ns, 1.7276 ms/op
WorkloadActual  30: 512 op, 900468100.00 ns, 1.7587 ms/op
WorkloadActual  31: 512 op, 928078700.00 ns, 1.8127 ms/op
WorkloadActual  32: 512 op, 948959400.00 ns, 1.8534 ms/op
WorkloadActual  33: 512 op, 1072523200.00 ns, 2.0948 ms/op
WorkloadActual  34: 512 op, 1443441300.00 ns, 2.8192 ms/op
WorkloadActual  35: 512 op, 1279516800.00 ns, 2.4991 ms/op
WorkloadActual  36: 512 op, 1176819100.00 ns, 2.2985 ms/op
WorkloadActual  37: 512 op, 1109733000.00 ns, 2.1674 ms/op
WorkloadActual  38: 512 op, 951263800.00 ns, 1.8579 ms/op
WorkloadActual  39: 512 op, 932612700.00 ns, 1.8215 ms/op
WorkloadActual  40: 512 op, 897296300.00 ns, 1.7525 ms/op
WorkloadActual  41: 512 op, 859343400.00 ns, 1.6784 ms/op
WorkloadActual  42: 512 op, 861337300.00 ns, 1.6823 ms/op
WorkloadActual  43: 512 op, 874627900.00 ns, 1.7083 ms/op
WorkloadActual  44: 512 op, 867119500.00 ns, 1.6936 ms/op

// AfterActualRun
WorkloadResult   1: 512 op, 906386900.00 ns, 1.7703 ms/op
WorkloadResult   2: 512 op, 918338600.00 ns, 1.7936 ms/op
WorkloadResult   3: 512 op, 909078500.00 ns, 1.7755 ms/op
WorkloadResult   4: 512 op, 860178000.00 ns, 1.6800 ms/op
WorkloadResult   5: 512 op, 867084800.00 ns, 1.6935 ms/op
WorkloadResult   6: 512 op, 866539300.00 ns, 1.6925 ms/op
WorkloadResult   7: 512 op, 865592900.00 ns, 1.6906 ms/op
WorkloadResult   8: 512 op, 867771600.00 ns, 1.6949 ms/op
WorkloadResult   9: 512 op, 860057300.00 ns, 1.6798 ms/op
WorkloadResult  10: 512 op, 861360100.00 ns, 1.6823 ms/op
WorkloadResult  11: 512 op, 945350300.00 ns, 1.8464 ms/op
WorkloadResult  12: 512 op, 919462400.00 ns, 1.7958 ms/op
WorkloadResult  13: 512 op, 897690900.00 ns, 1.7533 ms/op
WorkloadResult  14: 512 op, 942232000.00 ns, 1.8403 ms/op
WorkloadResult  15: 512 op, 861849400.00 ns, 1.6833 ms/op
WorkloadResult  16: 512 op, 861069500.00 ns, 1.6818 ms/op
WorkloadResult  17: 512 op, 863719000.00 ns, 1.6870 ms/op
WorkloadResult  18: 512 op, 894325400.00 ns, 1.7467 ms/op
WorkloadResult  19: 512 op, 906938300.00 ns, 1.7714 ms/op
WorkloadResult  20: 512 op, 858444100.00 ns, 1.6766 ms/op
WorkloadResult  21: 512 op, 865012900.00 ns, 1.6895 ms/op
WorkloadResult  22: 512 op, 862037300.00 ns, 1.6837 ms/op
WorkloadResult  23: 512 op, 861882000.00 ns, 1.6834 ms/op
WorkloadResult  24: 512 op, 856141300.00 ns, 1.6722 ms/op
WorkloadResult  25: 512 op, 878051800.00 ns, 1.7149 ms/op
WorkloadResult  26: 512 op, 862381000.00 ns, 1.6843 ms/op
WorkloadResult  27: 512 op, 856048200.00 ns, 1.6720 ms/op
WorkloadResult  28: 512 op, 861077100.00 ns, 1.6818 ms/op
WorkloadResult  29: 512 op, 884553200.00 ns, 1.7276 ms/op
WorkloadResult  30: 512 op, 900468100.00 ns, 1.7587 ms/op
WorkloadResult  31: 512 op, 928078700.00 ns, 1.8127 ms/op
WorkloadResult  32: 512 op, 948959400.00 ns, 1.8534 ms/op
WorkloadResult  33: 512 op, 951263800.00 ns, 1.8579 ms/op
WorkloadResult  34: 512 op, 932612700.00 ns, 1.8215 ms/op
WorkloadResult  35: 512 op, 897296300.00 ns, 1.7525 ms/op
WorkloadResult  36: 512 op, 859343400.00 ns, 1.6784 ms/op
WorkloadResult  37: 512 op, 861337300.00 ns, 1.6823 ms/op
WorkloadResult  38: 512 op, 874627900.00 ns, 1.7083 ms/op
WorkloadResult  39: 512 op, 867119500.00 ns, 1.6936 ms/op
GC:  87 0 0 276889600 512

// AfterAll

Mean = 1.7299 ms, StdErr = 0.0095 ms (0.55%); N = 39, StdDev = 0.0595 ms
Min = 1.6720 ms, Q1 = 1.6823 ms, Median = 1.6936 ms, Q3 = 1.7714 ms, Max = 1.8579 ms
IQR = 0.0890 ms, LowerFence = 1.5488 ms, UpperFence = 1.9049 ms
ConfidenceInterval = [1.6959 ms; 1.7638 ms] (CI 99.9%), Margin = 0.0340 ms (1.96% of Mean)
Skewness = 0.84, Kurtosis = 2.26, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\BenchmarkExamples.JsonSerializerBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\BenchmarkExamples.JsonSerializerBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\BenchmarkExamples.JsonSerializerBenchmark-report.html

// * Detailed results *
JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
Runtime = .NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 2.0617 ms, StdErr = 0.0117 ms (0.57%); N = 51, StdDev = 0.0839 ms
Min = 1.9695 ms, Q1 = 2.0190 ms, Median = 2.0375 ms, Q3 = 2.0503 ms, Max = 2.3959 ms
IQR = 0.0313 ms, LowerFence = 1.9721 ms, UpperFence = 2.0973 ms
ConfidenceInterval = [2.0206 ms; 2.1027 ms] (CI 99.9%), Margin = 0.0411 ms (1.99% of Mean)
Skewness = 1.84, Kurtosis = 6.52, MValue = 2
-------------------- Histogram --------------------
[1.964 ms ; 2.012 ms) | @@@@@@@@@@
[2.012 ms ; 2.057 ms) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[2.057 ms ; 2.104 ms) | @
[2.104 ms ; 2.150 ms) | @@
[2.150 ms ; 2.199 ms) | @@@@@
[2.199 ms ; 2.280 ms) | @@@
[2.280 ms ; 2.359 ms) | 
[2.359 ms ; 2.416 ms) | @
---------------------------------------------------

JsonSerializerBenchmark.ObjectTest: DefaultJob [N=100]
Runtime = .NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 1.7299 ms, StdErr = 0.0095 ms (0.55%); N = 39, StdDev = 0.0595 ms
Min = 1.6720 ms, Q1 = 1.6823 ms, Median = 1.6936 ms, Q3 = 1.7714 ms, Max = 1.8579 ms
IQR = 0.0890 ms, LowerFence = 1.5488 ms, UpperFence = 1.9049 ms
ConfidenceInterval = [1.6959 ms; 1.7638 ms] (CI 99.9%), Margin = 0.0340 ms (1.96% of Mean)
Skewness = 0.84, Kurtosis = 2.26, MValue = 2
-------------------- Histogram --------------------
[1.667 ms ; 1.735 ms) | @@@@@@@@@@@@@@@@@@@@@@@@
[1.735 ms ; 1.779 ms) | @@@@@@@
[1.779 ms ; 1.826 ms) | @@@@
[1.826 ms ; 1.868 ms) | @@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.17763.503 (1809/October2018Update/Redstone5)
Intel Core i7-7700HQ CPU 2.80GHz (Kaby Lake), 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=2.2.300
  [Host]     : .NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
  DefaultJob : .NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT


|     Method |   N |     Mean |     Error |    StdDev |   Median |    Gen 0 | Gen 1 | Gen 2 |  Allocated |
|----------- |---- |---------:|----------:|----------:|---------:|---------:|------:|------:|-----------:|
|   JsonTest | 100 | 2.062 ms | 0.0411 ms | 0.0839 ms | 2.037 ms | 570.3125 |     - |     - | 1760.94 KB |
| ObjectTest | 100 | 1.730 ms | 0.0340 ms | 0.0595 ms | 1.694 ms | 169.9219 |     - |     - |  528.13 KB |

// * Hints *
Outliers
  JsonSerializerBenchmark.JsonTest: Default   -> 10 outliers were removed (2.49 ms..3.46 ms)
  JsonSerializerBenchmark.ObjectTest: Default -> 5 outliers were removed (2.09 ms..2.82 ms)

// * Legends *
  N         : Value of the 'N' parameter
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Median    : Value separating the higher half of all measurements (50th percentile)
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
