// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1e526366-aed5-4120-bc40-2ebded9ec0bf
// command took 2.12s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1e526366-aed5-4120-bc40-2ebded9ec0bf
// command took 3.69s and exited with 0
// ***** Done, took 00:00:05 (5.98 sec)   *****
// Found 3 benchmarks:
//   JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.ObjectTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.XmlTest: DefaultJob [N=100]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "1e526366-aed5-4120-bc40-2ebded9ec0bf.dll" --benchmarkName "BenchmarkExamples.JsonSerializerBenchmark.JsonTest(N: 100)" --job "Default" --benchmarkId 0 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1e526366-aed5-4120-bc40-2ebded9ec0bf\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadWarmup   4: 512 op, 736972800.00 ns, 1.4394 ms/op
WorkloadWarmup   5: 512 op, 744430000.00 ns, 1.4540 ms/op
WorkloadWarmup   6: 512 op, 732840700.00 ns, 1.4313 ms/op
WorkloadWarmup   7: 512 op, 738770500.00 ns, 1.4429 ms/op
WorkloadWarmup   8: 512 op, 742843100.00 ns, 1.4509 ms/op
WorkloadWarmup   9: 512 op, 735226500.00 ns, 1.4360 ms/op

// BeforeActualRun
WorkloadActual   1: 512 op, 738925000.00 ns, 1.4432 ms/op
WorkloadActual   2: 512 op, 742406000.00 ns, 1.4500 ms/op
WorkloadActual   3: 512 op, 749289900.00 ns, 1.4635 ms/op
WorkloadActual   4: 512 op, 743809400.00 ns, 1.4528 ms/op
WorkloadActual   5: 512 op, 824831300.00 ns, 1.6110 ms/op
WorkloadActual   6: 512 op, 918624300.00 ns, 1.7942 ms/op
WorkloadActual   7: 512 op, 871283500.00 ns, 1.7017 ms/op
WorkloadActual   8: 512 op, 788084800.00 ns, 1.5392 ms/op
WorkloadActual   9: 512 op, 742242800.00 ns, 1.4497 ms/op
WorkloadActual  10: 512 op, 748200600.00 ns, 1.4613 ms/op
WorkloadActual  11: 512 op, 723881100.00 ns, 1.4138 ms/op
WorkloadActual  12: 512 op, 746352500.00 ns, 1.4577 ms/op
WorkloadActual  13: 512 op, 743317700.00 ns, 1.4518 ms/op
WorkloadActual  14: 512 op, 728655600.00 ns, 1.4232 ms/op
WorkloadActual  15: 512 op, 721088600.00 ns, 1.4084 ms/op
WorkloadActual  16: 512 op, 752673300.00 ns, 1.4701 ms/op
WorkloadActual  17: 512 op, 792078000.00 ns, 1.5470 ms/op
WorkloadActual  18: 512 op, 782419200.00 ns, 1.5282 ms/op
WorkloadActual  19: 512 op, 770292700.00 ns, 1.5045 ms/op
WorkloadActual  20: 512 op, 743981400.00 ns, 1.4531 ms/op
WorkloadActual  21: 512 op, 744025900.00 ns, 1.4532 ms/op
WorkloadActual  22: 512 op, 821093000.00 ns, 1.6037 ms/op
WorkloadActual  23: 512 op, 803722900.00 ns, 1.5698 ms/op
WorkloadActual  24: 512 op, 1003613000.00 ns, 1.9602 ms/op
WorkloadActual  25: 512 op, 1002599200.00 ns, 1.9582 ms/op
WorkloadActual  26: 512 op, 942142500.00 ns, 1.8401 ms/op
WorkloadActual  27: 512 op, 897426300.00 ns, 1.7528 ms/op
WorkloadActual  28: 512 op, 996329000.00 ns, 1.9460 ms/op
WorkloadActual  29: 512 op, 853301600.00 ns, 1.6666 ms/op
WorkloadActual  30: 512 op, 908049800.00 ns, 1.7735 ms/op
WorkloadActual  31: 512 op, 1222121600.00 ns, 2.3870 ms/op
WorkloadActual  32: 512 op, 943711900.00 ns, 1.8432 ms/op
WorkloadActual  33: 512 op, 865084000.00 ns, 1.6896 ms/op
WorkloadActual  34: 512 op, 875777600.00 ns, 1.7105 ms/op
WorkloadActual  35: 512 op, 1124411100.00 ns, 2.1961 ms/op
WorkloadActual  36: 512 op, 855594200.00 ns, 1.6711 ms/op
WorkloadActual  37: 512 op, 770758500.00 ns, 1.5054 ms/op
WorkloadActual  38: 512 op, 754764500.00 ns, 1.4741 ms/op
WorkloadActual  39: 512 op, 735243700.00 ns, 1.4360 ms/op
WorkloadActual  40: 512 op, 763510900.00 ns, 1.4912 ms/op
WorkloadActual  41: 512 op, 770934400.00 ns, 1.5057 ms/op
WorkloadActual  42: 512 op, 758873800.00 ns, 1.4822 ms/op
WorkloadActual  43: 512 op, 780833100.00 ns, 1.5251 ms/op
WorkloadActual  44: 512 op, 768858000.00 ns, 1.5017 ms/op
WorkloadActual  45: 512 op, 755764600.00 ns, 1.4761 ms/op
WorkloadActual  46: 512 op, 777187000.00 ns, 1.5179 ms/op
WorkloadActual  47: 512 op, 772502800.00 ns, 1.5088 ms/op
WorkloadActual  48: 512 op, 757696900.00 ns, 1.4799 ms/op
WorkloadActual  49: 512 op, 756212700.00 ns, 1.4770 ms/op
WorkloadActual  50: 512 op, 759922500.00 ns, 1.4842 ms/op
WorkloadActual  51: 512 op, 755331300.00 ns, 1.4753 ms/op
WorkloadActual  52: 512 op, 757045400.00 ns, 1.4786 ms/op
WorkloadActual  53: 512 op, 756156100.00 ns, 1.4769 ms/op
WorkloadActual  54: 512 op, 751542200.00 ns, 1.4679 ms/op
WorkloadActual  55: 512 op, 756967300.00 ns, 1.4785 ms/op
WorkloadActual  56: 512 op, 758203400.00 ns, 1.4809 ms/op
WorkloadActual  57: 512 op, 752575000.00 ns, 1.4699 ms/op
WorkloadActual  58: 512 op, 758954300.00 ns, 1.4823 ms/op
WorkloadActual  59: 512 op, 752301800.00 ns, 1.4693 ms/op
WorkloadActual  60: 512 op, 756310900.00 ns, 1.4772 ms/op
WorkloadActual  61: 512 op, 738467300.00 ns, 1.4423 ms/op
WorkloadActual  62: 512 op, 744884100.00 ns, 1.4549 ms/op
WorkloadActual  63: 512 op, 753891900.00 ns, 1.4724 ms/op
WorkloadActual  64: 512 op, 762087500.00 ns, 1.4885 ms/op
WorkloadActual  65: 512 op, 754940200.00 ns, 1.4745 ms/op
WorkloadActual  66: 512 op, 762221900.00 ns, 1.4887 ms/op
WorkloadActual  67: 512 op, 858145000.00 ns, 1.6761 ms/op
WorkloadActual  68: 512 op, 788968600.00 ns, 1.5410 ms/op
WorkloadActual  69: 512 op, 790390400.00 ns, 1.5437 ms/op
WorkloadActual  70: 512 op, 757675500.00 ns, 1.4798 ms/op
WorkloadActual  71: 512 op, 760324500.00 ns, 1.4850 ms/op
WorkloadActual  72: 512 op, 757314300.00 ns, 1.4791 ms/op
WorkloadActual  73: 512 op, 740107700.00 ns, 1.4455 ms/op
WorkloadActual  74: 512 op, 757474200.00 ns, 1.4794 ms/op
WorkloadActual  75: 512 op, 753438900.00 ns, 1.4716 ms/op

// AfterActualRun
WorkloadResult   1: 512 op, 738925000.00 ns, 1.4432 ms/op
WorkloadResult   2: 512 op, 742406000.00 ns, 1.4500 ms/op
WorkloadResult   3: 512 op, 749289900.00 ns, 1.4635 ms/op
WorkloadResult   4: 512 op, 743809400.00 ns, 1.4528 ms/op
WorkloadResult   5: 512 op, 824831300.00 ns, 1.6110 ms/op
WorkloadResult   6: 512 op, 871283500.00 ns, 1.7017 ms/op
WorkloadResult   7: 512 op, 788084800.00 ns, 1.5392 ms/op
WorkloadResult   8: 512 op, 742242800.00 ns, 1.4497 ms/op
WorkloadResult   9: 512 op, 748200600.00 ns, 1.4613 ms/op
WorkloadResult  10: 512 op, 723881100.00 ns, 1.4138 ms/op
WorkloadResult  11: 512 op, 746352500.00 ns, 1.4577 ms/op
WorkloadResult  12: 512 op, 743317700.00 ns, 1.4518 ms/op
WorkloadResult  13: 512 op, 728655600.00 ns, 1.4232 ms/op
WorkloadResult  14: 512 op, 721088600.00 ns, 1.4084 ms/op
WorkloadResult  15: 512 op, 752673300.00 ns, 1.4701 ms/op
WorkloadResult  16: 512 op, 792078000.00 ns, 1.5470 ms/op
WorkloadResult  17: 512 op, 782419200.00 ns, 1.5282 ms/op
WorkloadResult  18: 512 op, 770292700.00 ns, 1.5045 ms/op
WorkloadResult  19: 512 op, 743981400.00 ns, 1.4531 ms/op
WorkloadResult  20: 512 op, 744025900.00 ns, 1.4532 ms/op
WorkloadResult  21: 512 op, 821093000.00 ns, 1.6037 ms/op
WorkloadResult  22: 512 op, 803722900.00 ns, 1.5698 ms/op
WorkloadResult  23: 512 op, 853301600.00 ns, 1.6666 ms/op
WorkloadResult  24: 512 op, 865084000.00 ns, 1.6896 ms/op
WorkloadResult  25: 512 op, 875777600.00 ns, 1.7105 ms/op
WorkloadResult  26: 512 op, 855594200.00 ns, 1.6711 ms/op
WorkloadResult  27: 512 op, 770758500.00 ns, 1.5054 ms/op
WorkloadResult  28: 512 op, 754764500.00 ns, 1.4741 ms/op
WorkloadResult  29: 512 op, 735243700.00 ns, 1.4360 ms/op
WorkloadResult  30: 512 op, 763510900.00 ns, 1.4912 ms/op
WorkloadResult  31: 512 op, 770934400.00 ns, 1.5057 ms/op
WorkloadResult  32: 512 op, 758873800.00 ns, 1.4822 ms/op
WorkloadResult  33: 512 op, 780833100.00 ns, 1.5251 ms/op
WorkloadResult  34: 512 op, 768858000.00 ns, 1.5017 ms/op
WorkloadResult  35: 512 op, 755764600.00 ns, 1.4761 ms/op
WorkloadResult  36: 512 op, 777187000.00 ns, 1.5179 ms/op
WorkloadResult  37: 512 op, 772502800.00 ns, 1.5088 ms/op
WorkloadResult  38: 512 op, 757696900.00 ns, 1.4799 ms/op
WorkloadResult  39: 512 op, 756212700.00 ns, 1.4770 ms/op
WorkloadResult  40: 512 op, 759922500.00 ns, 1.4842 ms/op
WorkloadResult  41: 512 op, 755331300.00 ns, 1.4753 ms/op
WorkloadResult  42: 512 op, 757045400.00 ns, 1.4786 ms/op
WorkloadResult  43: 512 op, 756156100.00 ns, 1.4769 ms/op
WorkloadResult  44: 512 op, 751542200.00 ns, 1.4679 ms/op
WorkloadResult  45: 512 op, 756967300.00 ns, 1.4785 ms/op
WorkloadResult  46: 512 op, 758203400.00 ns, 1.4809 ms/op
WorkloadResult  47: 512 op, 752575000.00 ns, 1.4699 ms/op
WorkloadResult  48: 512 op, 758954300.00 ns, 1.4823 ms/op
WorkloadResult  49: 512 op, 752301800.00 ns, 1.4693 ms/op
WorkloadResult  50: 512 op, 756310900.00 ns, 1.4772 ms/op
WorkloadResult  51: 512 op, 738467300.00 ns, 1.4423 ms/op
WorkloadResult  52: 512 op, 744884100.00 ns, 1.4549 ms/op
WorkloadResult  53: 512 op, 753891900.00 ns, 1.4724 ms/op
WorkloadResult  54: 512 op, 762087500.00 ns, 1.4885 ms/op
WorkloadResult  55: 512 op, 754940200.00 ns, 1.4745 ms/op
WorkloadResult  56: 512 op, 762221900.00 ns, 1.4887 ms/op
WorkloadResult  57: 512 op, 858145000.00 ns, 1.6761 ms/op
WorkloadResult  58: 512 op, 788968600.00 ns, 1.5410 ms/op
WorkloadResult  59: 512 op, 790390400.00 ns, 1.5437 ms/op
WorkloadResult  60: 512 op, 757675500.00 ns, 1.4798 ms/op
WorkloadResult  61: 512 op, 760324500.00 ns, 1.4850 ms/op
WorkloadResult  62: 512 op, 757314300.00 ns, 1.4791 ms/op
WorkloadResult  63: 512 op, 740107700.00 ns, 1.4455 ms/op
WorkloadResult  64: 512 op, 757474200.00 ns, 1.4794 ms/op
WorkloadResult  65: 512 op, 753438900.00 ns, 1.4716 ms/op
GC:  85 0 0 269516800 512

// AfterAll

Mean = 1.5021 ms, StdErr = 0.0087 ms (0.58%); N = 65, StdDev = 0.0702 ms
Min = 1.4084 ms, Q1 = 1.4624 ms, Median = 1.4791 ms, Q3 = 1.5134 ms, Max = 1.7105 ms
IQR = 0.0510 ms, LowerFence = 1.3859 ms, UpperFence = 1.5898 ms
ConfidenceInterval = [1.4721 ms; 1.5322 ms] (CI 99.9%), Margin = 0.0300 ms (2.00% of Mean)
Skewness = 1.63, Kurtosis = 4.9, MValue = 2

// **************************
// Benchmark: JsonSerializerBenchmark.XmlTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "1e526366-aed5-4120-bc40-2ebded9ec0bf.dll" --benchmarkName "BenchmarkExamples.JsonSerializerBenchmark.XmlTest(N: 100)" --job "Default" --benchmarkId 2 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1e526366-aed5-4120-bc40-2ebded9ec0bf\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 384900.00 ns, 384.9000 us/op
WorkloadJitting  1: 1 op, 1559811100.00 ns, 1.5598 s/op

WorkloadWarmup   1: 1 op, 1560284800.00 ns, 1.5603 s/op
WorkloadWarmup   2: 1 op, 1519663100.00 ns, 1.5197 s/op
WorkloadWarmup   3: 1 op, 1457532800.00 ns, 1.4575 s/op
WorkloadWarmup   4: 1 op, 1447208500.00 ns, 1.4472 s/op
WorkloadWarmup   5: 1 op, 1514933400.00 ns, 1.5149 s/op
WorkloadWarmup   6: 1 op, 1464199000.00 ns, 1.4642 s/op
WorkloadWarmup   7: 1 op, 1448156000.00 ns, 1.4482 s/op
WorkloadWarmup   8: 1 op, 1544927900.00 ns, 1.5449 s/op
WorkloadWarmup   9: 1 op, 1447274900.00 ns, 1.4473 s/op

// BeforeActualRun
WorkloadActual   1: 1 op, 1448734500.00 ns, 1.4487 s/op
WorkloadActual   2: 1 op, 1917471200.00 ns, 1.9175 s/op
WorkloadActual   3: 1 op, 1468145600.00 ns, 1.4681 s/op
WorkloadActual   4: 1 op, 1529890800.00 ns, 1.5299 s/op
WorkloadActual   5: 1 op, 1736230200.00 ns, 1.7362 s/op
WorkloadActual   6: 1 op, 1936212300.00 ns, 1.9362 s/op
WorkloadActual   7: 1 op, 1824005300.00 ns, 1.8240 s/op
WorkloadActual   8: 1 op, 1774916000.00 ns, 1.7749 s/op
WorkloadActual   9: 1 op, 1697832100.00 ns, 1.6978 s/op
WorkloadActual  10: 1 op, 1690801200.00 ns, 1.6908 s/op
WorkloadActual  11: 1 op, 1657360000.00 ns, 1.6574 s/op
WorkloadActual  12: 1 op, 1514771200.00 ns, 1.5148 s/op
WorkloadActual  13: 1 op, 1450512900.00 ns, 1.4505 s/op
WorkloadActual  14: 1 op, 1486886400.00 ns, 1.4869 s/op
WorkloadActual  15: 1 op, 1457356900.00 ns, 1.4574 s/op
WorkloadActual  16: 1 op, 1466649000.00 ns, 1.4666 s/op
WorkloadActual  17: 1 op, 1668904300.00 ns, 1.6689 s/op
WorkloadActual  18: 1 op, 1486888900.00 ns, 1.4869 s/op
WorkloadActual  19: 1 op, 1464342900.00 ns, 1.4643 s/op
WorkloadActual  20: 1 op, 1461002200.00 ns, 1.4610 s/op
WorkloadActual  21: 1 op, 1473459200.00 ns, 1.4735 s/op
WorkloadActual  22: 1 op, 1467464900.00 ns, 1.4675 s/op
WorkloadActual  23: 1 op, 1524690000.00 ns, 1.5247 s/op
WorkloadActual  24: 1 op, 1505793200.00 ns, 1.5058 s/op
WorkloadActual  25: 1 op, 1468692800.00 ns, 1.4687 s/op
WorkloadActual  26: 1 op, 1456399600.00 ns, 1.4564 s/op
WorkloadActual  27: 1 op, 1450859000.00 ns, 1.4509 s/op
WorkloadActual  28: 1 op, 1463644300.00 ns, 1.4636 s/op
WorkloadActual  29: 1 op, 1476702100.00 ns, 1.4767 s/op
WorkloadActual  30: 1 op, 1478954600.00 ns, 1.4790 s/op
WorkloadActual  31: 1 op, 1500348300.00 ns, 1.5003 s/op
WorkloadActual  32: 1 op, 1472477500.00 ns, 1.4725 s/op
WorkloadActual  33: 1 op, 1463710600.00 ns, 1.4637 s/op
WorkloadActual  34: 1 op, 1915291100.00 ns, 1.9153 s/op
WorkloadActual  35: 1 op, 1571589300.00 ns, 1.5716 s/op
WorkloadActual  36: 1 op, 1446506000.00 ns, 1.4465 s/op
WorkloadActual  37: 1 op, 1469468700.00 ns, 1.4695 s/op
WorkloadActual  38: 1 op, 1547693700.00 ns, 1.5477 s/op
WorkloadActual  39: 1 op, 1460553200.00 ns, 1.4606 s/op
WorkloadActual  40: 1 op, 1456474700.00 ns, 1.4565 s/op
WorkloadActual  41: 1 op, 1526703700.00 ns, 1.5267 s/op
WorkloadActual  42: 1 op, 1456759600.00 ns, 1.4568 s/op
WorkloadActual  43: 1 op, 1459198100.00 ns, 1.4592 s/op
WorkloadActual  44: 1 op, 1454172100.00 ns, 1.4542 s/op
WorkloadActual  45: 1 op, 1460506600.00 ns, 1.4605 s/op
WorkloadActual  46: 1 op, 1460766300.00 ns, 1.4608 s/op

// AfterActualRun
WorkloadResult   1: 1 op, 1448734500.00 ns, 1.4487 s/op
WorkloadResult   2: 1 op, 1468145600.00 ns, 1.4681 s/op
WorkloadResult   3: 1 op, 1529890800.00 ns, 1.5299 s/op
WorkloadResult   4: 1 op, 1657360000.00 ns, 1.6574 s/op
WorkloadResult   5: 1 op, 1514771200.00 ns, 1.5148 s/op
WorkloadResult   6: 1 op, 1450512900.00 ns, 1.4505 s/op
WorkloadResult   7: 1 op, 1486886400.00 ns, 1.4869 s/op
WorkloadResult   8: 1 op, 1457356900.00 ns, 1.4574 s/op
WorkloadResult   9: 1 op, 1466649000.00 ns, 1.4666 s/op
WorkloadResult  10: 1 op, 1668904300.00 ns, 1.6689 s/op
WorkloadResult  11: 1 op, 1486888900.00 ns, 1.4869 s/op
WorkloadResult  12: 1 op, 1464342900.00 ns, 1.4643 s/op
WorkloadResult  13: 1 op, 1461002200.00 ns, 1.4610 s/op
WorkloadResult  14: 1 op, 1473459200.00 ns, 1.4735 s/op
