// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1c4552eb-696b-47ea-a61f-86bbcb08d207
// command took 1.59s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1c4552eb-696b-47ea-a61f-86bbcb08d207
// command took 3.09s and exited with 0
// ***** Done, took 00:00:04 (4.84 sec)   *****
// Found 6 benchmarks:
//   JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.ObjectTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.XmlTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.XmlPrepTimeIncludedTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.XmlPrepTimeExcludedTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.ProtoBufXmlTest: DefaultJob [N=100]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "1c4552eb-696b-47ea-a61f-86bbcb08d207.dll" --benchmarkName "BenchmarkExamples.JsonSerializer.JsonSerializerBenchmark.JsonTest(N: 100)" --job "Default" --benchmarkId 0 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1c4552eb-696b-47ea-a61f-86bbcb08d207\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "1c4552eb-696b-47ea-a61f-86bbcb08d207.dll" --benchmarkName "BenchmarkExamples.JsonSerializer.JsonSerializerBenchmark.ObjectTest(N: 100)" --job "Default" --benchmarkId 1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1c4552eb-696b-47ea-a61f-86bbcb08d207\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 315500.00 ns, 315.5000 us/op
WorkloadJitting  1: 1 op, 17185700.00 ns, 17.1857 ms/op

OverheadJitting  2: 16 op, 434200.00 ns, 27.1375 us/op
WorkloadJitting  2: 16 op, 115522600.00 ns, 7.2202 ms/op

WorkloadPilot    1: 16 op, 104518600.00 ns, 6.5324 ms/op
WorkloadPilot    2: 32 op, 212051400.00 ns, 6.6266 ms/op
WorkloadPilot    3: 64 op, 412274600.00 ns, 6.4418 ms/op
WorkloadPilot    4: 128 op, 818072600.00 ns, 6.3912 ms/op

OverheadWarmup   1: 128 op, 4700.00 ns, 36.7188 ns/op
OverheadWarmup   2: 128 op, 800.00 ns, 6.2500 ns/op
OverheadWarmup   3: 128 op, 700.00 ns, 5.4688 ns/op
OverheadWarmup   4: 128 op, 700.00 ns, 5.4688 ns/op
OverheadWarmup   5: 128 op, 1200.00 ns, 9.3750 ns/op
OverheadWarmup   6: 128 op, 800.00 ns, 6.2500 ns/op
OverheadWarmup   7: 128 op, 700.00 ns, 5.4688 ns/op
OverheadWarmup   8: 128 op, 700.00 ns, 5.4688 ns/op

OverheadActual   1: 128 op, 800.00 ns, 6.2500 ns/op
OverheadActual   2: 128 op, 800.00 ns, 6.2500 ns/op
OverheadActual   3: 128 op, 900.00 ns, 7.0313 ns/op
OverheadActual   4: 128 op, 700.00 ns, 5.4688 ns/op
OverheadActual   5: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual   6: 128 op, 2000.00 ns, 15.6250 ns/op
OverheadActual   7: 128 op, 800.00 ns, 6.2500 ns/op
OverheadActual   8: 128 op, 700.00 ns, 5.4688 ns/op
OverheadActual   9: 128 op, 800.00 ns, 6.2500 ns/op
OverheadActual  10: 128 op, 800.00 ns, 6.2500 ns/op
OverheadActual  11: 128 op, 700.00 ns, 5.4688 ns/op
OverheadActual  12: 128 op, 900.00 ns, 7.0313 ns/op
OverheadActual  13: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual  14: 128 op, 600.00 ns, 4.6875 ns/op
OverheadActual  15: 128 op, 500.00 ns, 3.9063 ns/op
OverheadActual  16: 128 op, 500.00 ns, 3.9063 ns/op
OverheadActual  17: 128 op, 700.00 ns, 5.4688 ns/op
OverheadActual  18: 128 op, 2600.00 ns, 20.3125 ns/op
OverheadActual  19: 128 op, 800.00 ns, 6.2500 ns/op
OverheadActual  20: 128 op, 900.00 ns, 7.0313 ns/op

WorkloadWarmup   1: 128 op, 830977100.00 ns, 6.4920 ms/op
WorkloadWarmup   2: 128 op, 827167300.00 ns, 6.4622 ms/op
WorkloadWarmup   3: 128 op, 815499800.00 ns, 6.3711 ms/op
WorkloadWarmup   4: 128 op, 820587600.00 ns, 6.4108 ms/op
WorkloadWarmup   5: 128 op, 811410100.00 ns, 6.3391 ms/op
WorkloadWarmup   6: 128 op, 869053300.00 ns, 6.7895 ms/op
WorkloadWarmup   7: 128 op, 871723800.00 ns, 6.8103 ms/op
WorkloadWarmup   8: 128 op, 864559200.00 ns, 6.7544 ms/op

// BeforeActualRun
WorkloadActual   1: 128 op, 961269700.00 ns, 7.5099 ms/op
WorkloadActual   2: 128 op, 919106000.00 ns, 7.1805 ms/op
WorkloadActual   3: 128 op, 910303400.00 ns, 7.1117 ms/op
WorkloadActual   4: 128 op, 981351100.00 ns, 7.6668 ms/op
WorkloadActual   5: 128 op, 1130530200.00 ns, 8.8323 ms/op
WorkloadActual   6: 128 op, 1058934400.00 ns, 8.2729 ms/op
WorkloadActual   7: 128 op, 1100250500.00 ns, 8.5957 ms/op
WorkloadActual   8: 128 op, 1090012200.00 ns, 8.5157 ms/op
WorkloadActual   9: 128 op, 975182800.00 ns, 7.6186 ms/op
WorkloadActual  10: 128 op, 915908800.00 ns, 7.1555 ms/op
WorkloadActual  11: 128 op, 938514800.00 ns, 7.3321 ms/op
WorkloadActual  12: 128 op, 858862100.00 ns, 6.7099 ms/op
WorkloadActual  13: 128 op, 841005100.00 ns, 6.5704 ms/op
WorkloadActual  14: 128 op, 844707200.00 ns, 6.5993 ms/op
WorkloadActual  15: 128 op, 849495900.00 ns, 6.6367 ms/op
WorkloadActual  16: 128 op, 839140000.00 ns, 6.5558 ms/op
WorkloadActual  17: 128 op, 836313400.00 ns, 6.5337 ms/op
WorkloadActual  18: 128 op, 822749400.00 ns, 6.4277 ms/op
WorkloadActual  19: 128 op, 853541200.00 ns, 6.6683 ms/op
WorkloadActual  20: 128 op, 840397600.00 ns, 6.5656 ms/op
WorkloadActual  21: 128 op, 851715900.00 ns, 6.6540 ms/op
WorkloadActual  22: 128 op, 810790500.00 ns, 6.3343 ms/op
WorkloadActual  23: 128 op, 810547200.00 ns, 6.3324 ms/op
WorkloadActual  24: 128 op, 838317600.00 ns, 6.5494 ms/op
WorkloadActual  25: 128 op, 843347600.00 ns, 6.5887 ms/op
WorkloadActual  26: 128 op, 854708800.00 ns, 6.6774 ms/op
WorkloadActual  27: 128 op, 840644900.00 ns, 6.5675 ms/op
WorkloadActual  28: 128 op, 823509800.00 ns, 6.4337 ms/op
WorkloadActual  29: 128 op, 850928100.00 ns, 6.6479 ms/op
WorkloadActual  30: 128 op, 860943700.00 ns, 6.7261 ms/op
WorkloadActual  31: 128 op, 855314600.00 ns, 6.6821 ms/op
WorkloadActual  32: 128 op, 830887300.00 ns, 6.4913 ms/op
WorkloadActual  33: 128 op, 868083900.00 ns, 6.7819 ms/op
WorkloadActual  34: 128 op, 916697000.00 ns, 7.1617 ms/op
WorkloadActual  35: 128 op, 888264900.00 ns, 6.9396 ms/op
WorkloadActual  36: 128 op, 859241000.00 ns, 6.7128 ms/op
WorkloadActual  37: 128 op, 854601800.00 ns, 6.6766 ms/op
WorkloadActual  38: 128 op, 838624700.00 ns, 6.5518 ms/op
WorkloadActual  39: 128 op, 839474100.00 ns, 6.5584 ms/op
WorkloadActual  40: 128 op, 837124800.00 ns, 6.5400 ms/op
WorkloadActual  41: 128 op, 840390100.00 ns, 6.5655 ms/op
WorkloadActual  42: 128 op, 834480500.00 ns, 6.5194 ms/op
WorkloadActual  43: 128 op, 1028438800.00 ns, 8.0347 ms/op
WorkloadActual  44: 128 op, 830550100.00 ns, 6.4887 ms/op
WorkloadActual  45: 128 op, 836192500.00 ns, 6.5328 ms/op
WorkloadActual  46: 128 op, 826256700.00 ns, 6.4551 ms/op
WorkloadActual  47: 128 op, 861431900.00 ns, 6.7299 ms/op
WorkloadActual  48: 128 op, 842395700.00 ns, 6.5812 ms/op
WorkloadActual  49: 128 op, 849129700.00 ns, 6.6338 ms/op
WorkloadActual  50: 128 op, 980758100.00 ns, 7.6622 ms/op
WorkloadActual  51: 128 op, 855252700.00 ns, 6.6817 ms/op
WorkloadActual  52: 128 op, 847827600.00 ns, 6.6237 ms/op
WorkloadActual  53: 128 op, 854182000.00 ns, 6.6733 ms/op
WorkloadActual  54: 128 op, 848112900.00 ns, 6.6259 ms/op
WorkloadActual  55: 128 op, 845231800.00 ns, 6.6034 ms/op
WorkloadActual  56: 128 op, 839348200.00 ns, 6.5574 ms/op
WorkloadActual  57: 128 op, 835381100.00 ns, 6.5264 ms/op

// AfterActualRun
WorkloadResult   1: 128 op, 961268900.00 ns, 7.5099 ms/op
WorkloadResult   2: 128 op, 919105200.00 ns, 7.1805 ms/op
WorkloadResult   3: 128 op, 910302600.00 ns, 7.1117 ms/op
WorkloadResult   4: 128 op, 981350300.00 ns, 7.6668 ms/op
WorkloadResult   5: 128 op, 975182000.00 ns, 7.6186 ms/op
WorkloadResult   6: 128 op, 915908000.00 ns, 7.1555 ms/op
WorkloadResult   7: 128 op, 938514000.00 ns, 7.3321 ms/op
WorkloadResult   8: 128 op, 858861300.00 ns, 6.7099 ms/op
WorkloadResult   9: 128 op, 841004300.00 ns, 6.5703 ms/op
WorkloadResult  10: 128 op, 844706400.00 ns, 6.5993 ms/op
WorkloadResult  11: 128 op, 849495100.00 ns, 6.6367 ms/op
WorkloadResult  12: 128 op, 839139200.00 ns, 6.5558 ms/op
WorkloadResult  13: 128 op, 836312600.00 ns, 6.5337 ms/op
WorkloadResult  14: 128 op, 822748600.00 ns, 6.4277 ms/op
WorkloadResult  15: 128 op, 853540400.00 ns, 6.6683 ms/op
WorkloadResult  16: 128 op, 840396800.00 ns, 6.5656 ms/op
WorkloadResult  17: 128 op, 851715100.00 ns, 6.6540 ms/op
WorkloadResult  18: 128 op, 810789700.00 ns, 6.3343 ms/op
WorkloadResult  19: 128 op, 810546400.00 ns, 6.3324 ms/op
WorkloadResult  20: 128 op, 838316800.00 ns, 6.5494 ms/op
WorkloadResult  21: 128 op, 843346800.00 ns, 6.5886 ms/op
WorkloadResult  22: 128 op, 854708000.00 ns, 6.6774 ms/op
WorkloadResult  23: 128 op, 840644100.00 ns, 6.5675 ms/op
WorkloadResult  24: 128 op, 823509000.00 ns, 6.4337 ms/op
WorkloadResult  25: 128 op, 850927300.00 ns, 6.6479 ms/op
WorkloadResult  26: 128 op, 860942900.00 ns, 6.7261 ms/op
WorkloadResult  27: 128 op, 855313800.00 ns, 6.6821 ms/op
WorkloadResult  28: 128 op, 830886500.00 ns, 6.4913 ms/op
WorkloadResult  29: 128 op, 868083100.00 ns, 6.7819 ms/op
WorkloadResult  30: 128 op, 916696200.00 ns, 7.1617 ms/op
WorkloadResult  31: 128 op, 888264100.00 ns, 6.9396 ms/op
WorkloadResult  32: 128 op, 859240200.00 ns, 6.7128 ms/op
WorkloadResult  33: 128 op, 854601000.00 ns, 6.6766 ms/op
WorkloadResult  34: 128 op, 838623900.00 ns, 6.5517 ms/op
WorkloadResult  35: 128 op, 839473300.00 ns, 6.5584 ms/op
WorkloadResult  36: 128 op, 837124000.00 ns, 6.5400 ms/op
WorkloadResult  37: 128 op, 840389300.00 ns, 6.5655 ms/op
WorkloadResult  38: 128 op, 834479700.00 ns, 6.5194 ms/op
WorkloadResult  39: 128 op, 830549300.00 ns, 6.4887 ms/op
WorkloadResult  40: 128 op, 836191700.00 ns, 6.5327 ms/op
WorkloadResult  41: 128 op, 826255900.00 ns, 6.4551 ms/op
WorkloadResult  42: 128 op, 861431100.00 ns, 6.7299 ms/op
WorkloadResult  43: 128 op, 842394900.00 ns, 6.5812 ms/op
WorkloadResult  44: 128 op, 849128900.00 ns, 6.6338 ms/op
WorkloadResult  45: 128 op, 980757300.00 ns, 7.6622 ms/op
WorkloadResult  46: 128 op, 855251900.00 ns, 6.6817 ms/op
WorkloadResult  47: 128 op, 847826800.00 ns, 6.6236 ms/op
WorkloadResult  48: 128 op, 854181200.00 ns, 6.6733 ms/op
WorkloadResult  49: 128 op, 848112100.00 ns, 6.6259 ms/op
WorkloadResult  50: 128 op, 845231000.00 ns, 6.6034 ms/op
WorkloadResult  51: 128 op, 839347400.00 ns, 6.5574 ms/op
WorkloadResult  52: 128 op, 835380300.00 ns, 6.5264 ms/op
GC:  78 0 0 246272000 128

// AfterAll

Mean = 6.7290 ms, StdErr = 0.0458 ms (0.68%); N = 52, StdDev = 0.3302 ms
Min = 6.3324 ms, Q1 = 6.5505 ms, Median = 6.6248 ms, Q3 = 6.7195 ms, Max = 7.6668 ms
IQR = 0.1689 ms, LowerFence = 6.2972 ms, UpperFence = 6.9728 ms
ConfidenceInterval = [6.5692 ms; 6.8889 ms] (CI 99.9%), Margin = 0.1599 ms (2.38% of Mean)
Skewness = 1.62, Kurtosis = 4.68, MValue = 2

// **************************
// Benchmark: JsonSerializerBenchmark.XmlTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "1c4552eb-696b-47ea-a61f-86bbcb08d207.dll" --benchmarkName "BenchmarkExamples.JsonSerializer.JsonSerializerBenchmark.XmlTest(N: 100)" --job "Default" --benchmarkId 2 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1c4552eb-696b-47ea-a61f-86bbcb08d207\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 319400.00 ns, 319.4000 us/op
WorkloadJitting  1: 1 op, 1019144600.00 ns, 1.0191 s/op

WorkloadWarmup   1: 1 op, 1014516000.00 ns, 1.0145 s/op
WorkloadWarmup   2: 1 op, 1034436600.00 ns, 1.0344 s/op
WorkloadWarmup   3: 1 op, 1114736800.00 ns, 1.1147 s/op
WorkloadWarmup   4: 1 op, 1035677300.00 ns, 1.0357 s/op
WorkloadWarmup   5: 1 op, 1036115800.00 ns, 1.0361 s/op
WorkloadWarmup   6: 1 op, 1041007300.00 ns, 1.0410 s/op
WorkloadWarmup   7: 1 op, 1139495500.00 ns, 1.1395 s/op
WorkloadWarmup   8: 1 op, 1074325600.00 ns, 1.0743 s/op

// BeforeActualRun
WorkloadActual   1: 1 op, 1035328600.00 ns, 1.0353 s/op
WorkloadActual   2: 1 op, 1043299400.00 ns, 1.0433 s/op
WorkloadActual   3: 1 op, 1118527100.00 ns, 1.1185 s/op
WorkloadActual   4: 1 op, 1202181700.00 ns, 1.2022 s/op
WorkloadActual   5: 1 op, 1223470900.00 ns, 1.2235 s/op
WorkloadActual   6: 1 op, 1194723600.00 ns, 1.1947 s/op
WorkloadActual   7: 1 op, 1353515300.00 ns, 1.3535 s/op
WorkloadActual   8: 1 op, 1236242700.00 ns, 1.2362 s/op
WorkloadActual   9: 1 op, 1346308500.00 ns, 1.3463 s/op
WorkloadActual  10: 1 op, 1369588900.00 ns, 1.3696 s/op
WorkloadActual  11: 1 op, 1261285400.00 ns, 1.2613 s/op
WorkloadActual  12: 1 op, 1291408400.00 ns, 1.2914 s/op
WorkloadActual  13: 1 op, 1173315800.00 ns, 1.1733 s/op
WorkloadActual  14: 1 op, 1108342900.00 ns, 1.1083 s/op
WorkloadActual  15: 1 op, 1064709800.00 ns, 1.0647 s/op
WorkloadActual  16: 1 op, 1061847900.00 ns, 1.0618 s/op
WorkloadActual  17: 1 op, 1061951900.00 ns, 1.0620 s/op
WorkloadActual  18: 1 op, 1081574400.00 ns, 1.0816 s/op
WorkloadActual  19: 1 op, 1092133100.00 ns, 1.0921 s/op
WorkloadActual  20: 1 op, 1051940500.00 ns, 1.0519 s/op
WorkloadActual  21: 1 op, 1039993700.00 ns, 1.0400 s/op
WorkloadActual  22: 1 op, 1037200500.00 ns, 1.0372 s/op
WorkloadActual  23: 1 op, 1048306800.00 ns, 1.0483 s/op
WorkloadActual  24: 1 op, 1058544100.00 ns, 1.0585 s/op
WorkloadActual  25: 1 op, 1069418500.00 ns, 1.0694 s/op
WorkloadActual  26: 1 op, 1106355700.00 ns, 1.1064 s/op
WorkloadActual  27: 1 op, 1116523800.00 ns, 1.1165 s/op
WorkloadActual  28: 1 op, 1055938900.00 ns, 1.0559 s/op
WorkloadActual  29: 1 op, 1069436500.00 ns, 1.0694 s/op
WorkloadActual  30: 1 op, 1054995100.00 ns, 1.0550 s/op
WorkloadActual  31: 1 op, 1095496800.00 ns, 1.0955 s/op
WorkloadActual  32: 1 op, 1052703000.00 ns, 1.0527 s/op
WorkloadActual  33: 1 op, 1075735000.00 ns, 1.0757 s/op
WorkloadActual  34: 1 op, 1042552000.00 ns, 1.0426 s/op
WorkloadActual  35: 1 op, 1114857200.00 ns, 1.1149 s/op
WorkloadActual  36: 1 op, 1097131600.00 ns, 1.0971 s/op
WorkloadActual  37: 1 op, 1237098400.00 ns, 1.2371 s/op
WorkloadActual  38: 1 op, 1291858700.00 ns, 1.2919 s/op
WorkloadActual  39: 1 op, 1123555700.00 ns, 1.1236 s/op
WorkloadActual  40: 1 op, 1099365200.00 ns, 1.0994 s/op
WorkloadActual  41: 1 op, 1059599800.00 ns, 1.0596 s/op
WorkloadActual  42: 1 op, 1074541700.00 ns, 1.0745 s/op
WorkloadActual  43: 1 op, 1124820100.00 ns, 1.1248 s/op
WorkloadActual  44: 1 op, 1072687300.00 ns, 1.0727 s/op
WorkloadActual  45: 1 op, 1450278200.00 ns, 1.4503 s/op
WorkloadActual  46: 1 op, 1075148200.00 ns, 1.0751 s/op
WorkloadActual  47: 1 op, 1120493700.00 ns, 1.1205 s/op
WorkloadActual  48: 1 op, 1086212900.00 ns, 1.0862 s/op
WorkloadActual  49: 1 op, 1062717700.00 ns, 1.0627 s/op
WorkloadActual  50: 1 op, 1059677900.00 ns, 1.0597 s/op
WorkloadActual  51: 1 op, 1081347900.00 ns, 1.0813 s/op
WorkloadActual  52: 1 op, 1075040500.00 ns, 1.0750 s/op
WorkloadActual  53: 1 op, 1079873400.00 ns, 1.0799 s/op

// AfterActualRun
WorkloadResult   1: 1 op, 1035328600.00 ns, 1.0353 s/op
WorkloadResult   2: 1 op, 1043299400.00 ns, 1.0433 s/op
WorkloadResult   3: 1 op, 1118527100.00 ns, 1.1185 s/op
WorkloadResult   4: 1 op, 1202181700.00 ns, 1.2022 s/op
WorkloadResult   5: 1 op, 1223470900.00 ns, 1.2235 s/op
