// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\b3c9f9b4-2d28-4f0e-8c3a-6d8ec507e3e1
// command took 1.77s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\b3c9f9b4-2d28-4f0e-8c3a-6d8ec507e3e1
// command took 3.57s and exited with 0
// ***** Done, took 00:00:05 (5.56 sec)   *****
// Found 6 benchmarks:
//   JsonSerializerBenchmark.JsonToJObjectTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.JsonToObjectTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.XmlToObjectTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.XmlPrepTimeIncludedTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.XmlPrepTimeExcludedTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.ProtoBufToObjectTest: DefaultJob [N=100]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: JsonSerializerBenchmark.JsonToJObjectTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b3c9f9b4-2d28-4f0e-8c3a-6d8ec507e3e1.dll" --benchmarkName "BenchmarkExamples.JsonSerializer.JsonSerializerBenchmark.JsonToJObjectTest(N: 100)" --job "Default" --benchmarkId 0 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\b3c9f9b4-2d28-4f0e-8c3a-6d8ec507e3e1\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadActual  34: 8 op, 460395100.00 ns, 57.5494 ms/op
WorkloadActual  35: 8 op, 465599600.00 ns, 58.2000 ms/op
WorkloadActual  36: 8 op, 501514000.00 ns, 62.6893 ms/op
WorkloadActual  37: 8 op, 501784300.00 ns, 62.7230 ms/op
WorkloadActual  38: 8 op, 532743300.00 ns, 66.5929 ms/op
WorkloadActual  39: 8 op, 457578100.00 ns, 57.1973 ms/op
WorkloadActual  40: 8 op, 498710900.00 ns, 62.3389 ms/op
WorkloadActual  41: 8 op, 543851600.00 ns, 67.9815 ms/op
WorkloadActual  42: 8 op, 501676200.00 ns, 62.7095 ms/op
WorkloadActual  43: 8 op, 468050900.00 ns, 58.5064 ms/op
WorkloadActual  44: 8 op, 460059400.00 ns, 57.5074 ms/op
WorkloadActual  45: 8 op, 521541300.00 ns, 65.1927 ms/op
WorkloadActual  46: 8 op, 494751100.00 ns, 61.8439 ms/op
WorkloadActual  47: 8 op, 463169100.00 ns, 57.8961 ms/op
WorkloadActual  48: 8 op, 520521300.00 ns, 65.0652 ms/op
WorkloadActual  49: 8 op, 512316000.00 ns, 64.0395 ms/op
WorkloadActual  50: 8 op, 506923100.00 ns, 63.3654 ms/op
WorkloadActual  51: 8 op, 481884100.00 ns, 60.2355 ms/op
WorkloadActual  52: 8 op, 482974500.00 ns, 60.3718 ms/op
WorkloadActual  53: 8 op, 468976400.00 ns, 58.6221 ms/op
WorkloadActual  54: 8 op, 455338600.00 ns, 56.9173 ms/op
WorkloadActual  55: 8 op, 470706300.00 ns, 58.8383 ms/op
WorkloadActual  56: 8 op, 458830800.00 ns, 57.3539 ms/op
WorkloadActual  57: 8 op, 473047100.00 ns, 59.1309 ms/op
WorkloadActual  58: 8 op, 463811200.00 ns, 57.9764 ms/op
WorkloadActual  59: 8 op, 476166100.00 ns, 59.5208 ms/op
WorkloadActual  60: 8 op, 486462300.00 ns, 60.8078 ms/op
WorkloadActual  61: 8 op, 505950600.00 ns, 63.2438 ms/op
WorkloadActual  62: 8 op, 488670200.00 ns, 61.0838 ms/op
WorkloadActual  63: 8 op, 453130100.00 ns, 56.6413 ms/op
WorkloadActual  64: 8 op, 461902600.00 ns, 57.7378 ms/op
WorkloadActual  65: 8 op, 496957100.00 ns, 62.1196 ms/op
WorkloadActual  66: 8 op, 521244800.00 ns, 65.1556 ms/op
WorkloadActual  67: 8 op, 496193000.00 ns, 62.0241 ms/op
WorkloadActual  68: 8 op, 508279900.00 ns, 63.5350 ms/op
WorkloadActual  69: 8 op, 551024900.00 ns, 68.8781 ms/op
WorkloadActual  70: 8 op, 459378800.00 ns, 57.4224 ms/op
WorkloadActual  71: 8 op, 532333400.00 ns, 66.5417 ms/op
WorkloadActual  72: 8 op, 491418800.00 ns, 61.4274 ms/op
WorkloadActual  73: 8 op, 461539500.00 ns, 57.6924 ms/op
WorkloadActual  74: 8 op, 560303200.00 ns, 70.0379 ms/op
WorkloadActual  75: 8 op, 470353400.00 ns, 58.7942 ms/op
WorkloadActual  76: 8 op, 537804300.00 ns, 67.2255 ms/op
WorkloadActual  77: 8 op, 502852900.00 ns, 62.8566 ms/op
WorkloadActual  78: 8 op, 477619600.00 ns, 59.7025 ms/op
WorkloadActual  79: 8 op, 476738800.00 ns, 59.5924 ms/op
WorkloadActual  80: 8 op, 469313600.00 ns, 58.6642 ms/op
WorkloadActual  81: 8 op, 481956400.00 ns, 60.2446 ms/op
WorkloadActual  82: 8 op, 513497300.00 ns, 64.1872 ms/op
WorkloadActual  83: 8 op, 469453500.00 ns, 58.6817 ms/op
WorkloadActual  84: 8 op, 453395300.00 ns, 56.6744 ms/op
WorkloadActual  85: 8 op, 518192800.00 ns, 64.7741 ms/op
WorkloadActual  86: 8 op, 502831000.00 ns, 62.8539 ms/op
WorkloadActual  87: 8 op, 473488900.00 ns, 59.1861 ms/op
WorkloadActual  88: 8 op, 547526200.00 ns, 68.4408 ms/op
WorkloadActual  89: 8 op, 476346000.00 ns, 59.5433 ms/op
WorkloadActual  90: 8 op, 481275100.00 ns, 60.1594 ms/op
WorkloadActual  91: 8 op, 459451300.00 ns, 57.4314 ms/op
WorkloadActual  92: 8 op, 465241700.00 ns, 58.1552 ms/op
WorkloadActual  93: 8 op, 473399600.00 ns, 59.1750 ms/op
WorkloadActual  94: 8 op, 459068000.00 ns, 57.3835 ms/op
WorkloadActual  95: 8 op, 473599400.00 ns, 59.1999 ms/op
WorkloadActual  96: 8 op, 483258600.00 ns, 60.4073 ms/op
WorkloadActual  97: 8 op, 488689600.00 ns, 61.0862 ms/op
WorkloadActual  98: 8 op, 564621700.00 ns, 70.5777 ms/op
WorkloadActual  99: 8 op, 461884300.00 ns, 57.7355 ms/op
WorkloadActual  100: 8 op, 491049500.00 ns, 61.3812 ms/op

// AfterActualRun
WorkloadResult   1: 8 op, 564523100.00 ns, 70.5654 ms/op
WorkloadResult   2: 8 op, 575149300.00 ns, 71.8937 ms/op
WorkloadResult   3: 8 op, 558985800.00 ns, 69.8732 ms/op
WorkloadResult   4: 8 op, 576552400.00 ns, 72.0691 ms/op
WorkloadResult   5: 8 op, 515661700.00 ns, 64.4577 ms/op
WorkloadResult   6: 8 op, 552753800.00 ns, 69.0942 ms/op
WorkloadResult   7: 8 op, 571794100.00 ns, 71.4743 ms/op
WorkloadResult   8: 8 op, 508737200.00 ns, 63.5922 ms/op
WorkloadResult   9: 8 op, 526137500.00 ns, 65.7672 ms/op
WorkloadResult  10: 8 op, 520879900.00 ns, 65.1100 ms/op
WorkloadResult  11: 8 op, 507967300.00 ns, 63.4959 ms/op
WorkloadResult  12: 8 op, 503090000.00 ns, 62.8863 ms/op
WorkloadResult  13: 8 op, 477380500.00 ns, 59.6726 ms/op
WorkloadResult  14: 8 op, 462262000.00 ns, 57.7828 ms/op
WorkloadResult  15: 8 op, 466425700.00 ns, 58.3032 ms/op
WorkloadResult  16: 8 op, 483542400.00 ns, 60.4428 ms/op
WorkloadResult  17: 8 op, 480817000.00 ns, 60.1021 ms/op
WorkloadResult  18: 8 op, 533914400.00 ns, 66.7393 ms/op
WorkloadResult  19: 8 op, 460717400.00 ns, 57.5897 ms/op
WorkloadResult  20: 8 op, 466175500.00 ns, 58.2719 ms/op
WorkloadResult  21: 8 op, 470281700.00 ns, 58.7852 ms/op
WorkloadResult  22: 8 op, 506417300.00 ns, 63.3022 ms/op
WorkloadResult  23: 8 op, 468761600.00 ns, 58.5952 ms/op
WorkloadResult  24: 8 op, 473750700.00 ns, 59.2188 ms/op
WorkloadResult  25: 8 op, 464315300.00 ns, 58.0394 ms/op
WorkloadResult  26: 8 op, 464226600.00 ns, 58.0283 ms/op
WorkloadResult  27: 8 op, 478603300.00 ns, 59.8254 ms/op
WorkloadResult  28: 8 op, 461849300.00 ns, 57.7312 ms/op
WorkloadResult  29: 8 op, 463771700.00 ns, 57.9715 ms/op
WorkloadResult  30: 8 op, 455512300.00 ns, 56.9390 ms/op
WorkloadResult  31: 8 op, 460395100.00 ns, 57.5494 ms/op
WorkloadResult  32: 8 op, 465599600.00 ns, 58.2000 ms/op
WorkloadResult  33: 8 op, 501514000.00 ns, 62.6893 ms/op
WorkloadResult  34: 8 op, 501784300.00 ns, 62.7230 ms/op
WorkloadResult  35: 8 op, 532743300.00 ns, 66.5929 ms/op
WorkloadResult  36: 8 op, 457578100.00 ns, 57.1973 ms/op
WorkloadResult  37: 8 op, 498710900.00 ns, 62.3389 ms/op
WorkloadResult  38: 8 op, 543851600.00 ns, 67.9815 ms/op
WorkloadResult  39: 8 op, 501676200.00 ns, 62.7095 ms/op
WorkloadResult  40: 8 op, 468050900.00 ns, 58.5064 ms/op
WorkloadResult  41: 8 op, 460059400.00 ns, 57.5074 ms/op
WorkloadResult  42: 8 op, 521541300.00 ns, 65.1927 ms/op
WorkloadResult  43: 8 op, 494751100.00 ns, 61.8439 ms/op
WorkloadResult  44: 8 op, 463169100.00 ns, 57.8961 ms/op
WorkloadResult  45: 8 op, 520521300.00 ns, 65.0652 ms/op
WorkloadResult  46: 8 op, 512316000.00 ns, 64.0395 ms/op
WorkloadResult  47: 8 op, 506923100.00 ns, 63.3654 ms/op
WorkloadResult  48: 8 op, 481884100.00 ns, 60.2355 ms/op
WorkloadResult  49: 8 op, 482974500.00 ns, 60.3718 ms/op
WorkloadResult  50: 8 op, 468976400.00 ns, 58.6221 ms/op
WorkloadResult  51: 8 op, 455338600.00 ns, 56.9173 ms/op
WorkloadResult  52: 8 op, 470706300.00 ns, 58.8383 ms/op
WorkloadResult  53: 8 op, 458830800.00 ns, 57.3539 ms/op
WorkloadResult  54: 8 op, 473047100.00 ns, 59.1309 ms/op
WorkloadResult  55: 8 op, 463811200.00 ns, 57.9764 ms/op
WorkloadResult  56: 8 op, 476166100.00 ns, 59.5208 ms/op
WorkloadResult  57: 8 op, 486462300.00 ns, 60.8078 ms/op
WorkloadResult  58: 8 op, 505950600.00 ns, 63.2438 ms/op
WorkloadResult  59: 8 op, 488670200.00 ns, 61.0838 ms/op
WorkloadResult  60: 8 op, 453130100.00 ns, 56.6413 ms/op
WorkloadResult  61: 8 op, 461902600.00 ns, 57.7378 ms/op
WorkloadResult  62: 8 op, 496957100.00 ns, 62.1196 ms/op
WorkloadResult  63: 8 op, 521244800.00 ns, 65.1556 ms/op
WorkloadResult  64: 8 op, 496193000.00 ns, 62.0241 ms/op
WorkloadResult  65: 8 op, 508279900.00 ns, 63.5350 ms/op
WorkloadResult  66: 8 op, 551024900.00 ns, 68.8781 ms/op
WorkloadResult  67: 8 op, 459378800.00 ns, 57.4224 ms/op
WorkloadResult  68: 8 op, 532333400.00 ns, 66.5417 ms/op
WorkloadResult  69: 8 op, 491418800.00 ns, 61.4274 ms/op
WorkloadResult  70: 8 op, 461539500.00 ns, 57.6924 ms/op
WorkloadResult  71: 8 op, 560303200.00 ns, 70.0379 ms/op
WorkloadResult  72: 8 op, 470353400.00 ns, 58.7942 ms/op
WorkloadResult  73: 8 op, 537804300.00 ns, 67.2255 ms/op
WorkloadResult  74: 8 op, 502852900.00 ns, 62.8566 ms/op
WorkloadResult  75: 8 op, 477619600.00 ns, 59.7025 ms/op
WorkloadResult  76: 8 op, 476738800.00 ns, 59.5924 ms/op
WorkloadResult  77: 8 op, 469313600.00 ns, 58.6642 ms/op
WorkloadResult  78: 8 op, 481956400.00 ns, 60.2446 ms/op
WorkloadResult  79: 8 op, 513497300.00 ns, 64.1872 ms/op
WorkloadResult  80: 8 op, 469453500.00 ns, 58.6817 ms/op
WorkloadResult  81: 8 op, 453395300.00 ns, 56.6744 ms/op
WorkloadResult  82: 8 op, 518192800.00 ns, 64.7741 ms/op
WorkloadResult  83: 8 op, 502831000.00 ns, 62.8539 ms/op
WorkloadResult  84: 8 op, 473488900.00 ns, 59.1861 ms/op
WorkloadResult  85: 8 op, 547526200.00 ns, 68.4408 ms/op
WorkloadResult  86: 8 op, 476346000.00 ns, 59.5433 ms/op
WorkloadResult  87: 8 op, 481275100.00 ns, 60.1594 ms/op
WorkloadResult  88: 8 op, 459451300.00 ns, 57.4314 ms/op
WorkloadResult  89: 8 op, 465241700.00 ns, 58.1552 ms/op
WorkloadResult  90: 8 op, 473399600.00 ns, 59.1750 ms/op
WorkloadResult  91: 8 op, 459068000.00 ns, 57.3835 ms/op
WorkloadResult  92: 8 op, 473599400.00 ns, 59.1999 ms/op
WorkloadResult  93: 8 op, 483258600.00 ns, 60.4073 ms/op
WorkloadResult  94: 8 op, 488689600.00 ns, 61.0862 ms/op
WorkloadResult  95: 8 op, 564621700.00 ns, 70.5777 ms/op
WorkloadResult  96: 8 op, 461884300.00 ns, 57.7355 ms/op
WorkloadResult  97: 8 op, 491049500.00 ns, 61.3812 ms/op
GC:  11 0 0 37228800 8

// AfterAll

Mean = 61.6129 ms, StdErr = 0.4141 ms (0.67%); N = 97, StdDev = 4.0780 ms
Min = 56.6413 ms, Q1 = 58.2359 ms, Median = 60.2446 ms, Q3 = 63.8158 ms, Max = 72.0691 ms
IQR = 5.5799 ms, LowerFence = 49.8661 ms, UpperFence = 72.1856 ms
ConfidenceInterval = [60.2072 ms; 63.0185 ms] (CI 99.9%), Margin = 1.4056 ms (2.28% of Mean)
Skewness = 0.92, Kurtosis = 2.87, MValue = 2.64

// **************************
// Benchmark: JsonSerializerBenchmark.JsonToObjectTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b3c9f9b4-2d28-4f0e-8c3a-6d8ec507e3e1.dll" --benchmarkName "BenchmarkExamples.JsonSerializer.JsonSerializerBenchmark.JsonToObjectTest(N: 100)" --job "Default" --benchmarkId 1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\b3c9f9b4-2d28-4f0e-8c3a-6d8ec507e3e1\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 317500.00 ns, 317.5000 us/op
WorkloadJitting  1: 1 op, 125142900.00 ns, 125.1429 ms/op

WorkloadPilot    1: 2 op, 153260600.00 ns, 76.6303 ms/op
WorkloadPilot    2: 3 op, 215939100.00 ns, 71.9797 ms/op
WorkloadPilot    3: 4 op, 269605100.00 ns, 67.4013 ms/op
WorkloadPilot    4: 5 op, 322836900.00 ns, 64.5674 ms/op
WorkloadPilot    5: 6 op, 363306000.00 ns, 60.5510 ms/op
WorkloadPilot    6: 7 op, 414185600.00 ns, 59.1694 ms/op
WorkloadPilot    7: 8 op, 511194700.00 ns, 63.8993 ms/op

WorkloadWarmup   1: 8 op, 488890400.00 ns, 61.1113 ms/op
WorkloadWarmup   2: 8 op, 491384600.00 ns, 61.4231 ms/op
WorkloadWarmup   3: 8 op, 474143500.00 ns, 59.2679 ms/op
WorkloadWarmup   4: 8 op, 482106500.00 ns, 60.2633 ms/op
WorkloadWarmup   5: 8 op, 489623500.00 ns, 61.2029 ms/op
WorkloadWarmup   6: 8 op, 480362400.00 ns, 60.0453 ms/op

// BeforeActualRun
WorkloadActual   1: 8 op, 478651200.00 ns, 59.8314 ms/op
WorkloadActual   2: 8 op, 510160100.00 ns, 63.7700 ms/op
WorkloadActual   3: 8 op, 516759800.00 ns, 64.5950 ms/op
WorkloadActual   4: 8 op, 491517600.00 ns, 61.4397 ms/op
WorkloadActual   5: 8 op, 492126200.00 ns, 61.5158 ms/op
WorkloadActual   6: 8 op, 479377100.00 ns, 59.9221 ms/op
WorkloadActual   7: 8 op, 543161400.00 ns, 67.8952 ms/op
WorkloadActual   8: 8 op, 507422700.00 ns, 63.4278 ms/op
WorkloadActual   9: 8 op, 496997700.00 ns, 62.1247 ms/op
WorkloadActual  10: 8 op, 513762100.00 ns, 64.2203 ms/op
WorkloadActual  11: 8 op, 551257400.00 ns, 68.9072 ms/op
WorkloadActual  12: 8 op, 558146400.00 ns, 69.7683 ms/op
WorkloadActual  13: 8 op, 621881900.00 ns, 77.7352 ms/op
WorkloadActual  14: 8 op, 568146500.00 ns, 71.0183 ms/op
WorkloadActual  15: 8 op, 563840300.00 ns, 70.4800 ms/op
WorkloadActual  16: 8 op, 653504500.00 ns, 81.6881 ms/op
WorkloadActual  17: 8 op, 627266100.00 ns, 78.4083 ms/op
WorkloadActual  18: 8 op, 659675400.00 ns, 82.4594 ms/op
WorkloadActual  19: 8 op, 699178600.00 ns, 87.3973 ms/op
WorkloadActual  20: 8 op, 720211200.00 ns, 90.0264 ms/op
WorkloadActual  21: 8 op, 619833300.00 ns, 77.4792 ms/op
WorkloadActual  22: 8 op, 583635000.00 ns, 72.9544 ms/op
WorkloadActual  23: 8 op, 578335300.00 ns, 72.2919 ms/op
WorkloadActual  24: 8 op, 597011000.00 ns, 74.6264 ms/op
WorkloadActual  25: 8 op, 526517600.00 ns, 65.8147 ms/op
WorkloadActual  26: 8 op, 556865500.00 ns, 69.6082 ms/op
WorkloadActual  27: 8 op, 508953800.00 ns, 63.6192 ms/op
WorkloadActual  28: 8 op, 500496400.00 ns, 62.5621 ms/op
WorkloadActual  29: 8 op, 590142500.00 ns, 73.7678 ms/op
WorkloadActual  30: 8 op, 492308300.00 ns, 61.5385 ms/op
WorkloadActual  31: 8 op, 573557700.00 ns, 71.6947 ms/op
WorkloadActual  32: 8 op, 478954900.00 ns, 59.8694 ms/op
WorkloadActual  33: 8 op, 490318100.00 ns, 61.2898 ms/op
WorkloadActual  34: 8 op, 491556700.00 ns, 61.4446 ms/op
WorkloadActual  35: 8 op, 580245800.00 ns, 72.5307 ms/op
WorkloadActual  36: 8 op, 521529300.00 ns, 65.1912 ms/op
WorkloadActual  37: 8 op, 473665600.00 ns, 59.2082 ms/op
WorkloadActual  38: 8 op, 466545700.00 ns, 58.3182 ms/op
WorkloadActual  39: 8 op, 463719500.00 ns, 57.9649 ms/op
WorkloadActual  40: 8 op, 447880000.00 ns, 55.9850 ms/op
WorkloadActual  41: 8 op, 457933400.00 ns, 57.2417 ms/op
WorkloadActual  42: 8 op, 471484900.00 ns, 58.9356 ms/op
WorkloadActual  43: 8 op, 465149300.00 ns, 58.1437 ms/op
WorkloadActual  44: 8 op, 459931900.00 ns, 57.4915 ms/op
WorkloadActual  45: 8 op, 468578300.00 ns, 58.5723 ms/op
WorkloadActual  46: 8 op, 454117100.00 ns, 56.7646 ms/op
WorkloadActual  47: 8 op, 456997600.00 ns, 57.1247 ms/op
WorkloadActual  48: 8 op, 490602400.00 ns, 61.3253 ms/op
WorkloadActual  49: 8 op, 460259300.00 ns, 57.5324 ms/op
WorkloadActual  50: 8 op, 463732800.00 ns, 57.9666 ms/op
WorkloadActual  51: 8 op, 452906200.00 ns, 56.6133 ms/op
WorkloadActual  52: 8 op, 446853700.00 ns, 55.8567 ms/op
WorkloadActual  53: 8 op, 482239800.00 ns, 60.2800 ms/op
WorkloadActual  54: 8 op, 458607300.00 ns, 57.3259 ms/op
WorkloadActual  55: 8 op, 469472000.00 ns, 58.6840 ms/op
WorkloadActual  56: 8 op, 454725800.00 ns, 56.8407 ms/op
WorkloadActual  57: 8 op, 455190800.00 ns, 56.8989 ms/op
WorkloadActual  58: 8 op, 444442600.00 ns, 55.5553 ms/op
WorkloadActual  59: 8 op, 452706400.00 ns, 56.5883 ms/op
WorkloadActual  60: 8 op, 468163800.00 ns, 58.5205 ms/op
WorkloadActual  61: 8 op, 445863100.00 ns, 55.7329 ms/op
WorkloadActual  62: 8 op, 448904000.00 ns, 56.1130 ms/op
WorkloadActual  63: 8 op, 470288200.00 ns, 58.7860 ms/op
WorkloadActual  64: 8 op, 461600000.00 ns, 57.7000 ms/op
WorkloadActual  65: 8 op, 462448600.00 ns, 57.8061 ms/op
WorkloadActual  66: 8 op, 455132500.00 ns, 56.8916 ms/op
WorkloadActual  67: 8 op, 469019700.00 ns, 58.6275 ms/op
WorkloadActual  68: 8 op, 487685600.00 ns, 60.9607 ms/op
WorkloadActual  69: 8 op, 468413000.00 ns, 58.5516 ms/op
WorkloadActual  70: 8 op, 452913000.00 ns, 56.6141 ms/op
WorkloadActual  71: 8 op, 451410300.00 ns, 56.4263 ms/op
WorkloadActual  72: 8 op, 505719000.00 ns, 63.2149 ms/op
WorkloadActual  73: 8 op, 515438400.00 ns, 64.4298 ms/op
WorkloadActual  74: 8 op, 500174900.00 ns, 62.5219 ms/op
WorkloadActual  75: 8 op, 517052300.00 ns, 64.6315 ms/op
WorkloadActual  76: 8 op, 479561400.00 ns, 59.9452 ms/op
