// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\63582756-dba9-4673-8d27-bcfa5e32d000
// command took 1.94s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\63582756-dba9-4673-8d27-bcfa5e32d000
// command took 3.41s and exited with 0
// ***** Done, took 00:00:05 (5.51 sec)   *****
// Found 2 benchmarks:
//   RefBenchmark.RegularAddition: DefaultJob [N=500]
//   RefBenchmark.RefAddition: DefaultJob [N=500]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: RefBenchmark.RegularAddition: DefaultJob [N=500]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "63582756-dba9-4673-8d27-bcfa5e32d000.dll" --benchmarkName "BenchmarkExamples.Ref.RefBenchmark.RegularAddition(N: 500)" --job "Default" --benchmarkId 0 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\63582756-dba9-4673-8d27-bcfa5e32d000\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadPilot   17: 1048576 op, 180090800.00 ns, 171.7480 ns/op
WorkloadPilot   18: 2097152 op, 395552900.00 ns, 188.6143 ns/op
WorkloadPilot   19: 4194304 op, 689703900.00 ns, 164.4382 ns/op

OverheadWarmup   1: 4194304 op, 9319300.00 ns, 2.2219 ns/op
OverheadWarmup   2: 4194304 op, 9234800.00 ns, 2.2017 ns/op
OverheadWarmup   3: 4194304 op, 8920400.00 ns, 2.1268 ns/op
OverheadWarmup   4: 4194304 op, 8834400.00 ns, 2.1063 ns/op
OverheadWarmup   5: 4194304 op, 7864900.00 ns, 1.8751 ns/op
OverheadWarmup   6: 4194304 op, 10198000.00 ns, 2.4314 ns/op
OverheadWarmup   7: 4194304 op, 8603300.00 ns, 2.0512 ns/op
OverheadWarmup   8: 4194304 op, 8935700.00 ns, 2.1304 ns/op
OverheadWarmup   9: 4194304 op, 8865400.00 ns, 2.1137 ns/op

OverheadActual   1: 4194304 op, 7919000.00 ns, 1.8880 ns/op
OverheadActual   2: 4194304 op, 10001000.00 ns, 2.3844 ns/op
OverheadActual   3: 4194304 op, 7889200.00 ns, 1.8809 ns/op
OverheadActual   4: 4194304 op, 7458100.00 ns, 1.7781 ns/op
OverheadActual   5: 4194304 op, 7396400.00 ns, 1.7634 ns/op
OverheadActual   6: 4194304 op, 7654500.00 ns, 1.8250 ns/op
OverheadActual   7: 4194304 op, 7884200.00 ns, 1.8797 ns/op
OverheadActual   8: 4194304 op, 7689600.00 ns, 1.8333 ns/op
OverheadActual   9: 4194304 op, 7571100.00 ns, 1.8051 ns/op
OverheadActual  10: 4194304 op, 7316500.00 ns, 1.7444 ns/op
OverheadActual  11: 4194304 op, 7304100.00 ns, 1.7414 ns/op
OverheadActual  12: 4194304 op, 7468000.00 ns, 1.7805 ns/op
OverheadActual  13: 4194304 op, 7502700.00 ns, 1.7888 ns/op
OverheadActual  14: 4194304 op, 7670600.00 ns, 1.8288 ns/op
OverheadActual  15: 4194304 op, 7310200.00 ns, 1.7429 ns/op

WorkloadWarmup   1: 4194304 op, 690698200.00 ns, 164.6753 ns/op
WorkloadWarmup   2: 4194304 op, 712017300.00 ns, 169.7582 ns/op
WorkloadWarmup   3: 4194304 op, 724187400.00 ns, 172.6597 ns/op
WorkloadWarmup   4: 4194304 op, 693222000.00 ns, 165.2770 ns/op
WorkloadWarmup   5: 4194304 op, 724405900.00 ns, 172.7118 ns/op
WorkloadWarmup   6: 4194304 op, 724474600.00 ns, 172.7282 ns/op
WorkloadWarmup   7: 4194304 op, 699310700.00 ns, 166.7287 ns/op

// BeforeActualRun
