// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1df0d3e3-fffc-44ac-b968-1e4b833826da
// command took 1.81s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1df0d3e3-fffc-44ac-b968-1e4b833826da
// command took 3.63s and exited with 0
// ***** Done, took 00:00:05 (5.61 sec)   *****
// Found 4 benchmarks:
//   BoxingBenchmark.TestingArrayList: DefaultJob [N=1000]
//   BoxingBenchmark.TestingObjectList: DefaultJob [N=1000]
//   BoxingBenchmark.TestingIntList: DefaultJob [N=1000]
//   BoxingBenchmark.TestingInterfaceList: DefaultJob [N=1000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: BoxingBenchmark.TestingArrayList: DefaultJob [N=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "1df0d3e3-fffc-44ac-b968-1e4b833826da.dll" --benchmarkName "BenchmarkExamples.Boxing.BoxingBenchmark.TestingArrayList(N: 1000)" --job "Default" --benchmarkId 0 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1df0d3e3-fffc-44ac-b968-1e4b833826da\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadResult  61: 256 op, 614209000.00 ns, 2.3993 ms/op
WorkloadResult  62: 256 op, 608572100.00 ns, 2.3772 ms/op
WorkloadResult  63: 256 op, 609777500.00 ns, 2.3819 ms/op
WorkloadResult  64: 256 op, 605823500.00 ns, 2.3665 ms/op
WorkloadResult  65: 256 op, 610542200.00 ns, 2.3849 ms/op
WorkloadResult  66: 256 op, 603976000.00 ns, 2.3593 ms/op
WorkloadResult  67: 256 op, 611436700.00 ns, 2.3884 ms/op
GC:  5 0 0 16539648 256

// AfterAll

Mean = 2.4741 ms, StdErr = 0.0143 ms (0.58%); N = 67, StdDev = 0.1173 ms
Min = 2.3593 ms, Q1 = 2.3917 ms, Median = 2.4089 ms, Q3 = 2.5592 ms, Max = 2.8331 ms
IQR = 0.1675 ms, LowerFence = 2.1404 ms, UpperFence = 2.8105 ms
ConfidenceInterval = [2.4247 ms; 2.5235 ms] (CI 99.9%), Margin = 0.0494 ms (2.00% of Mean)
Skewness = 1.21, Kurtosis = 3.38, MValue = 2.32

// **************************
// Benchmark: BoxingBenchmark.TestingObjectList: DefaultJob [N=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "1df0d3e3-fffc-44ac-b968-1e4b833826da.dll" --benchmarkName "BenchmarkExamples.Boxing.BoxingBenchmark.TestingObjectList(N: 1000)" --job "Default" --benchmarkId 1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1df0d3e3-fffc-44ac-b968-1e4b833826da\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 310400.00 ns, 310.4000 us/op
WorkloadJitting  1: 1 op, 2592600.00 ns, 2.5926 ms/op

OverheadJitting  2: 16 op, 247800.00 ns, 15.4875 us/op
WorkloadJitting  2: 16 op, 31280200.00 ns, 1.9550 ms/op

WorkloadPilot    1: 16 op, 31215700.00 ns, 1.9510 ms/op
WorkloadPilot    2: 32 op, 63968700.00 ns, 1.9990 ms/op
WorkloadPilot    3: 64 op, 122622700.00 ns, 1.9160 ms/op
WorkloadPilot    4: 128 op, 246865800.00 ns, 1.9286 ms/op
WorkloadPilot    5: 256 op, 492203800.00 ns, 1.9227 ms/op
WorkloadPilot    6: 512 op, 980046000.00 ns, 1.9142 ms/op

OverheadWarmup   1: 512 op, 3300.00 ns, 6.4453 ns/op
OverheadWarmup   2: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   3: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadWarmup   4: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   5: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   6: 512 op, 1100.00 ns, 2.1484 ns/op

OverheadActual   1: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual   2: 512 op, 1700.00 ns, 3.3203 ns/op
OverheadActual   3: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual   4: 512 op, 2000.00 ns, 3.9063 ns/op
OverheadActual   5: 512 op, 1100.00 ns, 2.1484 ns/op
OverheadActual   6: 512 op, 1900.00 ns, 3.7109 ns/op
OverheadActual   7: 512 op, 3300.00 ns, 6.4453 ns/op
OverheadActual   8: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual   9: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  10: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  11: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  12: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  13: 512 op, 1100.00 ns, 2.1484 ns/op
OverheadActual  14: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  15: 512 op, 1100.00 ns, 2.1484 ns/op
OverheadActual  16: 512 op, 1100.00 ns, 2.1484 ns/op
OverheadActual  17: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  18: 512 op, 1100.00 ns, 2.1484 ns/op
OverheadActual  19: 512 op, 1100.00 ns, 2.1484 ns/op
OverheadActual  20: 512 op, 1200.00 ns, 2.3438 ns/op

WorkloadWarmup   1: 512 op, 1009294900.00 ns, 1.9713 ms/op
WorkloadWarmup   2: 512 op, 1009698400.00 ns, 1.9721 ms/op
WorkloadWarmup   3: 512 op, 996840200.00 ns, 1.9470 ms/op
WorkloadWarmup   4: 512 op, 1012146300.00 ns, 1.9768 ms/op
WorkloadWarmup   5: 512 op, 996017000.00 ns, 1.9453 ms/op
WorkloadWarmup   6: 512 op, 985994700.00 ns, 1.9258 ms/op

// BeforeActualRun
WorkloadActual   1: 512 op, 979828400.00 ns, 1.9137 ms/op
WorkloadActual   2: 512 op, 985172300.00 ns, 1.9242 ms/op
WorkloadActual   3: 512 op, 997572400.00 ns, 1.9484 ms/op
WorkloadActual   4: 512 op, 1006761700.00 ns, 1.9663 ms/op
WorkloadActual   5: 512 op, 981990500.00 ns, 1.9180 ms/op
WorkloadActual   6: 512 op, 982490300.00 ns, 1.9189 ms/op
WorkloadActual   7: 512 op, 983837900.00 ns, 1.9216 ms/op
WorkloadActual   8: 512 op, 1016117300.00 ns, 1.9846 ms/op
WorkloadActual   9: 512 op, 1033187600.00 ns, 2.0179 ms/op
WorkloadActual  10: 512 op, 1062181800.00 ns, 2.0746 ms/op
WorkloadActual  11: 512 op, 1054791900.00 ns, 2.0601 ms/op
WorkloadActual  12: 512 op, 1051702500.00 ns, 2.0541 ms/op
WorkloadActual  13: 512 op, 1009758200.00 ns, 1.9722 ms/op
WorkloadActual  14: 512 op, 991144400.00 ns, 1.9358 ms/op
WorkloadActual  15: 512 op, 986542000.00 ns, 1.9268 ms/op
WorkloadActual  16: 512 op, 990764000.00 ns, 1.9351 ms/op
WorkloadActual  17: 512 op, 984963600.00 ns, 1.9238 ms/op
WorkloadActual  18: 512 op, 982987800.00 ns, 1.9199 ms/op
WorkloadActual  19: 512 op, 965408400.00 ns, 1.8856 ms/op
WorkloadActual  20: 512 op, 1035277400.00 ns, 2.0220 ms/op
WorkloadActual  21: 512 op, 1132766400.00 ns, 2.2124 ms/op
WorkloadActual  22: 512 op, 1079488300.00 ns, 2.1084 ms/op
WorkloadActual  23: 512 op, 1099924600.00 ns, 2.1483 ms/op
WorkloadActual  24: 512 op, 1058846600.00 ns, 2.0681 ms/op
WorkloadActual  25: 512 op, 1017856000.00 ns, 1.9880 ms/op
WorkloadActual  26: 512 op, 998721500.00 ns, 1.9506 ms/op
WorkloadActual  27: 512 op, 981707500.00 ns, 1.9174 ms/op
WorkloadActual  28: 512 op, 985749300.00 ns, 1.9253 ms/op
WorkloadActual  29: 512 op, 1011384000.00 ns, 1.9754 ms/op
WorkloadActual  30: 512 op, 1527253700.00 ns, 2.9829 ms/op
WorkloadActual  31: 512 op, 988316800.00 ns, 1.9303 ms/op
WorkloadActual  32: 512 op, 991416100.00 ns, 1.9364 ms/op
WorkloadActual  33: 512 op, 995327400.00 ns, 1.9440 ms/op
WorkloadActual  34: 512 op, 981123200.00 ns, 1.9163 ms/op
WorkloadActual  35: 512 op, 982152800.00 ns, 1.9183 ms/op
WorkloadActual  36: 512 op, 983004100.00 ns, 1.9199 ms/op
WorkloadActual  37: 512 op, 984019600.00 ns, 1.9219 ms/op

// AfterActualRun
WorkloadResult   1: 512 op, 979827200.00 ns, 1.9137 ms/op
WorkloadResult   2: 512 op, 985171100.00 ns, 1.9242 ms/op
WorkloadResult   3: 512 op, 997571200.00 ns, 1.9484 ms/op
WorkloadResult   4: 512 op, 1006760500.00 ns, 1.9663 ms/op
WorkloadResult   5: 512 op, 981989300.00 ns, 1.9179 ms/op
WorkloadResult   6: 512 op, 982489100.00 ns, 1.9189 ms/op
WorkloadResult   7: 512 op, 983836700.00 ns, 1.9216 ms/op
WorkloadResult   8: 512 op, 1016116100.00 ns, 1.9846 ms/op
WorkloadResult   9: 512 op, 1033186400.00 ns, 2.0179 ms/op
WorkloadResult  10: 512 op, 1062180600.00 ns, 2.0746 ms/op
WorkloadResult  11: 512 op, 1054790700.00 ns, 2.0601 ms/op
WorkloadResult  12: 512 op, 1051701300.00 ns, 2.0541 ms/op
WorkloadResult  13: 512 op, 1009757000.00 ns, 1.9722 ms/op
WorkloadResult  14: 512 op, 991143200.00 ns, 1.9358 ms/op
WorkloadResult  15: 512 op, 986540800.00 ns, 1.9268 ms/op
WorkloadResult  16: 512 op, 990762800.00 ns, 1.9351 ms/op
WorkloadResult  17: 512 op, 984962400.00 ns, 1.9238 ms/op
WorkloadResult  18: 512 op, 982986600.00 ns, 1.9199 ms/op
WorkloadResult  19: 512 op, 965407200.00 ns, 1.8856 ms/op
WorkloadResult  20: 512 op, 1035276200.00 ns, 2.0220 ms/op
WorkloadResult  21: 512 op, 1079487100.00 ns, 2.1084 ms/op
WorkloadResult  22: 512 op, 1099923400.00 ns, 2.1483 ms/op
WorkloadResult  23: 512 op, 1058845400.00 ns, 2.0681 ms/op
WorkloadResult  24: 512 op, 1017854800.00 ns, 1.9880 ms/op
WorkloadResult  25: 512 op, 998720300.00 ns, 1.9506 ms/op
WorkloadResult  26: 512 op, 981706300.00 ns, 1.9174 ms/op
WorkloadResult  27: 512 op, 985748100.00 ns, 1.9253 ms/op
WorkloadResult  28: 512 op, 1011382800.00 ns, 1.9754 ms/op
WorkloadResult  29: 512 op, 988315600.00 ns, 1.9303 ms/op
WorkloadResult  30: 512 op, 991414900.00 ns, 1.9364 ms/op
WorkloadResult  31: 512 op, 995326200.00 ns, 1.9440 ms/op
WorkloadResult  32: 512 op, 981122000.00 ns, 1.9163 ms/op
WorkloadResult  33: 512 op, 982151600.00 ns, 1.9183 ms/op
WorkloadResult  34: 512 op, 983002900.00 ns, 1.9199 ms/op
WorkloadResult  35: 512 op, 984018400.00 ns, 1.9219 ms/op
GC:  10 0 0 33079296 512

// AfterAll

Mean = 1.9655 ms, StdErr = 0.0108 ms (0.55%); N = 35, StdDev = 0.0641 ms
Min = 1.8856 ms, Q1 = 1.9199 ms, Median = 1.9358 ms, Q3 = 1.9880 ms, Max = 2.1483 ms
IQR = 0.0681 ms, LowerFence = 1.8178 ms, UpperFence = 2.0901 ms
ConfidenceInterval = [1.9264 ms; 2.0045 ms] (CI 99.9%), Margin = 0.0390 ms (1.99% of Mean)
Skewness = 1.23, Kurtosis = 3.46, MValue = 2.2

// **************************
// Benchmark: BoxingBenchmark.TestingIntList: DefaultJob [N=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "1df0d3e3-fffc-44ac-b968-1e4b833826da.dll" --benchmarkName "BenchmarkExamples.Boxing.BoxingBenchmark.TestingIntList(N: 1000)" --job "Default" --benchmarkId 2 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1df0d3e3-fffc-44ac-b968-1e4b833826da\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 349700.00 ns, 349.7000 us/op
WorkloadJitting  1: 1 op, 1126700.00 ns, 1.1267 ms/op

OverheadJitting  2: 16 op, 312200.00 ns, 19.5125 us/op
WorkloadJitting  2: 16 op, 5966300.00 ns, 372.8938 us/op

WorkloadPilot    1: 16 op, 4950200.00 ns, 309.3875 us/op
