// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\fab13ca5-fa5e-4c17-bba0-a87a56294c32
// command took 1.66s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\fab13ca5-fa5e-4c17-bba0-a87a56294c32
// command took 3.03s and exited with 0
// ***** Done, took 00:00:04 (4.85 sec)   *****
// Found 4 benchmarks:
//   JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.ObjectTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.JsonTest: DefaultJob [N=10000]
//   JsonSerializerBenchmark.ObjectTest: DefaultJob [N=10000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "fab13ca5-fa5e-4c17-bba0-a87a56294c32.dll" --benchmarkName "BenchmarkExamples.JsonSerializerBenchmark.JsonTest(N: 100)" --job "Default" --benchmarkId 0 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\fab13ca5-fa5e-4c17-bba0-a87a56294c32\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadWarmup   5: 256 op, 505480300.00 ns, 1.9745 ms/op
WorkloadWarmup   6: 256 op, 508335600.00 ns, 1.9857 ms/op
WorkloadWarmup   7: 256 op, 500546100.00 ns, 1.9553 ms/op

// BeforeActualRun
WorkloadActual   1: 256 op, 502879100.00 ns, 1.9644 ms/op
WorkloadActual   2: 256 op, 503129600.00 ns, 1.9654 ms/op
WorkloadActual   3: 256 op, 503427800.00 ns, 1.9665 ms/op
WorkloadActual   4: 256 op, 518275100.00 ns, 2.0245 ms/op
WorkloadActual   5: 256 op, 507340700.00 ns, 1.9818 ms/op
WorkloadActual   6: 256 op, 506594800.00 ns, 1.9789 ms/op
WorkloadActual   7: 256 op, 507084800.00 ns, 1.9808 ms/op
WorkloadActual   8: 256 op, 520807000.00 ns, 2.0344 ms/op
WorkloadActual   9: 256 op, 524803800.00 ns, 2.0500 ms/op
WorkloadActual  10: 256 op, 519209200.00 ns, 2.0282 ms/op
WorkloadActual  11: 256 op, 524526500.00 ns, 2.0489 ms/op
WorkloadActual  12: 256 op, 523271900.00 ns, 2.0440 ms/op
WorkloadActual  13: 256 op, 879996700.00 ns, 3.4375 ms/op
WorkloadActual  14: 256 op, 522055300.00 ns, 2.0393 ms/op
WorkloadActual  15: 256 op, 516724600.00 ns, 2.0185 ms/op

// AfterActualRun
WorkloadResult   1: 256 op, 502879100.00 ns, 1.9644 ms/op
WorkloadResult   2: 256 op, 503129600.00 ns, 1.9654 ms/op
WorkloadResult   3: 256 op, 503427800.00 ns, 1.9665 ms/op
WorkloadResult   4: 256 op, 518275100.00 ns, 2.0245 ms/op
WorkloadResult   5: 256 op, 507340700.00 ns, 1.9818 ms/op
WorkloadResult   6: 256 op, 506594800.00 ns, 1.9789 ms/op
WorkloadResult   7: 256 op, 507084800.00 ns, 1.9808 ms/op
WorkloadResult   8: 256 op, 520807000.00 ns, 2.0344 ms/op
WorkloadResult   9: 256 op, 524803800.00 ns, 2.0500 ms/op
WorkloadResult  10: 256 op, 519209200.00 ns, 2.0282 ms/op
WorkloadResult  11: 256 op, 524526500.00 ns, 2.0489 ms/op
WorkloadResult  12: 256 op, 523271900.00 ns, 2.0440 ms/op
WorkloadResult  13: 256 op, 522055300.00 ns, 2.0393 ms/op
WorkloadResult  14: 256 op, 516724600.00 ns, 2.0185 ms/op
GC:  146 0 0 461619200 256

// AfterAll

Mean = 2.0090 ms, StdErr = 0.0091 ms (0.45%); N = 14, StdDev = 0.0339 ms
Min = 1.9644 ms, Q1 = 1.9789 ms, Median = 2.0215 ms, Q3 = 2.0393 ms, Max = 2.0500 ms
IQR = 0.0604 ms, LowerFence = 1.8883 ms, UpperFence = 2.1299 ms
ConfidenceInterval = [1.9708 ms; 2.0472 ms] (CI 99.9%), Margin = 0.0382 ms (1.90% of Mean)
Skewness = -0.16, Kurtosis = 1.15, MValue = 2

// **************************
// Benchmark: JsonSerializerBenchmark.ObjectTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "fab13ca5-fa5e-4c17-bba0-a87a56294c32.dll" --benchmarkName "BenchmarkExamples.JsonSerializerBenchmark.ObjectTest(N: 100)" --job "Default" --benchmarkId 1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\fab13ca5-fa5e-4c17-bba0-a87a56294c32\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 317300.00 ns, 317.3000 us/op
WorkloadJitting  1: 1 op, 168251000.00 ns, 168.2510 ms/op

WorkloadPilot    1: 2 op, 4366100.00 ns, 2.1831 ms/op
WorkloadPilot    2: 3 op, 6950200.00 ns, 2.3167 ms/op
WorkloadPilot    3: 4 op, 7816100.00 ns, 1.9540 ms/op
WorkloadPilot    4: 5 op, 12464100.00 ns, 2.4928 ms/op
WorkloadPilot    5: 6 op, 14057200.00 ns, 2.3429 ms/op
WorkloadPilot    6: 7 op, 12990600.00 ns, 1.8558 ms/op
WorkloadPilot    7: 8 op, 15103400.00 ns, 1.8879 ms/op
WorkloadPilot    8: 9 op, 17575700.00 ns, 1.9529 ms/op
WorkloadPilot    9: 10 op, 18634100.00 ns, 1.8634 ms/op
WorkloadPilot   10: 11 op, 20797000.00 ns, 1.8906 ms/op
WorkloadPilot   11: 12 op, 22077900.00 ns, 1.8398 ms/op
WorkloadPilot   12: 13 op, 25040700.00 ns, 1.9262 ms/op
WorkloadPilot   13: 14 op, 26159500.00 ns, 1.8685 ms/op
WorkloadPilot   14: 15 op, 27408200.00 ns, 1.8272 ms/op
WorkloadPilot   15: 16 op, 30121000.00 ns, 1.8826 ms/op
WorkloadPilot   16: 32 op, 57293700.00 ns, 1.7904 ms/op
WorkloadPilot   17: 64 op, 113140300.00 ns, 1.7678 ms/op
WorkloadPilot   18: 128 op, 230935800.00 ns, 1.8042 ms/op
WorkloadPilot   19: 256 op, 448803900.00 ns, 1.7531 ms/op
WorkloadPilot   20: 512 op, 892574800.00 ns, 1.7433 ms/op

WorkloadWarmup   1: 512 op, 898894500.00 ns, 1.7557 ms/op
WorkloadWarmup   2: 512 op, 895245500.00 ns, 1.7485 ms/op
WorkloadWarmup   3: 512 op, 906421400.00 ns, 1.7704 ms/op
WorkloadWarmup   4: 512 op, 914349500.00 ns, 1.7858 ms/op
WorkloadWarmup   5: 512 op, 917818200.00 ns, 1.7926 ms/op
WorkloadWarmup   6: 512 op, 912975900.00 ns, 1.7832 ms/op
WorkloadWarmup   7: 512 op, 913198900.00 ns, 1.7836 ms/op
WorkloadWarmup   8: 512 op, 914473900.00 ns, 1.7861 ms/op
WorkloadWarmup   9: 512 op, 905724900.00 ns, 1.7690 ms/op

// BeforeActualRun
WorkloadActual   1: 512 op, 893535800.00 ns, 1.7452 ms/op
WorkloadActual   2: 512 op, 891760400.00 ns, 1.7417 ms/op
WorkloadActual   3: 512 op, 914464900.00 ns, 1.7861 ms/op
WorkloadActual   4: 512 op, 895258500.00 ns, 1.7486 ms/op
WorkloadActual   5: 512 op, 954813500.00 ns, 1.8649 ms/op
WorkloadActual   6: 512 op, 979852300.00 ns, 1.9138 ms/op
WorkloadActual   7: 512 op, 1128579300.00 ns, 2.2043 ms/op
WorkloadActual   8: 512 op, 1389847800.00 ns, 2.7145 ms/op
WorkloadActual   9: 512 op, 1394357400.00 ns, 2.7234 ms/op
WorkloadActual  10: 512 op, 1264292100.00 ns, 2.4693 ms/op
WorkloadActual  11: 512 op, 1117729900.00 ns, 2.1831 ms/op
WorkloadActual  12: 512 op, 998887100.00 ns, 1.9510 ms/op
WorkloadActual  13: 512 op, 990824200.00 ns, 1.9352 ms/op
WorkloadActual  14: 512 op, 963421000.00 ns, 1.8817 ms/op
WorkloadActual  15: 512 op, 911590100.00 ns, 1.7804 ms/op
WorkloadActual  16: 512 op, 918211400.00 ns, 1.7934 ms/op
WorkloadActual  17: 512 op, 936917300.00 ns, 1.8299 ms/op
WorkloadActual  18: 512 op, 895054700.00 ns, 1.7482 ms/op
WorkloadActual  19: 512 op, 915073300.00 ns, 1.7873 ms/op
WorkloadActual  20: 512 op, 907772600.00 ns, 1.7730 ms/op
WorkloadActual  21: 512 op, 905204100.00 ns, 1.7680 ms/op
WorkloadActual  22: 512 op, 907460700.00 ns, 1.7724 ms/op
WorkloadActual  23: 512 op, 911222900.00 ns, 1.7797 ms/op
WorkloadActual  24: 512 op, 913823900.00 ns, 1.7848 ms/op
WorkloadActual  25: 512 op, 931828400.00 ns, 1.8200 ms/op
WorkloadActual  26: 512 op, 909265300.00 ns, 1.7759 ms/op
WorkloadActual  27: 512 op, 912401000.00 ns, 1.7820 ms/op
WorkloadActual  28: 512 op, 925786900.00 ns, 1.8082 ms/op
WorkloadActual  29: 512 op, 911128400.00 ns, 1.7795 ms/op
WorkloadActual  30: 512 op, 911326400.00 ns, 1.7799 ms/op
WorkloadActual  31: 512 op, 933405200.00 ns, 1.8231 ms/op
WorkloadActual  32: 512 op, 912166600.00 ns, 1.7816 ms/op
WorkloadActual  33: 512 op, 907442600.00 ns, 1.7723 ms/op
WorkloadActual  34: 512 op, 946928700.00 ns, 1.8495 ms/op
WorkloadActual  35: 512 op, 909346300.00 ns, 1.7761 ms/op
WorkloadActual  36: 512 op, 910808600.00 ns, 1.7789 ms/op

// AfterActualRun
WorkloadResult   1: 512 op, 893535800.00 ns, 1.7452 ms/op
WorkloadResult   2: 512 op, 891760400.00 ns, 1.7417 ms/op
WorkloadResult   3: 512 op, 914464900.00 ns, 1.7861 ms/op
WorkloadResult   4: 512 op, 895258500.00 ns, 1.7486 ms/op
WorkloadResult   5: 512 op, 954813500.00 ns, 1.8649 ms/op
WorkloadResult   6: 512 op, 979852300.00 ns, 1.9138 ms/op
WorkloadResult   7: 512 op, 998887100.00 ns, 1.9510 ms/op
WorkloadResult   8: 512 op, 990824200.00 ns, 1.9352 ms/op
WorkloadResult   9: 512 op, 963421000.00 ns, 1.8817 ms/op
WorkloadResult  10: 512 op, 911590100.00 ns, 1.7804 ms/op
WorkloadResult  11: 512 op, 918211400.00 ns, 1.7934 ms/op
WorkloadResult  12: 512 op, 936917300.00 ns, 1.8299 ms/op
WorkloadResult  13: 512 op, 895054700.00 ns, 1.7482 ms/op
WorkloadResult  14: 512 op, 915073300.00 ns, 1.7873 ms/op
WorkloadResult  15: 512 op, 907772600.00 ns, 1.7730 ms/op
WorkloadResult  16: 512 op, 905204100.00 ns, 1.7680 ms/op
WorkloadResult  17: 512 op, 907460700.00 ns, 1.7724 ms/op
WorkloadResult  18: 512 op, 911222900.00 ns, 1.7797 ms/op
WorkloadResult  19: 512 op, 913823900.00 ns, 1.7848 ms/op
WorkloadResult  20: 512 op, 931828400.00 ns, 1.8200 ms/op
WorkloadResult  21: 512 op, 909265300.00 ns, 1.7759 ms/op
WorkloadResult  22: 512 op, 912401000.00 ns, 1.7820 ms/op
WorkloadResult  23: 512 op, 925786900.00 ns, 1.8082 ms/op
WorkloadResult  24: 512 op, 911128400.00 ns, 1.7795 ms/op
WorkloadResult  25: 512 op, 911326400.00 ns, 1.7799 ms/op
WorkloadResult  26: 512 op, 933405200.00 ns, 1.8231 ms/op
WorkloadResult  27: 512 op, 912166600.00 ns, 1.7816 ms/op
WorkloadResult  28: 512 op, 907442600.00 ns, 1.7723 ms/op
WorkloadResult  29: 512 op, 946928700.00 ns, 1.8495 ms/op
WorkloadResult  30: 512 op, 909346300.00 ns, 1.7761 ms/op
WorkloadResult  31: 512 op, 910808600.00 ns, 1.7789 ms/op
GC:  87 0 0 276889600 512

// AfterAll

Mean = 1.8036 ms, StdErr = 0.0097 ms (0.54%); N = 31, StdDev = 0.0543 ms
Min = 1.7417 ms, Q1 = 1.7730 ms, Median = 1.7816 ms, Q3 = 1.8231 ms, Max = 1.9510 ms
IQR = 0.0501 ms, LowerFence = 1.6979 ms, UpperFence = 1.8982 ms
ConfidenceInterval = [1.7681 ms; 1.8392 ms] (CI 99.9%), Margin = 0.0355 ms (1.97% of Mean)
Skewness = 1.33, Kurtosis = 3.82, MValue = 2

// **************************
// Benchmark: JsonSerializerBenchmark.JsonTest: DefaultJob [N=10000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "fab13ca5-fa5e-4c17-bba0-a87a56294c32.dll" --benchmarkName "BenchmarkExamples.JsonSerializerBenchmark.JsonTest(N: 10000)" --job "Default" --benchmarkId 2 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\fab13ca5-fa5e-4c17-bba0-a87a56294c32\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 334900.00 ns, 334.9000 us/op
WorkloadJitting  1: 1 op, 248075200.00 ns, 248.0752 ms/op

WorkloadPilot    1: 2 op, 431173500.00 ns, 215.5868 ms/op
WorkloadPilot    2: 3 op, 611600600.00 ns, 203.8669 ms/op

WorkloadWarmup   1: 3 op, 605050700.00 ns, 201.6836 ms/op
WorkloadWarmup   2: 3 op, 612749700.00 ns, 204.2499 ms/op
WorkloadWarmup   3: 3 op, 611320100.00 ns, 203.7734 ms/op
WorkloadWarmup   4: 3 op, 635134000.00 ns, 211.7113 ms/op
WorkloadWarmup   5: 3 op, 607954600.00 ns, 202.6515 ms/op
WorkloadWarmup   6: 3 op, 612527900.00 ns, 204.1760 ms/op

// BeforeActualRun
WorkloadActual   1: 3 op, 603310200.00 ns, 201.1034 ms/op
WorkloadActual   2: 3 op, 608935600.00 ns, 202.9785 ms/op
WorkloadActual   3: 3 op, 590445800.00 ns, 196.8153 ms/op
WorkloadActual   4: 3 op, 611079500.00 ns, 203.6932 ms/op
WorkloadActual   5: 3 op, 610249300.00 ns, 203.4164 ms/op
WorkloadActual   6: 3 op, 606619600.00 ns, 202.2065 ms/op
WorkloadActual   7: 3 op, 607536600.00 ns, 202.5122 ms/op
WorkloadActual   8: 3 op, 606616600.00 ns, 202.2055 ms/op
WorkloadActual   9: 3 op, 609702700.00 ns, 203.2342 ms/op
WorkloadActual  10: 3 op, 609787600.00 ns, 203.2625 ms/op
WorkloadActual  11: 3 op, 605726800.00 ns, 201.9089 ms/op
WorkloadActual  12: 3 op, 608174300.00 ns, 202.7248 ms/op
WorkloadActual  13: 3 op, 609688400.00 ns, 203.2295 ms/op
WorkloadActual  14: 3 op, 610659700.00 ns, 203.5532 ms/op
WorkloadActual  15: 3 op, 611398700.00 ns, 203.7996 ms/op

// AfterActualRun
WorkloadResult   1: 3 op, 603310200.00 ns, 201.1034 ms/op
WorkloadResult   2: 3 op, 608935600.00 ns, 202.9785 ms/op
WorkloadResult   3: 3 op, 590445800.00 ns, 196.8153 ms/op
WorkloadResult   4: 3 op, 611079500.00 ns, 203.6932 ms/op
WorkloadResult   5: 3 op, 610249300.00 ns, 203.4164 ms/op
WorkloadResult   6: 3 op, 606619600.00 ns, 202.2065 ms/op
WorkloadResult   7: 3 op, 607536600.00 ns, 202.5122 ms/op
WorkloadResult   8: 3 op, 606616600.00 ns, 202.2055 ms/op
WorkloadResult   9: 3 op, 609702700.00 ns, 203.2342 ms/op
WorkloadResult  10: 3 op, 609787600.00 ns, 203.2625 ms/op
WorkloadResult  11: 3 op, 605726800.00 ns, 201.9089 ms/op
WorkloadResult  12: 3 op, 608174300.00 ns, 202.7248 ms/op
WorkloadResult  13: 3 op, 609688400.00 ns, 203.2295 ms/op
WorkloadResult  14: 3 op, 610659700.00 ns, 203.5532 ms/op
WorkloadResult  15: 3 op, 611398700.00 ns, 203.7996 ms/op
GC:  171 0 0 540960000 3

// AfterAll

Mean = 202.4429 ms, StdErr = 0.4458 ms (0.22%); N = 15, StdDev = 1.7266 ms
Min = 196.8153 ms, Q1 = 202.2055 ms, Median = 202.9785 ms, Q3 = 203.4164 ms, Max = 203.7996 ms
IQR = 1.2109 ms, LowerFence = 200.3892 ms, UpperFence = 205.2328 ms
ConfidenceInterval = [200.5971 ms; 204.2887 ms] (CI 99.9%), Margin = 1.8458 ms (0.91% of Mean)
Skewness = -2.23, Kurtosis = 7.62, MValue = 2

// **************************
// Benchmark: JsonSerializerBenchmark.ObjectTest: DefaultJob [N=10000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "fab13ca5-fa5e-4c17-bba0-a87a56294c32.dll" --benchmarkName "BenchmarkExamples.JsonSerializerBenchmark.ObjectTest(N: 10000)" --job "Default" --benchmarkId 3 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\fab13ca5-fa5e-4c17-bba0-a87a56294c32\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 366000.00 ns, 366.0000 us/op
WorkloadJitting  1: 1 op, 355169300.00 ns, 355.1693 ms/op

WorkloadWarmup   1: 1 op, 174885900.00 ns, 174.8859 ms/op
WorkloadWarmup   2: 1 op, 175706600.00 ns, 175.7066 ms/op
WorkloadWarmup   3: 1 op, 177670600.00 ns, 177.6706 ms/op
WorkloadWarmup   4: 1 op, 180035000.00 ns, 180.0350 ms/op
WorkloadWarmup   5: 1 op, 175558900.00 ns, 175.5589 ms/op
WorkloadWarmup   6: 1 op, 174285600.00 ns, 174.2856 ms/op
WorkloadWarmup   7: 1 op, 173025900.00 ns, 173.0259 ms/op
WorkloadWarmup   8: 1 op, 174846600.00 ns, 174.8466 ms/op
WorkloadWarmup   9: 1 op, 175879000.00 ns, 175.8790 ms/op
WorkloadWarmup  10: 1 op, 176345100.00 ns, 176.3451 ms/op
WorkloadWarmup  11: 1 op, 171140900.00 ns, 171.1409 ms/op

// BeforeActualRun
WorkloadActual   1: 1 op, 174967800.00 ns, 174.9678 ms/op
WorkloadActual   2: 1 op, 173919500.00 ns, 173.9195 ms/op
WorkloadActual   3: 1 op, 177057500.00 ns, 177.0575 ms/op
WorkloadActual   4: 1 op, 176024600.00 ns, 176.0246 ms/op
WorkloadActual   5: 1 op, 178544400.00 ns, 178.5444 ms/op
WorkloadActual   6: 1 op, 177017100.00 ns, 177.0171 ms/op
WorkloadActual   7: 1 op, 175162500.00 ns, 175.1625 ms/op
WorkloadActual   8: 1 op, 175654700.00 ns, 175.6547 ms/op
WorkloadActual   9: 1 op, 178282000.00 ns, 178.2820 ms/op
WorkloadActual  10: 1 op, 178165000.00 ns, 178.1650 ms/op
WorkloadActual  11: 1 op, 171317800.00 ns, 171.3178 ms/op
WorkloadActual  12: 1 op, 177387100.00 ns, 177.3871 ms/op
WorkloadActual  13: 1 op, 174549600.00 ns, 174.5496 ms/op
WorkloadActual  14: 1 op, 168263400.00 ns, 168.2634 ms/op
WorkloadActual  15: 1 op, 178378000.00 ns, 178.3780 ms/op

// AfterActualRun
WorkloadResult   1: 1 op, 174967800.00 ns, 174.9678 ms/op
WorkloadResult   2: 1 op, 173919500.00 ns, 173.9195 ms/op
WorkloadResult   3: 1 op, 177057500.00 ns, 177.0575 ms/op
WorkloadResult   4: 1 op, 176024600.00 ns, 176.0246 ms/op
WorkloadResult   5: 1 op, 178544400.00 ns, 178.5444 ms/op
WorkloadResult   6: 1 op, 177017100.00 ns, 177.0171 ms/op
WorkloadResult   7: 1 op, 175162500.00 ns, 175.1625 ms/op
WorkloadResult   8: 1 op, 175654700.00 ns, 175.6547 ms/op
WorkloadResult   9: 1 op, 178282000.00 ns, 178.2820 ms/op
WorkloadResult  10: 1 op, 178165000.00 ns, 178.1650 ms/op
WorkloadResult  11: 1 op, 171317800.00 ns, 171.3178 ms/op
WorkloadResult  12: 1 op, 177387100.00 ns, 177.3871 ms/op
WorkloadResult  13: 1 op, 174549600.00 ns, 174.5496 ms/op
WorkloadResult  14: 1 op, 168263400.00 ns, 168.2634 ms/op
WorkloadResult  15: 1 op, 178378000.00 ns, 178.3780 ms/op
GC:  17 0 0 54080000 1

// AfterAll

Mean = 175.6461 ms, StdErr = 0.7378 ms (0.42%); N = 15, StdDev = 2.8575 ms
Min = 168.2634 ms, Q1 = 174.5496 ms, Median = 176.0246 ms, Q3 = 178.1650 ms, Max = 178.5444 ms
IQR = 3.6154 ms, LowerFence = 169.1265 ms, UpperFence = 183.5881 ms
ConfidenceInterval = [172.5912 ms; 178.7010 ms] (CI 99.9%), Margin = 3.0549 ms (1.74% of Mean)
Skewness = -1.14, Kurtosis = 3.56, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\BenchmarkExamples.JsonSerializerBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\BenchmarkExamples.JsonSerializerBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\BenchmarkExamples.JsonSerializerBenchmark-report.html

// * Detailed results *
JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
Runtime = .NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 2.0090 ms, StdErr = 0.0091 ms (0.45%); N = 14, StdDev = 0.0339 ms
Min = 1.9644 ms, Q1 = 1.9789 ms, Median = 2.0215 ms, Q3 = 2.0393 ms, Max = 2.0500 ms
IQR = 0.0604 ms, LowerFence = 1.8883 ms, UpperFence = 2.1299 ms
ConfidenceInterval = [1.9708 ms; 2.0472 ms] (CI 99.9%), Margin = 0.0382 ms (1.90% of Mean)
Skewness = -0.16, Kurtosis = 1.15, MValue = 2
-------------------- Histogram --------------------
[1.952 ms ; 2.059 ms) | @@@@@@@@@@@@@@
---------------------------------------------------

JsonSerializerBenchmark.ObjectTest: DefaultJob [N=100]
Runtime = .NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 1.8036 ms, StdErr = 0.0097 ms (0.54%); N = 31, StdDev = 0.0543 ms
Min = 1.7417 ms, Q1 = 1.7730 ms, Median = 1.7816 ms, Q3 = 1.8231 ms, Max = 1.9510 ms
IQR = 0.0501 ms, LowerFence = 1.6979 ms, UpperFence = 1.8982 ms
ConfidenceInterval = [1.7681 ms; 1.8392 ms] (CI 99.9%), Margin = 0.0355 ms (1.97% of Mean)
Skewness = 1.33, Kurtosis = 3.82, MValue = 2
-------------------- Histogram --------------------
[1.727 ms ; 1.798 ms) | @@@@@@@@@@@@@@@@@@@@@
[1.798 ms ; 1.837 ms) | @@@@
[1.837 ms ; 1.876 ms) | @@
[1.876 ms ; 1.963 ms) | @@@@
---------------------------------------------------

