// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\f2f55486-0077-4c33-b104-84b1e5936e50
// command took 1.82s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\f2f55486-0077-4c33-b104-84b1e5936e50
// command took 3.21s and exited with 0
// ***** Done, took 00:00:05 (5.17 sec)   *****
// Found 2 benchmarks:
//   YieldBenchmark.TestingRegularReturn: DefaultJob [N=10]
//   YieldBenchmark.TestingYieldReturn: DefaultJob [N=10]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: YieldBenchmark.TestingRegularReturn: DefaultJob [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "f2f55486-0077-4c33-b104-84b1e5936e50.dll" --benchmarkName "BenchmarkExamples.Yield.YieldBenchmark.TestingRegularReturn(N: 10)" --job "Default" --benchmarkId 0 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\f2f55486-0077-4c33-b104-84b1e5936e50\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual   5: 2048 op, 3600.00 ns, 1.7578 ns/op
OverheadActual   6: 2048 op, 4700.00 ns, 2.2949 ns/op
OverheadActual   7: 2048 op, 3900.00 ns, 1.9043 ns/op
OverheadActual   8: 2048 op, 3700.00 ns, 1.8066 ns/op
OverheadActual   9: 2048 op, 3700.00 ns, 1.8066 ns/op
OverheadActual  10: 2048 op, 3700.00 ns, 1.8066 ns/op
OverheadActual  11: 2048 op, 3800.00 ns, 1.8555 ns/op
OverheadActual  12: 2048 op, 3700.00 ns, 1.8066 ns/op
OverheadActual  13: 2048 op, 3700.00 ns, 1.8066 ns/op
OverheadActual  14: 2048 op, 3800.00 ns, 1.8555 ns/op
OverheadActual  15: 2048 op, 3700.00 ns, 1.8066 ns/op

WorkloadWarmup   1: 2048 op, 527803200.00 ns, 257.7164 us/op
WorkloadWarmup   2: 2048 op, 523032800.00 ns, 255.3871 us/op
WorkloadWarmup   3: 2048 op, 545442500.00 ns, 266.3293 us/op
WorkloadWarmup   4: 2048 op, 543646100.00 ns, 265.4522 us/op
WorkloadWarmup   5: 2048 op, 575319700.00 ns, 280.9178 us/op
WorkloadWarmup   6: 2048 op, 516291400.00 ns, 252.0954 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 571695200.00 ns, 279.1480 us/op
WorkloadActual   2: 2048 op, 722161500.00 ns, 352.6179 us/op
WorkloadActual   3: 2048 op, 894962300.00 ns, 436.9933 us/op
WorkloadActual   4: 2048 op, 982104300.00 ns, 479.5431 us/op
WorkloadActual   5: 2048 op, 804765200.00 ns, 392.9518 us/op
WorkloadActual   6: 2048 op, 745840400.00 ns, 364.1799 us/op
WorkloadActual   7: 2048 op, 793990400.00 ns, 387.6906 us/op
WorkloadActual   8: 2048 op, 760178600.00 ns, 371.1810 us/op
WorkloadActual   9: 2048 op, 822664000.00 ns, 401.6914 us/op
WorkloadActual  10: 2048 op, 883175100.00 ns, 431.2378 us/op
WorkloadActual  11: 2048 op, 817931700.00 ns, 399.3807 us/op
WorkloadActual  12: 2048 op, 784375600.00 ns, 382.9959 us/op
WorkloadActual  13: 2048 op, 765472300.00 ns, 373.7658 us/op
WorkloadActual  14: 2048 op, 731692600.00 ns, 357.2718 us/op
WorkloadActual  15: 2048 op, 668330400.00 ns, 326.3332 us/op
WorkloadActual  16: 2048 op, 617093700.00 ns, 301.3153 us/op
WorkloadActual  17: 2048 op, 595614100.00 ns, 290.8272 us/op
WorkloadActual  18: 2048 op, 637086500.00 ns, 311.0774 us/op
WorkloadActual  19: 2048 op, 597511700.00 ns, 291.7538 us/op
WorkloadActual  20: 2048 op, 577761400.00 ns, 282.1101 us/op
WorkloadActual  21: 2048 op, 560869900.00 ns, 273.8623 us/op
WorkloadActual  22: 2048 op, 550845100.00 ns, 268.9673 us/op
WorkloadActual  23: 2048 op, 553854700.00 ns, 270.4369 us/op
WorkloadActual  24: 2048 op, 560309500.00 ns, 273.5886 us/op
WorkloadActual  25: 2048 op, 556352400.00 ns, 271.6564 us/op
WorkloadActual  26: 2048 op, 559477500.00 ns, 273.1824 us/op
WorkloadActual  27: 2048 op, 562992900.00 ns, 274.8989 us/op
WorkloadActual  28: 2048 op, 557483500.00 ns, 272.2087 us/op
WorkloadActual  29: 2048 op, 556435700.00 ns, 271.6971 us/op
WorkloadActual  30: 2048 op, 560680300.00 ns, 273.7697 us/op
WorkloadActual  31: 2048 op, 555462500.00 ns, 271.2219 us/op
WorkloadActual  32: 2048 op, 615522400.00 ns, 300.5480 us/op
WorkloadActual  33: 2048 op, 562267900.00 ns, 274.5449 us/op
WorkloadActual  34: 2048 op, 573071600.00 ns, 279.8201 us/op
WorkloadActual  35: 2048 op, 556108200.00 ns, 271.5372 us/op
WorkloadActual  36: 2048 op, 560985500.00 ns, 273.9187 us/op
WorkloadActual  37: 2048 op, 563691200.00 ns, 275.2398 us/op
WorkloadActual  38: 2048 op, 560001600.00 ns, 273.4383 us/op
WorkloadActual  39: 2048 op, 569389900.00 ns, 278.0224 us/op
WorkloadActual  40: 2048 op, 584089900.00 ns, 285.2001 us/op
WorkloadActual  41: 2048 op, 557235300.00 ns, 272.0875 us/op
WorkloadActual  42: 2048 op, 561553500.00 ns, 274.1960 us/op
WorkloadActual  43: 2048 op, 553423800.00 ns, 270.2265 us/op
WorkloadActual  44: 2048 op, 554767400.00 ns, 270.8825 us/op
WorkloadActual  45: 2048 op, 562182000.00 ns, 274.5029 us/op
WorkloadActual  46: 2048 op, 551823300.00 ns, 269.4450 us/op
WorkloadActual  47: 2048 op, 560347900.00 ns, 273.6074 us/op
WorkloadActual  48: 2048 op, 562447700.00 ns, 274.6327 us/op
WorkloadActual  49: 2048 op, 779294000.00 ns, 380.5146 us/op
WorkloadActual  50: 2048 op, 555737700.00 ns, 271.3563 us/op
WorkloadActual  51: 2048 op, 555184800.00 ns, 271.0863 us/op
WorkloadActual  52: 2048 op, 554868100.00 ns, 270.9317 us/op
WorkloadActual  53: 2048 op, 555901600.00 ns, 271.4363 us/op
WorkloadActual  54: 2048 op, 555662000.00 ns, 271.3193 us/op
WorkloadActual  55: 2048 op, 549765000.00 ns, 268.4399 us/op
WorkloadActual  56: 2048 op, 556246600.00 ns, 271.6048 us/op
WorkloadActual  57: 2048 op, 552013600.00 ns, 269.5379 us/op
WorkloadActual  58: 2048 op, 550536500.00 ns, 268.8167 us/op
WorkloadActual  59: 2048 op, 554923400.00 ns, 270.9587 us/op
WorkloadActual  60: 2048 op, 731799300.00 ns, 357.3239 us/op
WorkloadActual  61: 2048 op, 557992700.00 ns, 272.4574 us/op
WorkloadActual  62: 2048 op, 557354600.00 ns, 272.1458 us/op
WorkloadActual  63: 2048 op, 551324000.00 ns, 269.2012 us/op
WorkloadActual  64: 2048 op, 552930900.00 ns, 269.9858 us/op
WorkloadActual  65: 2048 op, 552353100.00 ns, 269.7037 us/op
WorkloadActual  66: 2048 op, 556734900.00 ns, 271.8432 us/op
WorkloadActual  67: 2048 op, 555061100.00 ns, 271.0259 us/op
WorkloadActual  68: 2048 op, 562891500.00 ns, 274.8494 us/op
WorkloadActual  69: 2048 op, 552680700.00 ns, 269.8636 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 571691500.00 ns, 279.1462 us/op
WorkloadResult   2: 2048 op, 722157800.00 ns, 352.6161 us/op
WorkloadResult   3: 2048 op, 731688900.00 ns, 357.2700 us/op
WorkloadResult   4: 2048 op, 668326700.00 ns, 326.3314 us/op
WorkloadResult   5: 2048 op, 617090000.00 ns, 301.3135 us/op
WorkloadResult   6: 2048 op, 595610400.00 ns, 290.8254 us/op
WorkloadResult   7: 2048 op, 637082800.00 ns, 311.0756 us/op
WorkloadResult   8: 2048 op, 597508000.00 ns, 291.7520 us/op
WorkloadResult   9: 2048 op, 577757700.00 ns, 282.1083 us/op
WorkloadResult  10: 2048 op, 560866200.00 ns, 273.8604 us/op
WorkloadResult  11: 2048 op, 550841400.00 ns, 268.9655 us/op
WorkloadResult  12: 2048 op, 553851000.00 ns, 270.4351 us/op
WorkloadResult  13: 2048 op, 560305800.00 ns, 273.5868 us/op
WorkloadResult  14: 2048 op, 556348700.00 ns, 271.6546 us/op
WorkloadResult  15: 2048 op, 559473800.00 ns, 273.1806 us/op
WorkloadResult  16: 2048 op, 562989200.00 ns, 274.8971 us/op
WorkloadResult  17: 2048 op, 557479800.00 ns, 272.2069 us/op
WorkloadResult  18: 2048 op, 556432000.00 ns, 271.6953 us/op
WorkloadResult  19: 2048 op, 560676600.00 ns, 273.7679 us/op
WorkloadResult  20: 2048 op, 555458800.00 ns, 271.2201 us/op
WorkloadResult  21: 2048 op, 615518700.00 ns, 300.5462 us/op
WorkloadResult  22: 2048 op, 562264200.00 ns, 274.5431 us/op
WorkloadResult  23: 2048 op, 573067900.00 ns, 279.8183 us/op
WorkloadResult  24: 2048 op, 556104500.00 ns, 271.5354 us/op
WorkloadResult  25: 2048 op, 560981800.00 ns, 273.9169 us/op
WorkloadResult  26: 2048 op, 563687500.00 ns, 275.2380 us/op
WorkloadResult  27: 2048 op, 559997900.00 ns, 273.4365 us/op
WorkloadResult  28: 2048 op, 569386200.00 ns, 278.0206 us/op
WorkloadResult  29: 2048 op, 584086200.00 ns, 285.1983 us/op
WorkloadResult  30: 2048 op, 557231600.00 ns, 272.0857 us/op
WorkloadResult  31: 2048 op, 561549800.00 ns, 274.1942 us/op
WorkloadResult  32: 2048 op, 553420100.00 ns, 270.2247 us/op
WorkloadResult  33: 2048 op, 554763700.00 ns, 270.8807 us/op
WorkloadResult  34: 2048 op, 562178300.00 ns, 274.5011 us/op
WorkloadResult  35: 2048 op, 551819600.00 ns, 269.4432 us/op
WorkloadResult  36: 2048 op, 560344200.00 ns, 273.6056 us/op
WorkloadResult  37: 2048 op, 562444000.00 ns, 274.6309 us/op
WorkloadResult  38: 2048 op, 555734000.00 ns, 271.3545 us/op
WorkloadResult  39: 2048 op, 555181100.00 ns, 271.0845 us/op
WorkloadResult  40: 2048 op, 554864400.00 ns, 270.9299 us/op
WorkloadResult  41: 2048 op, 555897900.00 ns, 271.4345 us/op
WorkloadResult  42: 2048 op, 555658300.00 ns, 271.3175 us/op
WorkloadResult  43: 2048 op, 549761300.00 ns, 268.4381 us/op
WorkloadResult  44: 2048 op, 556242900.00 ns, 271.6030 us/op
WorkloadResult  45: 2048 op, 552009900.00 ns, 269.5361 us/op
WorkloadResult  46: 2048 op, 550532800.00 ns, 268.8148 us/op
WorkloadResult  47: 2048 op, 554919700.00 ns, 270.9569 us/op
WorkloadResult  48: 2048 op, 731795600.00 ns, 357.3221 us/op
WorkloadResult  49: 2048 op, 557989000.00 ns, 272.4556 us/op
WorkloadResult  50: 2048 op, 557350900.00 ns, 272.1440 us/op
WorkloadResult  51: 2048 op, 551320300.00 ns, 269.1994 us/op
WorkloadResult  52: 2048 op, 552927200.00 ns, 269.9840 us/op
WorkloadResult  53: 2048 op, 552349400.00 ns, 269.7019 us/op
WorkloadResult  54: 2048 op, 556731200.00 ns, 271.8414 us/op
WorkloadResult  55: 2048 op, 555057400.00 ns, 271.0241 us/op
WorkloadResult  56: 2048 op, 562887800.00 ns, 274.8476 us/op
WorkloadResult  57: 2048 op, 552677000.00 ns, 269.8618 us/op
GC:  321 0 0 1014005760 2048

// AfterAll

Mean = 280.4137 us, StdErr = 2.7697 us (0.99%); N = 57, StdDev = 20.9111 us
Min = 268.4381 us, Q1 = 270.9905 us, Median = 272.4556 us, Q3 = 276.6293 us, Max = 357.3221 us
IQR = 5.6388 us, LowerFence = 262.5323 us, UpperFence = 285.0875 us
ConfidenceInterval = [270.7946 us; 290.0328 us] (CI 99.9%), Margin = 9.6191 us (3.43% of Mean)
Skewness = 2.69, Kurtosis = 9.46, MValue = 2

// **************************
// Benchmark: YieldBenchmark.TestingYieldReturn: DefaultJob [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "f2f55486-0077-4c33-b104-84b1e5936e50.dll" --benchmarkName "BenchmarkExamples.Yield.YieldBenchmark.TestingYieldReturn(N: 10)" --job "Default" --benchmarkId 1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\f2f55486-0077-4c33-b104-84b1e5936e50\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 308200.00 ns, 308.2000 us/op
WorkloadJitting  1: 1 op, 7013300.00 ns, 7.0133 ms/op

OverheadJitting  2: 16 op, 261800.00 ns, 16.3625 us/op
WorkloadJitting  2: 16 op, 3812800.00 ns, 238.3000 us/op

WorkloadPilot    1: 16 op, 3847800.00 ns, 240.4875 us/op
WorkloadPilot    2: 32 op, 4561200.00 ns, 142.5375 us/op
WorkloadPilot    3: 64 op, 11839800.00 ns, 184.9969 us/op
WorkloadPilot    4: 128 op, 19606900.00 ns, 153.1789 us/op
WorkloadPilot    5: 256 op, 39780800.00 ns, 155.3938 us/op
WorkloadPilot    6: 512 op, 78320700.00 ns, 152.9701 us/op
WorkloadPilot    7: 1024 op, 149617000.00 ns, 146.1104 us/op
WorkloadPilot    8: 2048 op, 298093200.00 ns, 145.5533 us/op
WorkloadPilot    9: 4096 op, 595544700.00 ns, 145.3967 us/op

OverheadWarmup   1: 4096 op, 10900.00 ns, 2.6611 ns/op
OverheadWarmup   2: 4096 op, 8900.00 ns, 2.1729 ns/op
OverheadWarmup   3: 4096 op, 29100.00 ns, 7.1045 ns/op
OverheadWarmup   4: 4096 op, 8000.00 ns, 1.9531 ns/op
OverheadWarmup   5: 4096 op, 8100.00 ns, 1.9775 ns/op
OverheadWarmup   6: 4096 op, 8100.00 ns, 1.9775 ns/op

OverheadActual   1: 4096 op, 8200.00 ns, 2.0020 ns/op
OverheadActual   2: 4096 op, 8300.00 ns, 2.0264 ns/op
OverheadActual   3: 4096 op, 8500.00 ns, 2.0752 ns/op
OverheadActual   4: 4096 op, 7300.00 ns, 1.7822 ns/op
OverheadActual   5: 4096 op, 7100.00 ns, 1.7334 ns/op
OverheadActual   6: 4096 op, 7200.00 ns, 1.7578 ns/op
OverheadActual   7: 4096 op, 7100.00 ns, 1.7334 ns/op
OverheadActual   8: 4096 op, 7100.00 ns, 1.7334 ns/op
OverheadActual   9: 4096 op, 7000.00 ns, 1.7090 ns/op
OverheadActual  10: 4096 op, 26000.00 ns, 6.3477 ns/op
OverheadActual  11: 4096 op, 9300.00 ns, 2.2705 ns/op
OverheadActual  12: 4096 op, 26100.00 ns, 6.3721 ns/op
OverheadActual  13: 4096 op, 7400.00 ns, 1.8066 ns/op
OverheadActual  14: 4096 op, 20500.00 ns, 5.0049 ns/op
OverheadActual  15: 4096 op, 20700.00 ns, 5.0537 ns/op
OverheadActual  16: 4096 op, 7000.00 ns, 1.7090 ns/op
OverheadActual  17: 4096 op, 7000.00 ns, 1.7090 ns/op
OverheadActual  18: 4096 op, 7100.00 ns, 1.7334 ns/op
OverheadActual  19: 4096 op, 7300.00 ns, 1.7822 ns/op
OverheadActual  20: 4096 op, 7200.00 ns, 1.7578 ns/op

WorkloadWarmup   1: 4096 op, 599648200.00 ns, 146.3985 us/op
WorkloadWarmup   2: 4096 op, 621165600.00 ns, 151.6518 us/op
WorkloadWarmup   3: 4096 op, 595043600.00 ns, 145.2743 us/op
WorkloadWarmup   4: 4096 op, 599943700.00 ns, 146.4706 us/op
WorkloadWarmup   5: 4096 op, 596120400.00 ns, 145.5372 us/op
WorkloadWarmup   6: 4096 op, 606831800.00 ns, 148.1523 us/op

// BeforeActualRun
WorkloadActual   1: 4096 op, 595979800.00 ns, 145.5029 us/op
WorkloadActual   2: 4096 op, 591937600.00 ns, 144.5160 us/op
WorkloadActual   3: 4096 op, 602760900.00 ns, 147.1584 us/op
WorkloadActual   4: 4096 op, 590820400.00 ns, 144.2433 us/op
WorkloadActual   5: 4096 op, 596509300.00 ns, 145.6322 us/op
WorkloadActual   6: 4096 op, 594108200.00 ns, 145.0459 us/op
WorkloadActual   7: 4096 op, 605639500.00 ns, 147.8612 us/op
WorkloadActual   8: 4096 op, 590497600.00 ns, 144.1645 us/op
WorkloadActual   9: 4096 op, 600620200.00 ns, 146.6358 us/op
WorkloadActual  10: 4096 op, 599593800.00 ns, 146.3852 us/op
WorkloadActual  11: 4096 op, 596445400.00 ns, 145.6166 us/op
WorkloadActual  12: 4096 op, 599199600.00 ns, 146.2890 us/op
WorkloadActual  13: 4096 op, 595743300.00 ns, 145.4451 us/op
WorkloadActual  14: 4096 op, 591778400.00 ns, 144.4771 us/op
WorkloadActual  15: 4096 op, 592241200.00 ns, 144.5901 us/op

// AfterActualRun
WorkloadResult   1: 4096 op, 595972500.00 ns, 145.5011 us/op
WorkloadResult   2: 4096 op, 591930300.00 ns, 144.5142 us/op
WorkloadResult   3: 4096 op, 602753600.00 ns, 147.1566 us/op
WorkloadResult   4: 4096 op, 590813100.00 ns, 144.2415 us/op
WorkloadResult   5: 4096 op, 596502000.00 ns, 145.6304 us/op
WorkloadResult   6: 4096 op, 594100900.00 ns, 145.0442 us/op
WorkloadResult   7: 4096 op, 605632200.00 ns, 147.8594 us/op
WorkloadResult   8: 4096 op, 590490300.00 ns, 144.1627 us/op
WorkloadResult   9: 4096 op, 600612900.00 ns, 146.6340 us/op
WorkloadResult  10: 4096 op, 599586500.00 ns, 146.3834 us/op
WorkloadResult  11: 4096 op, 596438100.00 ns, 145.6148 us/op
WorkloadResult  12: 4096 op, 599192300.00 ns, 146.2872 us/op
WorkloadResult  13: 4096 op, 595736000.00 ns, 145.4434 us/op
WorkloadResult  14: 4096 op, 591771100.00 ns, 144.4754 us/op
WorkloadResult  15: 4096 op, 592233900.00 ns, 144.5884 us/op
GC:  331 0 0 1044643840 4096

// AfterAll

Mean = 145.5691 us, StdErr = 0.2878 us (0.20%); N = 15, StdDev = 1.1146 us
Min = 144.1627 us, Q1 = 144.5142 us, Median = 145.5011 us, Q3 = 146.3834 us, Max = 147.8594 us
IQR = 1.8692 us, LowerFence = 141.7104 us, UpperFence = 149.1872 us
ConfidenceInterval = [144.3776 us; 146.7607 us] (CI 99.9%), Margin = 1.1916 us (0.82% of Mean)
Skewness = 0.45, Kurtosis = 2.01, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\BenchmarkExamples.Yield.YieldBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\BenchmarkExamples.Yield.YieldBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\BenchmarkExamples.Yield.YieldBenchmark-report.html

// * Detailed results *
YieldBenchmark.TestingRegularReturn: DefaultJob [N=10]
Runtime = .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 280.4137 us, StdErr = 2.7697 us (0.99%); N = 57, StdDev = 20.9111 us
Min = 268.4381 us, Q1 = 270.9905 us, Median = 272.4556 us, Q3 = 276.6293 us, Max = 357.3221 us
IQR = 5.6388 us, LowerFence = 262.5323 us, UpperFence = 285.0875 us
ConfidenceInterval = [270.7946 us; 290.0328 us] (CI 99.9%), Margin = 9.6191 us (3.43% of Mean)
Skewness = 2.69, Kurtosis = 9.46, MValue = 2
-------------------- Histogram --------------------
[267.084 us ; 276.592 us) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[276.592 us ; 286.364 us) | @@@@@
[286.364 us ; 296.175 us) | @@
[296.175 us ; 305.684 us) | @@
[305.684 us ; 315.830 us) | @
[315.830 us ; 331.086 us) | @
[331.086 us ; 340.595 us) | 
[340.595 us ; 350.215 us) | 
[350.215 us ; 359.723 us) | @@@
---------------------------------------------------

YieldBenchmark.TestingYieldReturn: DefaultJob [N=10]
Runtime = .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 145.5691 us, StdErr = 0.2878 us (0.20%); N = 15, StdDev = 1.1146 us
Min = 144.1627 us, Q1 = 144.5142 us, Median = 145.5011 us, Q3 = 146.3834 us, Max = 147.8594 us
IQR = 1.8692 us, LowerFence = 141.7104 us, UpperFence = 149.1872 us
ConfidenceInterval = [144.3776 us; 146.7607 us] (CI 99.9%), Margin = 1.1916 us (0.82% of Mean)
Skewness = 0.45, Kurtosis = 2.01, MValue = 2
-------------------- Histogram --------------------
[143.767 us ; 148.255 us) | @@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
Intel Core i7-7700HQ CPU 2.80GHz (Kaby Lake), 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=2.2.300
  [Host]     : .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
  DefaultJob : .NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT


|               Method |  N |     Mean |    Error |    StdDev |   Median |    Gen 0 | Gen 1 | Gen 2 | Allocated |
|--------------------- |--- |---------:|---------:|----------:|---------:|---------:|------:|------:|----------:|
| TestingRegularReturn | 10 | 280.4 us | 9.619 us | 20.911 us | 272.5 us | 156.7383 |     - |     - | 483.52 KB |
|   TestingYieldReturn | 10 | 145.6 us | 1.192 us |  1.115 us | 145.5 us |  80.8105 |     - |     - | 249.06 KB |

// * Hints *
Outliers
  YieldBenchmark.TestingRegularReturn: Default -> 12 outliers were removed (364.18 us..479.54 us)

// * Legends *
  N         : Value of the 'N' parameter
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Median    : Value separating the higher half of all measurements (50th percentile)
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 us      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:03 (63.19 sec), executed benchmarks: 2

Global total time: 00:01:08 (68.37 sec), executed benchmarks: 2
// * Artifacts cleanup *
