// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\137190fe-ab22-404a-a81c-9517bc010aa9
// command took 1.83s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\137190fe-ab22-404a-a81c-9517bc010aa9
// command took 3.35s and exited with 0
// ***** Done, took 00:00:05 (5.36 sec)   *****
// Found 6 benchmarks:
//   YieldBenchmark.RegularReturn1Level: DefaultJob [N=10]
//   YieldBenchmark.YieldReturn1Level: DefaultJob [N=10]
//   YieldBenchmark.RegularReturn2Levels: DefaultJob [N=10]
//   YieldBenchmark.YieldReturn2Levels: DefaultJob [N=10]
//   YieldBenchmark.RegularReturn3Levels: DefaultJob [N=10]
//   YieldBenchmark.YieldReturn3Levels: DefaultJob [N=10]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: YieldBenchmark.RegularReturn1Level: DefaultJob [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "137190fe-ab22-404a-a81c-9517bc010aa9.dll" --benchmarkName "BenchmarkExamples.Yield.YieldBenchmark.RegularReturn1Level(N: 10)" --job "Default" --benchmarkId 0 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\137190fe-ab22-404a-a81c-9517bc010aa9\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadResult   9: 262144 op, 545900600.00 ns, 2.0824 us/op
WorkloadResult  10: 262144 op, 543579500.00 ns, 2.0736 us/op
WorkloadResult  11: 262144 op, 545001800.00 ns, 2.0790 us/op
WorkloadResult  12: 262144 op, 549957600.00 ns, 2.0979 us/op
WorkloadResult  13: 262144 op, 541640300.00 ns, 2.0662 us/op
WorkloadResult  14: 262144 op, 551175000.00 ns, 2.1026 us/op
GC:  389 0 0 1226833920 262144

// AfterAll

Mean = 2.0779 us, StdErr = 0.0045 us (0.22%); N = 14, StdDev = 0.0169 us
Min = 2.0427 us, Q1 = 2.0662 us, Median = 2.0807 us, Q3 = 2.0916 us, Max = 2.1026 us
IQR = 0.0255 us, LowerFence = 2.0280 us, UpperFence = 2.1298 us
ConfidenceInterval = [2.0588 us; 2.0970 us] (CI 99.9%), Margin = 0.0191 us (0.92% of Mean)
Skewness = -0.43, Kurtosis = 2.17, MValue = 2

// **************************
// Benchmark: YieldBenchmark.YieldReturn1Level: DefaultJob [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "137190fe-ab22-404a-a81c-9517bc010aa9.dll" --benchmarkName "BenchmarkExamples.Yield.YieldBenchmark.YieldReturn1Level(N: 10)" --job "Default" --benchmarkId 1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\137190fe-ab22-404a-a81c-9517bc010aa9\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 466900.00 ns, 466.9000 us/op
WorkloadJitting  1: 1 op, 1414000.00 ns, 1.4140 ms/op

OverheadJitting  2: 16 op, 616400.00 ns, 38.5250 us/op
WorkloadJitting  2: 16 op, 1203800.00 ns, 75.2375 us/op

WorkloadPilot    1: 16 op, 53900.00 ns, 3.3688 us/op
WorkloadPilot    2: 32 op, 87000.00 ns, 2.7188 us/op
WorkloadPilot    3: 64 op, 278600.00 ns, 4.3531 us/op
WorkloadPilot    4: 128 op, 458600.00 ns, 3.5828 us/op
WorkloadPilot    5: 256 op, 893600.00 ns, 3.4906 us/op
WorkloadPilot    6: 512 op, 1949600.00 ns, 3.8078 us/op
WorkloadPilot    7: 1024 op, 4074600.00 ns, 3.9791 us/op
WorkloadPilot    8: 2048 op, 5075500.00 ns, 2.4783 us/op
WorkloadPilot    9: 4096 op, 11999500.00 ns, 2.9296 us/op
WorkloadPilot   10: 8192 op, 21522400.00 ns, 2.6272 us/op
WorkloadPilot   11: 16384 op, 45383600.00 ns, 2.7700 us/op
WorkloadPilot   12: 32768 op, 84200900.00 ns, 2.5696 us/op
WorkloadPilot   13: 65536 op, 170161700.00 ns, 2.5965 us/op
WorkloadPilot   14: 131072 op, 329289400.00 ns, 2.5123 us/op
WorkloadPilot   15: 262144 op, 658634400.00 ns, 2.5125 us/op

OverheadWarmup   1: 262144 op, 605900.00 ns, 2.3113 ns/op
OverheadWarmup   2: 262144 op, 497900.00 ns, 1.8993 ns/op
OverheadWarmup   3: 262144 op, 476500.00 ns, 1.8177 ns/op
OverheadWarmup   4: 262144 op, 479400.00 ns, 1.8288 ns/op
OverheadWarmup   5: 262144 op, 494300.00 ns, 1.8856 ns/op
OverheadWarmup   6: 262144 op, 646000.00 ns, 2.4643 ns/op
OverheadWarmup   7: 262144 op, 477100.00 ns, 1.8200 ns/op
OverheadWarmup   8: 262144 op, 541900.00 ns, 2.0672 ns/op
OverheadWarmup   9: 262144 op, 551200.00 ns, 2.1027 ns/op
OverheadWarmup  10: 262144 op, 497800.00 ns, 1.8990 ns/op

OverheadActual   1: 262144 op, 446000.00 ns, 1.7014 ns/op
OverheadActual   2: 262144 op, 494600.00 ns, 1.8867 ns/op
OverheadActual   3: 262144 op, 436900.00 ns, 1.6666 ns/op
OverheadActual   4: 262144 op, 441500.00 ns, 1.6842 ns/op
OverheadActual   5: 262144 op, 473500.00 ns, 1.8063 ns/op
OverheadActual   6: 262144 op, 478500.00 ns, 1.8253 ns/op
OverheadActual   7: 262144 op, 464400.00 ns, 1.7715 ns/op
OverheadActual   8: 262144 op, 684500.00 ns, 2.6112 ns/op
OverheadActual   9: 262144 op, 580800.00 ns, 2.2156 ns/op
OverheadActual  10: 262144 op, 582500.00 ns, 2.2221 ns/op
OverheadActual  11: 262144 op, 498500.00 ns, 1.9016 ns/op
OverheadActual  12: 262144 op, 562800.00 ns, 2.1469 ns/op
OverheadActual  13: 262144 op, 476700.00 ns, 1.8185 ns/op
OverheadActual  14: 262144 op, 483600.00 ns, 1.8448 ns/op
OverheadActual  15: 262144 op, 441400.00 ns, 1.6838 ns/op
OverheadActual  16: 262144 op, 482700.00 ns, 1.8414 ns/op
OverheadActual  17: 262144 op, 455400.00 ns, 1.7372 ns/op
OverheadActual  18: 262144 op, 509500.00 ns, 1.9436 ns/op
OverheadActual  19: 262144 op, 568900.00 ns, 2.1702 ns/op
OverheadActual  20: 262144 op, 745800.00 ns, 2.8450 ns/op

WorkloadWarmup   1: 262144 op, 657114900.00 ns, 2.5067 us/op
WorkloadWarmup   2: 262144 op, 654700200.00 ns, 2.4975 us/op
WorkloadWarmup   3: 262144 op, 649461800.00 ns, 2.4775 us/op
WorkloadWarmup   4: 262144 op, 659668600.00 ns, 2.5164 us/op
WorkloadWarmup   5: 262144 op, 655531800.00 ns, 2.5007 us/op
WorkloadWarmup   6: 262144 op, 668094000.00 ns, 2.5486 us/op
WorkloadWarmup   7: 262144 op, 659358400.00 ns, 2.5153 us/op

// BeforeActualRun
WorkloadActual   1: 262144 op, 654264500.00 ns, 2.4958 us/op
WorkloadActual   2: 262144 op, 655493500.00 ns, 2.5005 us/op
WorkloadActual   3: 262144 op, 657269600.00 ns, 2.5073 us/op
WorkloadActual   4: 262144 op, 641109900.00 ns, 2.4456 us/op
WorkloadActual   5: 262144 op, 659235300.00 ns, 2.5148 us/op
WorkloadActual   6: 262144 op, 664208200.00 ns, 2.5338 us/op
WorkloadActual   7: 262144 op, 663594500.00 ns, 2.5314 us/op
WorkloadActual   8: 262144 op, 656616600.00 ns, 2.5048 us/op
WorkloadActual   9: 262144 op, 661186700.00 ns, 2.5222 us/op
WorkloadActual  10: 262144 op, 659209900.00 ns, 2.5147 us/op
WorkloadActual  11: 262144 op, 655147500.00 ns, 2.4992 us/op
WorkloadActual  12: 262144 op, 680852000.00 ns, 2.5972 us/op
WorkloadActual  13: 262144 op, 658472900.00 ns, 2.5119 us/op
WorkloadActual  14: 262144 op, 668250700.00 ns, 2.5492 us/op
WorkloadActual  15: 262144 op, 660543900.00 ns, 2.5198 us/op

// AfterActualRun
WorkloadResult   1: 262144 op, 653781350.00 ns, 2.4940 us/op
WorkloadResult   2: 262144 op, 655010350.00 ns, 2.4987 us/op
WorkloadResult   3: 262144 op, 656786450.00 ns, 2.5054 us/op
WorkloadResult   4: 262144 op, 640626750.00 ns, 2.4438 us/op
WorkloadResult   5: 262144 op, 658752150.00 ns, 2.5129 us/op
WorkloadResult   6: 262144 op, 663725050.00 ns, 2.5319 us/op
WorkloadResult   7: 262144 op, 663111350.00 ns, 2.5296 us/op
WorkloadResult   8: 262144 op, 656133450.00 ns, 2.5030 us/op
WorkloadResult   9: 262144 op, 660703550.00 ns, 2.5204 us/op
WorkloadResult  10: 262144 op, 658726750.00 ns, 2.5128 us/op
WorkloadResult  11: 262144 op, 654664350.00 ns, 2.4973 us/op
WorkloadResult  12: 262144 op, 657989750.00 ns, 2.5100 us/op
WorkloadResult  13: 262144 op, 667767550.00 ns, 2.5473 us/op
WorkloadResult  14: 262144 op, 660060750.00 ns, 2.5179 us/op
GC:  336 0 0 1059061760 262144

// AfterAll

Mean = 2.5089 us, StdErr = 0.0064 us (0.25%); N = 14, StdDev = 0.0239 us
Min = 2.4438 us, Q1 = 2.4987 us, Median = 2.5114 us, Q3 = 2.5204 us, Max = 2.5473 us
IQR = 0.0217 us, LowerFence = 2.4661 us, UpperFence = 2.5530 us
ConfidenceInterval = [2.4820 us; 2.5359 us] (CI 99.9%), Margin = 0.0270 us (1.07% of Mean)
Skewness = -1.06, Kurtosis = 4.54, MValue = 2

// **************************
// Benchmark: YieldBenchmark.RegularReturn2Levels: DefaultJob [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "137190fe-ab22-404a-a81c-9517bc010aa9.dll" --benchmarkName "BenchmarkExamples.Yield.YieldBenchmark.RegularReturn2Levels(N: 10)" --job "Default" --benchmarkId 2 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\137190fe-ab22-404a-a81c-9517bc010aa9\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 329700.00 ns, 329.7000 us/op
WorkloadJitting  1: 1 op, 3548600.00 ns, 3.5486 ms/op

OverheadJitting  2: 16 op, 260700.00 ns, 16.2938 us/op
WorkloadJitting  2: 16 op, 1106200.00 ns, 69.1375 us/op

WorkloadPilot    1: 16 op, 399700.00 ns, 24.9813 us/op
WorkloadPilot    2: 32 op, 1183400.00 ns, 36.9813 us/op
WorkloadPilot    3: 64 op, 2817600.00 ns, 44.0250 us/op
WorkloadPilot    4: 128 op, 3227900.00 ns, 25.2180 us/op
WorkloadPilot    5: 256 op, 9595200.00 ns, 37.4813 us/op
WorkloadPilot    6: 512 op, 15142800.00 ns, 29.5758 us/op
WorkloadPilot    7: 1024 op, 34353400.00 ns, 33.5482 us/op
WorkloadPilot    8: 2048 op, 57590300.00 ns, 28.1203 us/op
WorkloadPilot    9: 4096 op, 111340300.00 ns, 27.1827 us/op
WorkloadPilot   10: 8192 op, 245311200.00 ns, 29.9452 us/op
WorkloadPilot   11: 16384 op, 501961900.00 ns, 30.6373 us/op

OverheadWarmup   1: 16384 op, 41400.00 ns, 2.5269 ns/op
OverheadWarmup   2: 16384 op, 29200.00 ns, 1.7822 ns/op
OverheadWarmup   3: 16384 op, 31300.00 ns, 1.9104 ns/op
OverheadWarmup   4: 16384 op, 32900.00 ns, 2.0081 ns/op
OverheadWarmup   5: 16384 op, 27300.00 ns, 1.6663 ns/op
OverheadWarmup   6: 16384 op, 40800.00 ns, 2.4902 ns/op
OverheadWarmup   7: 16384 op, 31200.00 ns, 1.9043 ns/op

OverheadActual   1: 16384 op, 31200.00 ns, 1.9043 ns/op
OverheadActual   2: 16384 op, 34400.00 ns, 2.0996 ns/op
OverheadActual   3: 16384 op, 57000.00 ns, 3.4790 ns/op
OverheadActual   4: 16384 op, 34700.00 ns, 2.1179 ns/op
OverheadActual   5: 16384 op, 28300.00 ns, 1.7273 ns/op
OverheadActual   6: 16384 op, 40400.00 ns, 2.4658 ns/op
OverheadActual   7: 16384 op, 39700.00 ns, 2.4231 ns/op
OverheadActual   8: 16384 op, 28100.00 ns, 1.7151 ns/op
OverheadActual   9: 16384 op, 28600.00 ns, 1.7456 ns/op
OverheadActual  10: 16384 op, 28600.00 ns, 1.7456 ns/op
OverheadActual  11: 16384 op, 35300.00 ns, 2.1545 ns/op
OverheadActual  12: 16384 op, 28300.00 ns, 1.7273 ns/op
OverheadActual  13: 16384 op, 29400.00 ns, 1.7944 ns/op
OverheadActual  14: 16384 op, 32200.00 ns, 1.9653 ns/op
OverheadActual  15: 16384 op, 28200.00 ns, 1.7212 ns/op
OverheadActual  16: 16384 op, 30900.00 ns, 1.8860 ns/op
OverheadActual  17: 16384 op, 28200.00 ns, 1.7212 ns/op
OverheadActual  18: 16384 op, 33200.00 ns, 2.0264 ns/op
OverheadActual  19: 16384 op, 33900.00 ns, 2.0691 ns/op
OverheadActual  20: 16384 op, 35100.00 ns, 2.1423 ns/op

WorkloadWarmup   1: 16384 op, 488595000.00 ns, 29.8215 us/op
WorkloadWarmup   2: 16384 op, 480115700.00 ns, 29.3039 us/op
WorkloadWarmup   3: 16384 op, 496011500.00 ns, 30.2741 us/op
WorkloadWarmup   4: 16384 op, 433146000.00 ns, 26.4371 us/op
WorkloadWarmup   5: 16384 op, 443159700.00 ns, 27.0483 us/op
WorkloadWarmup   6: 16384 op, 446901400.00 ns, 27.2767 us/op
WorkloadWarmup   7: 16384 op, 447162800.00 ns, 27.2927 us/op
WorkloadWarmup   8: 16384 op, 445011800.00 ns, 27.1614 us/op

// BeforeActualRun
WorkloadActual   1: 16384 op, 443181200.00 ns, 27.0496 us/op
WorkloadActual   2: 16384 op, 457467000.00 ns, 27.9216 us/op
WorkloadActual   3: 16384 op, 443472000.00 ns, 27.0674 us/op
WorkloadActual   4: 16384 op, 451074400.00 ns, 27.5314 us/op
WorkloadActual   5: 16384 op, 440805100.00 ns, 26.9046 us/op
WorkloadActual   6: 16384 op, 450726900.00 ns, 27.5102 us/op
WorkloadActual   7: 16384 op, 470332500.00 ns, 28.7068 us/op
WorkloadActual   8: 16384 op, 449872600.00 ns, 27.4580 us/op
WorkloadActual   9: 16384 op, 445970800.00 ns, 27.2199 us/op
WorkloadActual  10: 16384 op, 461559600.00 ns, 28.1714 us/op
WorkloadActual  11: 16384 op, 452339500.00 ns, 27.6086 us/op
WorkloadActual  12: 16384 op, 449276500.00 ns, 27.4217 us/op
WorkloadActual  13: 16384 op, 453878900.00 ns, 27.7026 us/op
WorkloadActual  14: 16384 op, 443840000.00 ns, 27.0898 us/op
WorkloadActual  15: 16384 op, 442235000.00 ns, 26.9919 us/op

// AfterActualRun
WorkloadResult   1: 16384 op, 443149500.00 ns, 27.0477 us/op
WorkloadResult   2: 16384 op, 457435300.00 ns, 27.9196 us/op
WorkloadResult   3: 16384 op, 443440300.00 ns, 27.0654 us/op
WorkloadResult   4: 16384 op, 451042700.00 ns, 27.5295 us/op
WorkloadResult   5: 16384 op, 440773400.00 ns, 26.9027 us/op
WorkloadResult   6: 16384 op, 450695200.00 ns, 27.5083 us/op
WorkloadResult   7: 16384 op, 449840900.00 ns, 27.4561 us/op
WorkloadResult   8: 16384 op, 445939100.00 ns, 27.2180 us/op
WorkloadResult   9: 16384 op, 461527900.00 ns, 28.1694 us/op
WorkloadResult  10: 16384 op, 452307800.00 ns, 27.6067 us/op
WorkloadResult  11: 16384 op, 449244800.00 ns, 27.4197 us/op
WorkloadResult  12: 16384 op, 453847200.00 ns, 27.7006 us/op
WorkloadResult  13: 16384 op, 443808300.00 ns, 27.0879 us/op
WorkloadResult  14: 16384 op, 442203300.00 ns, 26.9899 us/op
GC:  277 0 0 874250240 16384

// AfterAll

Mean = 27.4015 us, StdErr = 0.0997 us (0.36%); N = 14, StdDev = 0.3731 us
Min = 26.9027 us, Q1 = 27.0654 us, Median = 27.4379 us, Q3 = 27.6067 us, Max = 28.1694 us
IQR = 0.5412 us, LowerFence = 26.2536 us, UpperFence = 28.4185 us
ConfidenceInterval = [26.9807 us; 27.8224 us] (CI 99.9%), Margin = 0.4208 us (1.54% of Mean)
Skewness = 0.44, Kurtosis = 2.06, MValue = 2

// **************************
// Benchmark: YieldBenchmark.YieldReturn2Levels: DefaultJob [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "137190fe-ab22-404a-a81c-9517bc010aa9.dll" --benchmarkName "BenchmarkExamples.Yield.YieldBenchmark.YieldReturn2Levels(N: 10)" --job "Default" --benchmarkId 3 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\137190fe-ab22-404a-a81c-9517bc010aa9\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 333400.00 ns, 333.4000 us/op
WorkloadJitting  1: 1 op, 7940300.00 ns, 7.9403 ms/op

OverheadJitting  2: 16 op, 309900.00 ns, 19.3688 us/op
WorkloadJitting  2: 16 op, 669300.00 ns, 41.8313 us/op

WorkloadPilot    1: 16 op, 283200.00 ns, 17.7000 us/op
WorkloadPilot    2: 32 op, 983700.00 ns, 30.7406 us/op
WorkloadPilot    3: 64 op, 2764700.00 ns, 43.1984 us/op
WorkloadPilot    4: 128 op, 3309100.00 ns, 25.8523 us/op
WorkloadPilot    5: 256 op, 4980900.00 ns, 19.4566 us/op
WorkloadPilot    6: 512 op, 9902600.00 ns, 19.3410 us/op
WorkloadPilot    7: 1024 op, 22521200.00 ns, 21.9934 us/op
WorkloadPilot    8: 2048 op, 41434200.00 ns, 20.2315 us/op
WorkloadPilot    9: 4096 op, 85371800.00 ns, 20.8427 us/op
WorkloadPilot   10: 8192 op, 134135700.00 ns, 16.3740 us/op
WorkloadPilot   11: 16384 op, 277337500.00 ns, 16.9273 us/op
WorkloadPilot   12: 32768 op, 564186300.00 ns, 17.2176 us/op

OverheadWarmup   1: 32768 op, 74000.00 ns, 2.2583 ns/op
OverheadWarmup   2: 32768 op, 64000.00 ns, 1.9531 ns/op
OverheadWarmup   3: 32768 op, 72100.00 ns, 2.2003 ns/op
OverheadWarmup   4: 32768 op, 63900.00 ns, 1.9501 ns/op
OverheadWarmup   5: 32768 op, 105100.00 ns, 3.2074 ns/op
OverheadWarmup   6: 32768 op, 79500.00 ns, 2.4261 ns/op

OverheadActual   1: 32768 op, 60000.00 ns, 1.8311 ns/op
OverheadActual   2: 32768 op, 67100.00 ns, 2.0477 ns/op
OverheadActual   3: 32768 op, 85000.00 ns, 2.5940 ns/op
OverheadActual   4: 32768 op, 90100.00 ns, 2.7496 ns/op
OverheadActual   5: 32768 op, 69100.00 ns, 2.1088 ns/op
OverheadActual   6: 32768 op, 62600.00 ns, 1.9104 ns/op
OverheadActual   7: 32768 op, 71900.00 ns, 2.1942 ns/op
OverheadActual   8: 32768 op, 67100.00 ns, 2.0477 ns/op
