// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\dcc2ac47-1bf8-45b5-8af6-c4b50b2fedac
// command took 1.61s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\dcc2ac47-1bf8-45b5-8af6-c4b50b2fedac
// command took 3.09s and exited with 0
// ***** Done, took 00:00:04 (4.85 sec)   *****
// Found 6 benchmarks:
//   JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.ObjectTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.XmlTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.XmlPrepTimeIncludedTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.XmlPrepTimeExcludedTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.ProtoBufXmlTest: DefaultJob [N=100]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "dcc2ac47-1bf8-45b5-8af6-c4b50b2fedac.dll" --benchmarkName "BenchmarkExamples.JsonSerializer.JsonSerializerBenchmark.JsonTest(N: 100)" --job "Default" --benchmarkId 0 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\dcc2ac47-1bf8-45b5-8af6-c4b50b2fedac\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadActual  55: 8 op, 593166300.00 ns, 74.1458 ms/op
WorkloadActual  56: 8 op, 617146400.00 ns, 77.1433 ms/op
WorkloadActual  57: 8 op, 566129900.00 ns, 70.7662 ms/op
WorkloadActual  58: 8 op, 635260200.00 ns, 79.4075 ms/op
WorkloadActual  59: 8 op, 544800800.00 ns, 68.1001 ms/op
WorkloadActual  60: 8 op, 648013200.00 ns, 81.0017 ms/op
WorkloadActual  61: 8 op, 613945100.00 ns, 76.7431 ms/op
WorkloadActual  62: 8 op, 644864200.00 ns, 80.6080 ms/op
WorkloadActual  63: 8 op, 569094100.00 ns, 71.1368 ms/op
WorkloadActual  64: 8 op, 555318300.00 ns, 69.4148 ms/op
WorkloadActual  65: 8 op, 521038000.00 ns, 65.1298 ms/op
WorkloadActual  66: 8 op, 504021200.00 ns, 63.0027 ms/op
WorkloadActual  67: 8 op, 489172000.00 ns, 61.1465 ms/op
WorkloadActual  68: 8 op, 461907000.00 ns, 57.7384 ms/op
WorkloadActual  69: 8 op, 578779200.00 ns, 72.3474 ms/op
WorkloadActual  70: 8 op, 493037400.00 ns, 61.6297 ms/op
WorkloadActual  71: 8 op, 488248600.00 ns, 61.0311 ms/op
WorkloadActual  72: 8 op, 463304300.00 ns, 57.9130 ms/op
WorkloadActual  73: 8 op, 451064100.00 ns, 56.3830 ms/op
WorkloadActual  74: 8 op, 503459200.00 ns, 62.9324 ms/op
WorkloadActual  75: 8 op, 489464300.00 ns, 61.1830 ms/op
WorkloadActual  76: 8 op, 562688400.00 ns, 70.3361 ms/op
WorkloadActual  77: 8 op, 485175700.00 ns, 60.6470 ms/op
WorkloadActual  78: 8 op, 492835800.00 ns, 61.6045 ms/op
WorkloadActual  79: 8 op, 493762700.00 ns, 61.7203 ms/op
WorkloadActual  80: 8 op, 481021000.00 ns, 60.1276 ms/op
WorkloadActual  81: 8 op, 484615100.00 ns, 60.5769 ms/op
WorkloadActual  82: 8 op, 542835100.00 ns, 67.8544 ms/op
WorkloadActual  83: 8 op, 463739700.00 ns, 57.9675 ms/op
WorkloadActual  84: 8 op, 485034000.00 ns, 60.6293 ms/op
WorkloadActual  85: 8 op, 458085600.00 ns, 57.2607 ms/op
WorkloadActual  86: 8 op, 451135700.00 ns, 56.3920 ms/op
WorkloadActual  87: 8 op, 458215700.00 ns, 57.2770 ms/op
WorkloadActual  88: 8 op, 478791000.00 ns, 59.8489 ms/op
WorkloadActual  89: 8 op, 453623000.00 ns, 56.7029 ms/op
WorkloadActual  90: 8 op, 465482700.00 ns, 58.1853 ms/op
WorkloadActual  91: 8 op, 470525700.00 ns, 58.8157 ms/op
WorkloadActual  92: 8 op, 450718400.00 ns, 56.3398 ms/op
WorkloadActual  93: 8 op, 462974400.00 ns, 57.8718 ms/op
WorkloadActual  94: 8 op, 482560300.00 ns, 60.3200 ms/op
WorkloadActual  95: 8 op, 473779700.00 ns, 59.2225 ms/op
WorkloadActual  96: 8 op, 477444200.00 ns, 59.6805 ms/op
WorkloadActual  97: 8 op, 461232100.00 ns, 57.6540 ms/op
WorkloadActual  98: 8 op, 454179000.00 ns, 56.7724 ms/op
WorkloadActual  99: 8 op, 478209900.00 ns, 59.7762 ms/op
WorkloadActual  100: 8 op, 458796400.00 ns, 57.3496 ms/op

// AfterActualRun
WorkloadResult   1: 8 op, 480260000.00 ns, 60.0325 ms/op
WorkloadResult   2: 8 op, 484381400.00 ns, 60.5477 ms/op
WorkloadResult   3: 8 op, 453290800.00 ns, 56.6614 ms/op
WorkloadResult   4: 8 op, 466359600.00 ns, 58.2950 ms/op
WorkloadResult   5: 8 op, 479008700.00 ns, 59.8761 ms/op
WorkloadResult   6: 8 op, 466639200.00 ns, 58.3299 ms/op
WorkloadResult   7: 8 op, 457055000.00 ns, 57.1319 ms/op
WorkloadResult   8: 8 op, 486404100.00 ns, 60.8005 ms/op
WorkloadResult   9: 8 op, 539549200.00 ns, 67.4437 ms/op
WorkloadResult  10: 8 op, 507448700.00 ns, 63.4311 ms/op
WorkloadResult  11: 8 op, 519695800.00 ns, 64.9620 ms/op
WorkloadResult  12: 8 op, 555078100.00 ns, 69.3848 ms/op
WorkloadResult  13: 8 op, 467574800.00 ns, 58.4469 ms/op
WorkloadResult  14: 8 op, 498912500.00 ns, 62.3641 ms/op
WorkloadResult  15: 8 op, 488087600.00 ns, 61.0110 ms/op
WorkloadResult  16: 8 op, 470684300.00 ns, 58.8355 ms/op
WorkloadResult  17: 8 op, 487948900.00 ns, 60.9936 ms/op
WorkloadResult  18: 8 op, 476933600.00 ns, 59.6167 ms/op
WorkloadResult  19: 8 op, 461918200.00 ns, 57.7398 ms/op
WorkloadResult  20: 8 op, 455800900.00 ns, 56.9751 ms/op
WorkloadResult  21: 8 op, 462735500.00 ns, 57.8419 ms/op
WorkloadResult  22: 8 op, 483979900.00 ns, 60.4975 ms/op
WorkloadResult  23: 8 op, 509008400.00 ns, 63.6261 ms/op
WorkloadResult  24: 8 op, 527542600.00 ns, 65.9428 ms/op
WorkloadResult  25: 8 op, 491043400.00 ns, 61.3804 ms/op
WorkloadResult  26: 8 op, 463084100.00 ns, 57.8855 ms/op
WorkloadResult  27: 8 op, 459735200.00 ns, 57.4669 ms/op
WorkloadResult  28: 8 op, 471490700.00 ns, 58.9363 ms/op
WorkloadResult  29: 8 op, 501577800.00 ns, 62.6972 ms/op
WorkloadResult  30: 8 op, 473756300.00 ns, 59.2195 ms/op
WorkloadResult  31: 8 op, 459822300.00 ns, 57.4778 ms/op
WorkloadResult  32: 8 op, 473406500.00 ns, 59.1758 ms/op
WorkloadResult  33: 8 op, 501438900.00 ns, 62.6799 ms/op
WorkloadResult  34: 8 op, 460615100.00 ns, 57.5769 ms/op
WorkloadResult  35: 8 op, 499798800.00 ns, 62.4749 ms/op
WorkloadResult  36: 8 op, 465814000.00 ns, 58.2268 ms/op
WorkloadResult  37: 8 op, 471643300.00 ns, 58.9554 ms/op
WorkloadResult  38: 8 op, 461568400.00 ns, 57.6961 ms/op
WorkloadResult  39: 8 op, 477935300.00 ns, 59.7419 ms/op
WorkloadResult  40: 8 op, 451557800.00 ns, 56.4447 ms/op
WorkloadResult  41: 8 op, 458321700.00 ns, 57.2902 ms/op
WorkloadResult  42: 8 op, 496408100.00 ns, 62.0510 ms/op
WorkloadResult  43: 8 op, 536695400.00 ns, 67.0869 ms/op
WorkloadResult  44: 8 op, 493015100.00 ns, 61.6269 ms/op
WorkloadResult  45: 8 op, 511220400.00 ns, 63.9026 ms/op
WorkloadResult  46: 8 op, 498810300.00 ns, 62.3513 ms/op
WorkloadResult  47: 8 op, 493507000.00 ns, 61.6884 ms/op
WorkloadResult  48: 8 op, 534879500.00 ns, 66.8599 ms/op
WorkloadResult  49: 8 op, 577503900.00 ns, 72.1880 ms/op
WorkloadResult  50: 8 op, 551234700.00 ns, 68.9043 ms/op
WorkloadResult  51: 8 op, 556042300.00 ns, 69.5053 ms/op
WorkloadResult  52: 8 op, 577615600.00 ns, 72.2020 ms/op
WorkloadResult  53: 8 op, 569682500.00 ns, 71.2103 ms/op
WorkloadResult  54: 8 op, 593166300.00 ns, 74.1458 ms/op
WorkloadResult  55: 8 op, 566129900.00 ns, 70.7662 ms/op
WorkloadResult  56: 8 op, 544800800.00 ns, 68.1001 ms/op
WorkloadResult  57: 8 op, 569094100.00 ns, 71.1368 ms/op
WorkloadResult  58: 8 op, 555318300.00 ns, 69.4148 ms/op
WorkloadResult  59: 8 op, 521038000.00 ns, 65.1298 ms/op
WorkloadResult  60: 8 op, 504021200.00 ns, 63.0027 ms/op
WorkloadResult  61: 8 op, 489172000.00 ns, 61.1465 ms/op
WorkloadResult  62: 8 op, 461907000.00 ns, 57.7384 ms/op
WorkloadResult  63: 8 op, 578779200.00 ns, 72.3474 ms/op
WorkloadResult  64: 8 op, 493037400.00 ns, 61.6297 ms/op
WorkloadResult  65: 8 op, 488248600.00 ns, 61.0311 ms/op
WorkloadResult  66: 8 op, 463304300.00 ns, 57.9130 ms/op
WorkloadResult  67: 8 op, 451064100.00 ns, 56.3830 ms/op
WorkloadResult  68: 8 op, 503459200.00 ns, 62.9324 ms/op
WorkloadResult  69: 8 op, 489464300.00 ns, 61.1830 ms/op
WorkloadResult  70: 8 op, 562688400.00 ns, 70.3361 ms/op
WorkloadResult  71: 8 op, 485175700.00 ns, 60.6470 ms/op
WorkloadResult  72: 8 op, 492835800.00 ns, 61.6045 ms/op
WorkloadResult  73: 8 op, 493762700.00 ns, 61.7203 ms/op
WorkloadResult  74: 8 op, 481021000.00 ns, 60.1276 ms/op
WorkloadResult  75: 8 op, 484615100.00 ns, 60.5769 ms/op
WorkloadResult  76: 8 op, 542835100.00 ns, 67.8544 ms/op
WorkloadResult  77: 8 op, 463739700.00 ns, 57.9675 ms/op
WorkloadResult  78: 8 op, 485034000.00 ns, 60.6293 ms/op
WorkloadResult  79: 8 op, 458085600.00 ns, 57.2607 ms/op
WorkloadResult  80: 8 op, 451135700.00 ns, 56.3920 ms/op
WorkloadResult  81: 8 op, 458215700.00 ns, 57.2770 ms/op
WorkloadResult  82: 8 op, 478791000.00 ns, 59.8489 ms/op
WorkloadResult  83: 8 op, 453623000.00 ns, 56.7029 ms/op
WorkloadResult  84: 8 op, 465482700.00 ns, 58.1853 ms/op
WorkloadResult  85: 8 op, 470525700.00 ns, 58.8157 ms/op
WorkloadResult  86: 8 op, 450718400.00 ns, 56.3398 ms/op
WorkloadResult  87: 8 op, 462974400.00 ns, 57.8718 ms/op
WorkloadResult  88: 8 op, 482560300.00 ns, 60.3200 ms/op
WorkloadResult  89: 8 op, 473779700.00 ns, 59.2225 ms/op
WorkloadResult  90: 8 op, 477444200.00 ns, 59.6805 ms/op
WorkloadResult  91: 8 op, 461232100.00 ns, 57.6540 ms/op
WorkloadResult  92: 8 op, 454179000.00 ns, 56.7724 ms/op
WorkloadResult  93: 8 op, 478209900.00 ns, 59.7762 ms/op
WorkloadResult  94: 8 op, 458796400.00 ns, 57.3496 ms/op
GC:  11 0 0 37228800 8

// AfterAll

Mean = 61.6024 ms, StdErr = 0.4694 ms (0.76%); N = 94, StdDev = 4.5509 ms
Min = 56.3398 ms, Q1 = 57.9130 ms, Median = 60.5226 ms, Q3 = 63.0027 ms, Max = 74.1458 ms
IQR = 5.0896 ms, LowerFence = 50.2786 ms, UpperFence = 70.6371 ms
ConfidenceInterval = [60.0073 ms; 63.1975 ms] (CI 99.9%), Margin = 1.5951 ms (2.59% of Mean)
Skewness = 1.06, Kurtosis = 3.09, MValue = 2.36

// **************************
// Benchmark: JsonSerializerBenchmark.ObjectTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "dcc2ac47-1bf8-45b5-8af6-c4b50b2fedac.dll" --benchmarkName "BenchmarkExamples.JsonSerializer.JsonSerializerBenchmark.ObjectTest(N: 100)" --job "Default" --benchmarkId 1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\dcc2ac47-1bf8-45b5-8af6-c4b50b2fedac\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 469200.00 ns, 469.2000 us/op
WorkloadJitting  1: 1 op, 125545700.00 ns, 125.5457 ms/op

WorkloadPilot    1: 2 op, 149469100.00 ns, 74.7346 ms/op
WorkloadPilot    2: 3 op, 198673200.00 ns, 66.2244 ms/op
WorkloadPilot    3: 4 op, 255254100.00 ns, 63.8135 ms/op
WorkloadPilot    4: 5 op, 308881500.00 ns, 61.7763 ms/op
WorkloadPilot    5: 6 op, 373024500.00 ns, 62.1708 ms/op
WorkloadPilot    6: 7 op, 432296900.00 ns, 61.7567 ms/op
WorkloadPilot    7: 8 op, 480233700.00 ns, 60.0292 ms/op
WorkloadPilot    8: 9 op, 509649100.00 ns, 56.6277 ms/op

WorkloadWarmup   1: 9 op, 569442300.00 ns, 63.2714 ms/op
WorkloadWarmup   2: 9 op, 529928000.00 ns, 58.8809 ms/op
WorkloadWarmup   3: 9 op, 527436400.00 ns, 58.6040 ms/op
WorkloadWarmup   4: 9 op, 517679000.00 ns, 57.5199 ms/op
WorkloadWarmup   5: 9 op, 514003500.00 ns, 57.1115 ms/op
WorkloadWarmup   6: 9 op, 532438700.00 ns, 59.1599 ms/op
WorkloadWarmup   7: 9 op, 527509100.00 ns, 58.6121 ms/op
WorkloadWarmup   8: 9 op, 513543600.00 ns, 57.0604 ms/op
WorkloadWarmup   9: 9 op, 507187900.00 ns, 56.3542 ms/op
WorkloadWarmup  10: 9 op, 561340400.00 ns, 62.3712 ms/op
WorkloadWarmup  11: 9 op, 572707500.00 ns, 63.6342 ms/op
WorkloadWarmup  12: 9 op, 524645600.00 ns, 58.2940 ms/op

// BeforeActualRun
WorkloadActual   1: 9 op, 514201700.00 ns, 57.1335 ms/op
WorkloadActual   2: 9 op, 600787800.00 ns, 66.7542 ms/op
WorkloadActual   3: 9 op, 533267200.00 ns, 59.2519 ms/op
WorkloadActual   4: 9 op, 527018500.00 ns, 58.5576 ms/op
WorkloadActual   5: 9 op, 526537300.00 ns, 58.5041 ms/op
WorkloadActual   6: 9 op, 527744800.00 ns, 58.6383 ms/op
WorkloadActual   7: 9 op, 594971600.00 ns, 66.1080 ms/op
WorkloadActual   8: 9 op, 575466400.00 ns, 63.9407 ms/op
WorkloadActual   9: 9 op, 572369400.00 ns, 63.5966 ms/op
WorkloadActual  10: 9 op, 570504400.00 ns, 63.3894 ms/op
WorkloadActual  11: 9 op, 519811200.00 ns, 57.7568 ms/op
WorkloadActual  12: 9 op, 514546600.00 ns, 57.1718 ms/op
WorkloadActual  13: 9 op, 517375900.00 ns, 57.4862 ms/op
WorkloadActual  14: 9 op, 509228800.00 ns, 56.5810 ms/op
WorkloadActual  15: 9 op, 526623000.00 ns, 58.5137 ms/op
WorkloadActual  16: 9 op, 512700700.00 ns, 56.9667 ms/op
WorkloadActual  17: 9 op, 532186600.00 ns, 59.1318 ms/op
WorkloadActual  18: 9 op, 524690500.00 ns, 58.2989 ms/op
WorkloadActual  19: 9 op, 524260800.00 ns, 58.2512 ms/op
WorkloadActual  20: 9 op, 506644900.00 ns, 56.2939 ms/op
WorkloadActual  21: 9 op, 520668100.00 ns, 57.8520 ms/op

// AfterActualRun
WorkloadResult   1: 9 op, 514201700.00 ns, 57.1335 ms/op
WorkloadResult   2: 9 op, 600787800.00 ns, 66.7542 ms/op
WorkloadResult   3: 9 op, 533267200.00 ns, 59.2519 ms/op
WorkloadResult   4: 9 op, 527018500.00 ns, 58.5576 ms/op
WorkloadResult   5: 9 op, 526537300.00 ns, 58.5041 ms/op
WorkloadResult   6: 9 op, 527744800.00 ns, 58.6383 ms/op
WorkloadResult   7: 9 op, 594971600.00 ns, 66.1080 ms/op
WorkloadResult   8: 9 op, 575466400.00 ns, 63.9407 ms/op
WorkloadResult   9: 9 op, 572369400.00 ns, 63.5966 ms/op
WorkloadResult  10: 9 op, 570504400.00 ns, 63.3894 ms/op
WorkloadResult  11: 9 op, 519811200.00 ns, 57.7568 ms/op
WorkloadResult  12: 9 op, 514546600.00 ns, 57.1718 ms/op
WorkloadResult  13: 9 op, 517375900.00 ns, 57.4862 ms/op
WorkloadResult  14: 9 op, 509228800.00 ns, 56.5810 ms/op
WorkloadResult  15: 9 op, 526623000.00 ns, 58.5137 ms/op
WorkloadResult  16: 9 op, 512700700.00 ns, 56.9667 ms/op
WorkloadResult  17: 9 op, 532186600.00 ns, 59.1318 ms/op
WorkloadResult  18: 9 op, 524690500.00 ns, 58.2989 ms/op
WorkloadResult  19: 9 op, 524260800.00 ns, 58.2512 ms/op
WorkloadResult  20: 9 op, 506644900.00 ns, 56.2939 ms/op
WorkloadResult  21: 9 op, 520668100.00 ns, 57.8520 ms/op
GC:  9 0 0 30513600 9

// AfterAll

Mean = 59.5323 ms, StdErr = 0.6913 ms (1.16%); N = 21, StdDev = 3.1681 ms
Min = 56.2939 ms, Q1 = 57.3290 ms, Median = 58.5041 ms, Q3 = 61.3206 ms, Max = 66.7542 ms
IQR = 3.9916 ms, LowerFence = 51.3416 ms, UpperFence = 67.3081 ms
ConfidenceInterval = [56.8710 ms; 62.1936 ms] (CI 99.9%), Margin = 2.6613 ms (4.47% of Mean)
Skewness = 1.11, Kurtosis = 2.74, MValue = 2.63

// **************************
// Benchmark: JsonSerializerBenchmark.XmlTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "dcc2ac47-1bf8-45b5-8af6-c4b50b2fedac.dll" --benchmarkName "BenchmarkExamples.JsonSerializer.JsonSerializerBenchmark.XmlTest(N: 100)" --job "Default" --benchmarkId 2 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\dcc2ac47-1bf8-45b5-8af6-c4b50b2fedac\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 317600.00 ns, 317.6000 us/op

System.Reflection.TargetInvocationException: Exception has been thrown by the target of an invocation. ---> System.InvalidOperationException: There was an error generating the XML document. ---> System.InvalidCastException: Unable to cast object of type 'System.Xml.Serialization.XmlSerializer' to type 'BenchmarkExamples.JsonSerializer.Info'.
   at Microsoft.Xml.Serialization.GeneratedAssembly.XmlSerializationWriterInfo.Write4_xmlinfo(Object o)
   --- End of inner exception stack trace ---
   at System.Xml.Serialization.XmlSerializer.Serialize(XmlWriter xmlWriter, Object o, XmlSerializerNamespaces namespaces, String encodingStyle, String id)
   at BenchmarkExamples.JsonSerializer.JsonSerializerBenchmark.XmlTest() in C:\dev\BenchmarkExamples\src\BenchmarkExamples\JsonSerializer\JsonSerializerBenchmark.cs:line 222
   at BenchmarkDotNet.Autogenerated.Runnable_2.WorkloadActionNoUnroll(Int64 invokeCount) in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\dcc2ac47-1bf8-45b5-8af6-c4b50b2fedac\dcc2ac47-1bf8-45b5-8af6-c4b50b2fedac.notcs:line 2039
   at BenchmarkDotNet.Engines.Engine.RunIteration(IterationData data)
