// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\989329b3-338b-45b8-a815-c1cbc42db714
// command took 1.67s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\989329b3-338b-45b8-a815-c1cbc42db714
// command took 3.22s and exited with 0
// ***** Done, took 00:00:05 (5.05 sec)   *****
// Found 3 benchmarks:
//   JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.ObjectTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.XmlTest: DefaultJob [N=100]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "989329b3-338b-45b8-a815-c1cbc42db714.dll" --benchmarkName "BenchmarkExamples.JsonSerializerBenchmark.JsonTest(N: 100)" --job "Default" --benchmarkId 0 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\989329b3-338b-45b8-a815-c1cbc42db714\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadWarmup   3: 256 op, 561380000.00 ns, 2.1929 ms/op
WorkloadWarmup   4: 256 op, 567525400.00 ns, 2.2169 ms/op
WorkloadWarmup   5: 256 op, 557504200.00 ns, 2.1778 ms/op
WorkloadWarmup   6: 256 op, 567714200.00 ns, 2.2176 ms/op
WorkloadWarmup   7: 256 op, 570467200.00 ns, 2.2284 ms/op
WorkloadWarmup   8: 256 op, 559018800.00 ns, 2.1837 ms/op

// BeforeActualRun
WorkloadActual   1: 256 op, 559674000.00 ns, 2.1862 ms/op
WorkloadActual   2: 256 op, 574052300.00 ns, 2.2424 ms/op
WorkloadActual   3: 256 op, 658516500.00 ns, 2.5723 ms/op
WorkloadActual   4: 256 op, 596263100.00 ns, 2.3292 ms/op
WorkloadActual   5: 256 op, 655233200.00 ns, 2.5595 ms/op
WorkloadActual   6: 256 op, 623543600.00 ns, 2.4357 ms/op
WorkloadActual   7: 256 op, 626423800.00 ns, 2.4470 ms/op
WorkloadActual   8: 256 op, 619480200.00 ns, 2.4198 ms/op
WorkloadActual   9: 256 op, 650208400.00 ns, 2.5399 ms/op
WorkloadActual  10: 256 op, 625369100.00 ns, 2.4428 ms/op
WorkloadActual  11: 256 op, 587454700.00 ns, 2.2947 ms/op
WorkloadActual  12: 256 op, 637600200.00 ns, 2.4906 ms/op
WorkloadActual  13: 256 op, 626193300.00 ns, 2.4461 ms/op
WorkloadActual  14: 256 op, 712872500.00 ns, 2.7847 ms/op
WorkloadActual  15: 256 op, 605455800.00 ns, 2.3651 ms/op
WorkloadActual  16: 256 op, 624050400.00 ns, 2.4377 ms/op
WorkloadActual  17: 256 op, 589258000.00 ns, 2.3018 ms/op
WorkloadActual  18: 256 op, 592027600.00 ns, 2.3126 ms/op
WorkloadActual  19: 256 op, 588688200.00 ns, 2.2996 ms/op
WorkloadActual  20: 256 op, 593242400.00 ns, 2.3174 ms/op
WorkloadActual  21: 256 op, 577847200.00 ns, 2.2572 ms/op
WorkloadActual  22: 256 op, 596784300.00 ns, 2.3312 ms/op
WorkloadActual  23: 256 op, 586969200.00 ns, 2.2928 ms/op
WorkloadActual  24: 256 op, 595589300.00 ns, 2.3265 ms/op
WorkloadActual  25: 256 op, 669666300.00 ns, 2.6159 ms/op
WorkloadActual  26: 256 op, 837849200.00 ns, 3.2728 ms/op
WorkloadActual  27: 256 op, 881686500.00 ns, 3.4441 ms/op
WorkloadActual  28: 256 op, 928082200.00 ns, 3.6253 ms/op
WorkloadActual  29: 256 op, 780471400.00 ns, 3.0487 ms/op
WorkloadActual  30: 256 op, 762250100.00 ns, 2.9775 ms/op
WorkloadActual  31: 256 op, 699275300.00 ns, 2.7315 ms/op
WorkloadActual  32: 256 op, 782744000.00 ns, 3.0576 ms/op
WorkloadActual  33: 256 op, 652316900.00 ns, 2.5481 ms/op
WorkloadActual  34: 256 op, 629977500.00 ns, 2.4608 ms/op
WorkloadActual  35: 256 op, 615054800.00 ns, 2.4026 ms/op
WorkloadActual  36: 256 op, 622271900.00 ns, 2.4307 ms/op
WorkloadActual  37: 256 op, 626602400.00 ns, 2.4477 ms/op
WorkloadActual  38: 256 op, 631904400.00 ns, 2.4684 ms/op
WorkloadActual  39: 256 op, 663784900.00 ns, 2.5929 ms/op
WorkloadActual  40: 256 op, 614193100.00 ns, 2.3992 ms/op
WorkloadActual  41: 256 op, 644464600.00 ns, 2.5174 ms/op
WorkloadActual  42: 256 op, 605070800.00 ns, 2.3636 ms/op
WorkloadActual  43: 256 op, 607873000.00 ns, 2.3745 ms/op
WorkloadActual  44: 256 op, 613162300.00 ns, 2.3952 ms/op
WorkloadActual  45: 256 op, 711864900.00 ns, 2.7807 ms/op
WorkloadActual  46: 256 op, 636921400.00 ns, 2.4880 ms/op
WorkloadActual  47: 256 op, 635096100.00 ns, 2.4808 ms/op
WorkloadActual  48: 256 op, 635409300.00 ns, 2.4821 ms/op
WorkloadActual  49: 256 op, 629435400.00 ns, 2.4587 ms/op
WorkloadActual  50: 256 op, 693976900.00 ns, 2.7108 ms/op
WorkloadActual  51: 256 op, 745286900.00 ns, 2.9113 ms/op
WorkloadActual  52: 256 op, 804254000.00 ns, 3.1416 ms/op
WorkloadActual  53: 256 op, 699982900.00 ns, 2.7343 ms/op
WorkloadActual  54: 256 op, 676617200.00 ns, 2.6430 ms/op
WorkloadActual  55: 256 op, 740732600.00 ns, 2.8935 ms/op
WorkloadActual  56: 256 op, 667449700.00 ns, 2.6072 ms/op
WorkloadActual  57: 256 op, 763541200.00 ns, 2.9826 ms/op
WorkloadActual  58: 256 op, 637509500.00 ns, 2.4903 ms/op
WorkloadActual  59: 256 op, 728042100.00 ns, 2.8439 ms/op
WorkloadActual  60: 256 op, 611387600.00 ns, 2.3882 ms/op
WorkloadActual  61: 256 op, 596848100.00 ns, 2.3314 ms/op
WorkloadActual  62: 256 op, 612273300.00 ns, 2.3917 ms/op
WorkloadActual  63: 256 op, 604005300.00 ns, 2.3594 ms/op
WorkloadActual  64: 256 op, 598238400.00 ns, 2.3369 ms/op
WorkloadActual  65: 256 op, 597108900.00 ns, 2.3325 ms/op
WorkloadActual  66: 256 op, 602795400.00 ns, 2.3547 ms/op
WorkloadActual  67: 256 op, 623359800.00 ns, 2.4350 ms/op
WorkloadActual  68: 256 op, 601005300.00 ns, 2.3477 ms/op
WorkloadActual  69: 256 op, 590588900.00 ns, 2.3070 ms/op
WorkloadActual  70: 256 op, 595092500.00 ns, 2.3246 ms/op
WorkloadActual  71: 256 op, 596622600.00 ns, 2.3306 ms/op
WorkloadActual  72: 256 op, 589552300.00 ns, 2.3029 ms/op
WorkloadActual  73: 256 op, 598189600.00 ns, 2.3367 ms/op
WorkloadActual  74: 256 op, 589276700.00 ns, 2.3019 ms/op
WorkloadActual  75: 256 op, 593733500.00 ns, 2.3193 ms/op
WorkloadActual  76: 256 op, 598302000.00 ns, 2.3371 ms/op
WorkloadActual  77: 256 op, 676721500.00 ns, 2.6434 ms/op
WorkloadActual  78: 256 op, 616095400.00 ns, 2.4066 ms/op
WorkloadActual  79: 256 op, 598335900.00 ns, 2.3372 ms/op
WorkloadActual  80: 256 op, 628391700.00 ns, 2.4547 ms/op
WorkloadActual  81: 256 op, 611259300.00 ns, 2.3877 ms/op
WorkloadActual  82: 256 op, 623573800.00 ns, 2.4358 ms/op
WorkloadActual  83: 256 op, 658501400.00 ns, 2.5723 ms/op
WorkloadActual  84: 256 op, 701431500.00 ns, 2.7400 ms/op
WorkloadActual  85: 256 op, 695999500.00 ns, 2.7187 ms/op
WorkloadActual  86: 256 op, 597254700.00 ns, 2.3330 ms/op
WorkloadActual  87: 256 op, 613877100.00 ns, 2.3980 ms/op
WorkloadActual  88: 256 op, 626095900.00 ns, 2.4457 ms/op
WorkloadActual  89: 256 op, 675846300.00 ns, 2.6400 ms/op
WorkloadActual  90: 256 op, 605180200.00 ns, 2.3640 ms/op
WorkloadActual  91: 256 op, 608888700.00 ns, 2.3785 ms/op
WorkloadActual  92: 256 op, 610411300.00 ns, 2.3844 ms/op
WorkloadActual  93: 256 op, 647207500.00 ns, 2.5282 ms/op
WorkloadActual  94: 256 op, 613630900.00 ns, 2.3970 ms/op
WorkloadActual  95: 256 op, 636901700.00 ns, 2.4879 ms/op
WorkloadActual  96: 256 op, 608042200.00 ns, 2.3752 ms/op
WorkloadActual  97: 256 op, 610007000.00 ns, 2.3828 ms/op
WorkloadActual  98: 256 op, 603290600.00 ns, 2.3566 ms/op
WorkloadActual  99: 256 op, 601485000.00 ns, 2.3496 ms/op
WorkloadActual  100: 256 op, 605631600.00 ns, 2.3657 ms/op

// AfterActualRun
WorkloadResult   1: 256 op, 559674000.00 ns, 2.1862 ms/op
WorkloadResult   2: 256 op, 574052300.00 ns, 2.2424 ms/op
WorkloadResult   3: 256 op, 658516500.00 ns, 2.5723 ms/op
WorkloadResult   4: 256 op, 596263100.00 ns, 2.3292 ms/op
WorkloadResult   5: 256 op, 655233200.00 ns, 2.5595 ms/op
WorkloadResult   6: 256 op, 623543600.00 ns, 2.4357 ms/op
WorkloadResult   7: 256 op, 626423800.00 ns, 2.4470 ms/op
WorkloadResult   8: 256 op, 619480200.00 ns, 2.4198 ms/op
WorkloadResult   9: 256 op, 650208400.00 ns, 2.5399 ms/op
WorkloadResult  10: 256 op, 625369100.00 ns, 2.4428 ms/op
WorkloadResult  11: 256 op, 587454700.00 ns, 2.2947 ms/op
WorkloadResult  12: 256 op, 637600200.00 ns, 2.4906 ms/op
WorkloadResult  13: 256 op, 626193300.00 ns, 2.4461 ms/op
WorkloadResult  14: 256 op, 712872500.00 ns, 2.7847 ms/op
WorkloadResult  15: 256 op, 605455800.00 ns, 2.3651 ms/op
WorkloadResult  16: 256 op, 624050400.00 ns, 2.4377 ms/op
WorkloadResult  17: 256 op, 589258000.00 ns, 2.3018 ms/op
WorkloadResult  18: 256 op, 592027600.00 ns, 2.3126 ms/op
WorkloadResult  19: 256 op, 588688200.00 ns, 2.2996 ms/op
WorkloadResult  20: 256 op, 593242400.00 ns, 2.3174 ms/op
WorkloadResult  21: 256 op, 577847200.00 ns, 2.2572 ms/op
WorkloadResult  22: 256 op, 596784300.00 ns, 2.3312 ms/op
WorkloadResult  23: 256 op, 586969200.00 ns, 2.2928 ms/op
WorkloadResult  24: 256 op, 595589300.00 ns, 2.3265 ms/op
WorkloadResult  25: 256 op, 669666300.00 ns, 2.6159 ms/op
WorkloadResult  26: 256 op, 699275300.00 ns, 2.7315 ms/op
WorkloadResult  27: 256 op, 652316900.00 ns, 2.5481 ms/op
WorkloadResult  28: 256 op, 629977500.00 ns, 2.4608 ms/op
WorkloadResult  29: 256 op, 615054800.00 ns, 2.4026 ms/op
WorkloadResult  30: 256 op, 622271900.00 ns, 2.4307 ms/op
WorkloadResult  31: 256 op, 626602400.00 ns, 2.4477 ms/op
WorkloadResult  32: 256 op, 631904400.00 ns, 2.4684 ms/op
WorkloadResult  33: 256 op, 663784900.00 ns, 2.5929 ms/op
WorkloadResult  34: 256 op, 614193100.00 ns, 2.3992 ms/op
WorkloadResult  35: 256 op, 644464600.00 ns, 2.5174 ms/op
WorkloadResult  36: 256 op, 605070800.00 ns, 2.3636 ms/op
WorkloadResult  37: 256 op, 607873000.00 ns, 2.3745 ms/op
WorkloadResult  38: 256 op, 613162300.00 ns, 2.3952 ms/op
WorkloadResult  39: 256 op, 711864900.00 ns, 2.7807 ms/op
WorkloadResult  40: 256 op, 636921400.00 ns, 2.4880 ms/op
WorkloadResult  41: 256 op, 635096100.00 ns, 2.4808 ms/op
WorkloadResult  42: 256 op, 635409300.00 ns, 2.4821 ms/op
WorkloadResult  43: 256 op, 629435400.00 ns, 2.4587 ms/op
WorkloadResult  44: 256 op, 693976900.00 ns, 2.7108 ms/op
WorkloadResult  45: 256 op, 745286900.00 ns, 2.9113 ms/op
WorkloadResult  46: 256 op, 699982900.00 ns, 2.7343 ms/op
WorkloadResult  47: 256 op, 676617200.00 ns, 2.6430 ms/op
WorkloadResult  48: 256 op, 740732600.00 ns, 2.8935 ms/op
WorkloadResult  49: 256 op, 667449700.00 ns, 2.6072 ms/op
WorkloadResult  50: 256 op, 637509500.00 ns, 2.4903 ms/op
WorkloadResult  51: 256 op, 728042100.00 ns, 2.8439 ms/op
WorkloadResult  52: 256 op, 611387600.00 ns, 2.3882 ms/op
WorkloadResult  53: 256 op, 596848100.00 ns, 2.3314 ms/op
WorkloadResult  54: 256 op, 612273300.00 ns, 2.3917 ms/op
WorkloadResult  55: 256 op, 604005300.00 ns, 2.3594 ms/op
WorkloadResult  56: 256 op, 598238400.00 ns, 2.3369 ms/op
WorkloadResult  57: 256 op, 597108900.00 ns, 2.3325 ms/op
WorkloadResult  58: 256 op, 602795400.00 ns, 2.3547 ms/op
WorkloadResult  59: 256 op, 623359800.00 ns, 2.4350 ms/op
WorkloadResult  60: 256 op, 601005300.00 ns, 2.3477 ms/op
WorkloadResult  61: 256 op, 590588900.00 ns, 2.3070 ms/op
WorkloadResult  62: 256 op, 595092500.00 ns, 2.3246 ms/op
WorkloadResult  63: 256 op, 596622600.00 ns, 2.3306 ms/op
WorkloadResult  64: 256 op, 589552300.00 ns, 2.3029 ms/op
WorkloadResult  65: 256 op, 598189600.00 ns, 2.3367 ms/op
WorkloadResult  66: 256 op, 589276700.00 ns, 2.3019 ms/op
WorkloadResult  67: 256 op, 593733500.00 ns, 2.3193 ms/op
WorkloadResult  68: 256 op, 598302000.00 ns, 2.3371 ms/op
WorkloadResult  69: 256 op, 676721500.00 ns, 2.6434 ms/op
WorkloadResult  70: 256 op, 616095400.00 ns, 2.4066 ms/op
WorkloadResult  71: 256 op, 598335900.00 ns, 2.3372 ms/op
WorkloadResult  72: 256 op, 628391700.00 ns, 2.4547 ms/op
WorkloadResult  73: 256 op, 611259300.00 ns, 2.3877 ms/op
WorkloadResult  74: 256 op, 623573800.00 ns, 2.4358 ms/op
WorkloadResult  75: 256 op, 658501400.00 ns, 2.5723 ms/op
WorkloadResult  76: 256 op, 701431500.00 ns, 2.7400 ms/op
WorkloadResult  77: 256 op, 695999500.00 ns, 2.7187 ms/op
WorkloadResult  78: 256 op, 597254700.00 ns, 2.3330 ms/op
WorkloadResult  79: 256 op, 613877100.00 ns, 2.3980 ms/op
WorkloadResult  80: 256 op, 626095900.00 ns, 2.4457 ms/op
WorkloadResult  81: 256 op, 675846300.00 ns, 2.6400 ms/op
WorkloadResult  82: 256 op, 605180200.00 ns, 2.3640 ms/op
WorkloadResult  83: 256 op, 608888700.00 ns, 2.3785 ms/op
WorkloadResult  84: 256 op, 610411300.00 ns, 2.3844 ms/op
WorkloadResult  85: 256 op, 647207500.00 ns, 2.5282 ms/op
WorkloadResult  86: 256 op, 613630900.00 ns, 2.3970 ms/op
WorkloadResult  87: 256 op, 636901700.00 ns, 2.4879 ms/op
WorkloadResult  88: 256 op, 608042200.00 ns, 2.3752 ms/op
WorkloadResult  89: 256 op, 610007000.00 ns, 2.3828 ms/op
WorkloadResult  90: 256 op, 603290600.00 ns, 2.3566 ms/op
WorkloadResult  91: 256 op, 601485000.00 ns, 2.3496 ms/op
WorkloadResult  92: 256 op, 605631600.00 ns, 2.3657 ms/op
GC:  144 0 0 453222400 256

// AfterAll

Mean = 2.4503 ms, StdErr = 0.0158 ms (0.64%); N = 92, StdDev = 0.1515 ms
Min = 2.1862 ms, Q1 = 2.3370 ms, Median = 2.4009 ms, Q3 = 2.5040 ms, Max = 2.9113 ms
IQR = 0.1670 ms, LowerFence = 2.0864 ms, UpperFence = 2.7546 ms
ConfidenceInterval = [2.3966 ms; 2.5040 ms] (CI 99.9%), Margin = 0.0537 ms (2.19% of Mean)
Skewness = 1.16, Kurtosis = 3.8, MValue = 2

// **************************
// Benchmark: JsonSerializerBenchmark.ObjectTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "989329b3-338b-45b8-a815-c1cbc42db714.dll" --benchmarkName "BenchmarkExamples.JsonSerializerBenchmark.ObjectTest(N: 100)" --job "Default" --benchmarkId 1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\989329b3-338b-45b8-a815-c1cbc42db714\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 376400.00 ns, 376.4000 us/op
WorkloadJitting  1: 1 op, 187212100.00 ns, 187.2121 ms/op

WorkloadPilot    1: 2 op, 2981700.00 ns, 1.4909 ms/op
WorkloadPilot    2: 3 op, 4676100.00 ns, 1.5587 ms/op
WorkloadPilot    3: 4 op, 9133900.00 ns, 2.2835 ms/op
WorkloadPilot    4: 5 op, 10570800.00 ns, 2.1142 ms/op
WorkloadPilot    5: 6 op, 10648100.00 ns, 1.7747 ms/op
WorkloadPilot    6: 7 op, 17262800.00 ns, 2.4661 ms/op
WorkloadPilot    7: 8 op, 18105900.00 ns, 2.2632 ms/op
WorkloadPilot    8: 9 op, 18681800.00 ns, 2.0758 ms/op
WorkloadPilot    9: 10 op, 19310200.00 ns, 1.9310 ms/op
WorkloadPilot   10: 11 op, 16826600.00 ns, 1.5297 ms/op
WorkloadPilot   11: 12 op, 23177900.00 ns, 1.9315 ms/op
WorkloadPilot   12: 13 op, 25443300.00 ns, 1.9572 ms/op
WorkloadPilot   13: 14 op, 25222500.00 ns, 1.8016 ms/op
WorkloadPilot   14: 15 op, 27277400.00 ns, 1.8185 ms/op
WorkloadPilot   15: 16 op, 28911100.00 ns, 1.8069 ms/op
WorkloadPilot   16: 32 op, 54731800.00 ns, 1.7104 ms/op
WorkloadPilot   17: 64 op, 106462000.00 ns, 1.6635 ms/op
WorkloadPilot   18: 128 op, 211035500.00 ns, 1.6487 ms/op
WorkloadPilot   19: 256 op, 424233000.00 ns, 1.6572 ms/op
WorkloadPilot   20: 512 op, 852178300.00 ns, 1.6644 ms/op

WorkloadWarmup   1: 512 op, 846365800.00 ns, 1.6531 ms/op
WorkloadWarmup   2: 512 op, 854222500.00 ns, 1.6684 ms/op
WorkloadWarmup   3: 512 op, 975711500.00 ns, 1.9057 ms/op
WorkloadWarmup   4: 512 op, 869274700.00 ns, 1.6978 ms/op
WorkloadWarmup   5: 512 op, 855161800.00 ns, 1.6702 ms/op
WorkloadWarmup   6: 512 op, 836662200.00 ns, 1.6341 ms/op
WorkloadWarmup   7: 512 op, 847874300.00 ns, 1.6560 ms/op
WorkloadWarmup   8: 512 op, 842238300.00 ns, 1.6450 ms/op

// BeforeActualRun
WorkloadActual   1: 512 op, 862619500.00 ns, 1.6848 ms/op
WorkloadActual   2: 512 op, 869212800.00 ns, 1.6977 ms/op
WorkloadActual   3: 512 op, 825349700.00 ns, 1.6120 ms/op
WorkloadActual   4: 512 op, 836302900.00 ns, 1.6334 ms/op
WorkloadActual   5: 512 op, 818663400.00 ns, 1.5990 ms/op
WorkloadActual   6: 512 op, 830046600.00 ns, 1.6212 ms/op
WorkloadActual   7: 512 op, 835767900.00 ns, 1.6324 ms/op
WorkloadActual   8: 512 op, 934839100.00 ns, 1.8259 ms/op
WorkloadActual   9: 512 op, 1157436900.00 ns, 2.2606 ms/op
WorkloadActual  10: 512 op, 1056303900.00 ns, 2.0631 ms/op
WorkloadActual  11: 512 op, 1111978500.00 ns, 2.1718 ms/op
WorkloadActual  12: 512 op, 1101505700.00 ns, 2.1514 ms/op
WorkloadActual  13: 512 op, 982663500.00 ns, 1.9193 ms/op
WorkloadActual  14: 512 op, 911710500.00 ns, 1.7807 ms/op
WorkloadActual  15: 512 op, 861837400.00 ns, 1.6833 ms/op
WorkloadActual  16: 512 op, 895958700.00 ns, 1.7499 ms/op
WorkloadActual  17: 512 op, 906108900.00 ns, 1.7697 ms/op
WorkloadActual  18: 512 op, 884062000.00 ns, 1.7267 ms/op
WorkloadActual  19: 512 op, 843882400.00 ns, 1.6482 ms/op
WorkloadActual  20: 512 op, 828353800.00 ns, 1.6179 ms/op
WorkloadActual  21: 512 op, 826444600.00 ns, 1.6141 ms/op
WorkloadActual  22: 512 op, 881752700.00 ns, 1.7222 ms/op
WorkloadActual  23: 512 op, 930014800.00 ns, 1.8164 ms/op
WorkloadActual  24: 512 op, 856721700.00 ns, 1.6733 ms/op
WorkloadActual  25: 512 op, 951600300.00 ns, 1.8586 ms/op
WorkloadActual  26: 512 op, 956031900.00 ns, 1.8672 ms/op
WorkloadActual  27: 512 op, 1045787500.00 ns, 2.0426 ms/op
WorkloadActual  28: 512 op, 945974100.00 ns, 1.8476 ms/op
WorkloadActual  29: 512 op, 941620600.00 ns, 1.8391 ms/op
WorkloadActual  30: 512 op, 889770500.00 ns, 1.7378 ms/op
WorkloadActual  31: 512 op, 977860500.00 ns, 1.9099 ms/op
WorkloadActual  32: 512 op, 1001736900.00 ns, 1.9565 ms/op
WorkloadActual  33: 512 op, 844412600.00 ns, 1.6492 ms/op
WorkloadActual  34: 512 op, 850379800.00 ns, 1.6609 ms/op
WorkloadActual  35: 512 op, 825728500.00 ns, 1.6128 ms/op
WorkloadActual  36: 512 op, 842438800.00 ns, 1.6454 ms/op
WorkloadActual  37: 512 op, 828352000.00 ns, 1.6179 ms/op
WorkloadActual  38: 512 op, 842561700.00 ns, 1.6456 ms/op
WorkloadActual  39: 512 op, 847692400.00 ns, 1.6556 ms/op
WorkloadActual  40: 512 op, 825138200.00 ns, 1.6116 ms/op
WorkloadActual  41: 512 op, 893455500.00 ns, 1.7450 ms/op
WorkloadActual  42: 512 op, 852335800.00 ns, 1.6647 ms/op
WorkloadActual  43: 512 op, 866920900.00 ns, 1.6932 ms/op
WorkloadActual  44: 512 op, 1029216600.00 ns, 2.0102 ms/op
WorkloadActual  45: 512 op, 895309300.00 ns, 1.7487 ms/op
WorkloadActual  46: 512 op, 998966900.00 ns, 1.9511 ms/op
WorkloadActual  47: 512 op, 925079600.00 ns, 1.8068 ms/op
WorkloadActual  48: 512 op, 887258800.00 ns, 1.7329 ms/op
WorkloadActual  49: 512 op, 862942400.00 ns, 1.6854 ms/op
WorkloadActual  50: 512 op, 996129400.00 ns, 1.9456 ms/op
WorkloadActual  51: 512 op, 831314500.00 ns, 1.6237 ms/op
WorkloadActual  52: 512 op, 897329000.00 ns, 1.7526 ms/op
WorkloadActual  53: 512 op, 893457700.00 ns, 1.7450 ms/op
WorkloadActual  54: 512 op, 845280300.00 ns, 1.6509 ms/op
WorkloadActual  55: 512 op, 802197500.00 ns, 1.5668 ms/op
WorkloadActual  56: 512 op, 802184700.00 ns, 1.5668 ms/op
WorkloadActual  57: 512 op, 806212300.00 ns, 1.5746 ms/op
WorkloadActual  58: 512 op, 890193500.00 ns, 1.7387 ms/op
WorkloadActual  59: 512 op, 805520600.00 ns, 1.5733 ms/op
WorkloadActual  60: 512 op, 806584800.00 ns, 1.5754 ms/op
WorkloadActual  61: 512 op, 798226200.00 ns, 1.5590 ms/op
WorkloadActual  62: 512 op, 861547700.00 ns, 1.6827 ms/op
WorkloadActual  63: 512 op, 921927100.00 ns, 1.8006 ms/op
WorkloadActual  64: 512 op, 801664300.00 ns, 1.5658 ms/op
WorkloadActual  65: 512 op, 815680400.00 ns, 1.5931 ms/op
WorkloadActual  66: 512 op, 839349600.00 ns, 1.6394 ms/op
WorkloadActual  67: 512 op, 806060900.00 ns, 1.5743 ms/op
