// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 9 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1abb033e-4146-436c-a48e-2c8e20aefedb
// command took 2.07s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1abb033e-4146-436c-a48e-2c8e20aefedb
// command took 3.96s and exited with 0
// ***** Done, took 00:00:06 (6.2 sec)   *****
// Found 9 benchmarks:
//   ForLoopBenchmark.RegularForLoop: DefaultJob [N=100]
//   ForLoopBenchmark.ForEachLoop: DefaultJob [N=100]
//   ForLoopBenchmark.WithIndexLoop: DefaultJob [N=100]
//   ForLoopBenchmark.RegularForLoop: DefaultJob [N=10000]
//   ForLoopBenchmark.ForEachLoop: DefaultJob [N=10000]
//   ForLoopBenchmark.WithIndexLoop: DefaultJob [N=10000]
//   ForLoopBenchmark.RegularForLoop: DefaultJob [N=100000]
//   ForLoopBenchmark.ForEachLoop: DefaultJob [N=100000]
//   ForLoopBenchmark.WithIndexLoop: DefaultJob [N=100000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ForLoopBenchmark.RegularForLoop: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "1abb033e-4146-436c-a48e-2c8e20aefedb.dll" --benchmarkName "BenchmarkExamples.ForLoop.ForLoopBenchmark.RegularForLoop(N: 100)" --job "Default" --benchmarkId 0 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1abb033e-4146-436c-a48e-2c8e20aefedb\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.7 (CoreCLR 4.6.28008.02, CoreFX 4.6.28008.03), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual  12: 8388608 op, 15518100.00 ns, 1.8499 ns/op
OverheadActual  13: 8388608 op, 14313900.00 ns, 1.7063 ns/op
OverheadActual  14: 8388608 op, 14932000.00 ns, 1.7800 ns/op
OverheadActual  15: 8388608 op, 14429700.00 ns, 1.7202 ns/op

WorkloadWarmup   1: 8388608 op, 642561800.00 ns, 76.5993 ns/op
WorkloadWarmup   2: 8388608 op, 605206800.00 ns, 72.1463 ns/op
WorkloadWarmup   3: 8388608 op, 589901000.00 ns, 70.3217 ns/op
WorkloadWarmup   4: 8388608 op, 668809400.00 ns, 79.7283 ns/op
WorkloadWarmup   5: 8388608 op, 637061200.00 ns, 75.9436 ns/op
WorkloadWarmup   6: 8388608 op, 650538800.00 ns, 77.5503 ns/op
WorkloadWarmup   7: 8388608 op, 653812100.00 ns, 77.9405 ns/op
WorkloadWarmup   8: 8388608 op, 688118700.00 ns, 82.0301 ns/op
WorkloadWarmup   9: 8388608 op, 620216900.00 ns, 73.9356 ns/op

// BeforeActualRun
WorkloadActual   1: 8388608 op, 638246400.00 ns, 76.0849 ns/op
WorkloadActual   2: 8388608 op, 593157700.00 ns, 70.7099 ns/op
WorkloadActual   3: 8388608 op, 617999200.00 ns, 73.6712 ns/op
WorkloadActual   4: 8388608 op, 754301100.00 ns, 89.9197 ns/op
WorkloadActual   5: 8388608 op, 914105100.00 ns, 108.9698 ns/op
WorkloadActual   6: 8388608 op, 879593100.00 ns, 104.8557 ns/op
WorkloadActual   7: 8388608 op, 783942600.00 ns, 93.4532 ns/op
WorkloadActual   8: 8388608 op, 741612000.00 ns, 88.4070 ns/op
WorkloadActual   9: 8388608 op, 754518200.00 ns, 89.9456 ns/op
WorkloadActual  10: 8388608 op, 755727000.00 ns, 90.0897 ns/op
WorkloadActual  11: 8388608 op, 684364800.00 ns, 81.5826 ns/op
WorkloadActual  12: 8388608 op, 610715900.00 ns, 72.8030 ns/op
WorkloadActual  13: 8388608 op, 664360000.00 ns, 79.1979 ns/op
WorkloadActual  14: 8388608 op, 644504400.00 ns, 76.8309 ns/op
WorkloadActual  15: 8388608 op, 712918600.00 ns, 84.9865 ns/op
WorkloadActual  16: 8388608 op, 705180900.00 ns, 84.0641 ns/op
WorkloadActual  17: 8388608 op, 695636000.00 ns, 82.9263 ns/op
WorkloadActual  18: 8388608 op, 728480000.00 ns, 86.8416 ns/op
WorkloadActual  19: 8388608 op, 737915100.00 ns, 87.9663 ns/op
WorkloadActual  20: 8388608 op, 701202300.00 ns, 83.5898 ns/op
WorkloadActual  21: 8388608 op, 670952800.00 ns, 79.9838 ns/op
WorkloadActual  22: 8388608 op, 613223100.00 ns, 73.1019 ns/op
WorkloadActual  23: 8388608 op, 587283800.00 ns, 70.0097 ns/op
WorkloadActual  24: 8388608 op, 603329800.00 ns, 71.9225 ns/op
WorkloadActual  25: 8388608 op, 656296600.00 ns, 78.2367 ns/op
WorkloadActual  26: 8388608 op, 575595600.00 ns, 68.6163 ns/op
WorkloadActual  27: 8388608 op, 584572500.00 ns, 69.6865 ns/op
WorkloadActual  28: 8388608 op, 583134900.00 ns, 69.5151 ns/op
WorkloadActual  29: 8388608 op, 681841100.00 ns, 81.2818 ns/op
WorkloadActual  30: 8388608 op, 627113400.00 ns, 74.7577 ns/op
WorkloadActual  31: 8388608 op, 610881500.00 ns, 72.8227 ns/op
WorkloadActual  32: 8388608 op, 636743700.00 ns, 75.9058 ns/op
WorkloadActual  33: 8388608 op, 609645000.00 ns, 72.6753 ns/op
WorkloadActual  34: 8388608 op, 603256100.00 ns, 71.9137 ns/op
WorkloadActual  35: 8388608 op, 610576700.00 ns, 72.7864 ns/op
WorkloadActual  36: 8388608 op, 636207500.00 ns, 75.8418 ns/op
WorkloadActual  37: 8388608 op, 598145600.00 ns, 71.3045 ns/op
WorkloadActual  38: 8388608 op, 606549100.00 ns, 72.3063 ns/op
WorkloadActual  39: 8388608 op, 623681800.00 ns, 74.3487 ns/op
WorkloadActual  40: 8388608 op, 600755500.00 ns, 71.6156 ns/op
WorkloadActual  41: 8388608 op, 680209100.00 ns, 81.0872 ns/op
WorkloadActual  42: 8388608 op, 712425600.00 ns, 84.9277 ns/op
WorkloadActual  43: 8388608 op, 700085400.00 ns, 83.4567 ns/op
WorkloadActual  44: 8388608 op, 716334800.00 ns, 85.3938 ns/op
WorkloadActual  45: 8388608 op, 669719900.00 ns, 79.8368 ns/op
WorkloadActual  46: 8388608 op, 648104300.00 ns, 77.2601 ns/op
WorkloadActual  47: 8388608 op, 623090100.00 ns, 74.2781 ns/op
WorkloadActual  48: 8388608 op, 626694900.00 ns, 74.7079 ns/op
WorkloadActual  49: 8388608 op, 735290200.00 ns, 87.6534 ns/op
WorkloadActual  50: 8388608 op, 689271200.00 ns, 82.1675 ns/op
WorkloadActual  51: 8388608 op, 607679600.00 ns, 72.4411 ns/op
WorkloadActual  52: 8388608 op, 582625700.00 ns, 69.4544 ns/op
WorkloadActual  53: 8388608 op, 577195200.00 ns, 68.8070 ns/op
WorkloadActual  54: 8388608 op, 581728900.00 ns, 69.3475 ns/op
WorkloadActual  55: 8388608 op, 589511200.00 ns, 70.2752 ns/op
WorkloadActual  56: 8388608 op, 583395100.00 ns, 69.5461 ns/op
WorkloadActual  57: 8388608 op, 579103900.00 ns, 69.0346 ns/op
WorkloadActual  58: 8388608 op, 572281200.00 ns, 68.2212 ns/op
WorkloadActual  59: 8388608 op, 630076000.00 ns, 75.1109 ns/op
WorkloadActual  60: 8388608 op, 778924700.00 ns, 92.8551 ns/op
WorkloadActual  61: 8388608 op, 634825800.00 ns, 75.6771 ns/op
WorkloadActual  62: 8388608 op, 614226100.00 ns, 73.2215 ns/op
WorkloadActual  63: 8388608 op, 617747800.00 ns, 73.6413 ns/op
WorkloadActual  64: 8388608 op, 605960800.00 ns, 72.2362 ns/op
WorkloadActual  65: 8388608 op, 642059000.00 ns, 76.5394 ns/op
WorkloadActual  66: 8388608 op, 586026200.00 ns, 69.8598 ns/op
WorkloadActual  67: 8388608 op, 630223600.00 ns, 75.1285 ns/op
WorkloadActual  68: 8388608 op, 631633200.00 ns, 75.2965 ns/op
WorkloadActual  69: 8388608 op, 625317000.00 ns, 74.5436 ns/op
WorkloadActual  70: 8388608 op, 870551000.00 ns, 103.7778 ns/op
WorkloadActual  71: 8388608 op, 631211800.00 ns, 75.2463 ns/op
WorkloadActual  72: 8388608 op, 606424600.00 ns, 72.2914 ns/op
WorkloadActual  73: 8388608 op, 616629500.00 ns, 73.5080 ns/op
WorkloadActual  74: 8388608 op, 630435000.00 ns, 75.1537 ns/op
WorkloadActual  75: 8388608 op, 643188700.00 ns, 76.6741 ns/op
WorkloadActual  76: 8388608 op, 603001900.00 ns, 71.8834 ns/op
WorkloadActual  77: 8388608 op, 763341100.00 ns, 90.9974 ns/op
WorkloadActual  78: 8388608 op, 646312000.00 ns, 77.0464 ns/op
WorkloadActual  79: 8388608 op, 693833600.00 ns, 82.7114 ns/op
WorkloadActual  80: 8388608 op, 699046600.00 ns, 83.3328 ns/op
WorkloadActual  81: 8388608 op, 728922100.00 ns, 86.8943 ns/op
WorkloadActual  82: 8388608 op, 791411800.00 ns, 94.3436 ns/op
WorkloadActual  83: 8388608 op, 708133000.00 ns, 84.4160 ns/op
WorkloadActual  84: 8388608 op, 710547100.00 ns, 84.7038 ns/op
WorkloadActual  85: 8388608 op, 635926200.00 ns, 75.8083 ns/op
WorkloadActual  86: 8388608 op, 602957800.00 ns, 71.8782 ns/op
WorkloadActual  87: 8388608 op, 626235300.00 ns, 74.6531 ns/op
WorkloadActual  88: 8388608 op, 625884200.00 ns, 74.6112 ns/op
WorkloadActual  89: 8388608 op, 598266800.00 ns, 71.3190 ns/op
WorkloadActual  90: 8388608 op, 670543700.00 ns, 79.9350 ns/op
WorkloadActual  91: 8388608 op, 660388600.00 ns, 78.7245 ns/op
WorkloadActual  92: 8388608 op, 607396200.00 ns, 72.4073 ns/op
WorkloadActual  93: 8388608 op, 620800800.00 ns, 74.0052 ns/op
WorkloadActual  94: 8388608 op, 614934900.00 ns, 73.3060 ns/op
WorkloadActual  95: 8388608 op, 642959700.00 ns, 76.6468 ns/op
WorkloadActual  96: 8388608 op, 616685200.00 ns, 73.5146 ns/op
WorkloadActual  97: 8388608 op, 615464900.00 ns, 73.3691 ns/op
WorkloadActual  98: 8388608 op, 594806300.00 ns, 70.9064 ns/op
WorkloadActual  99: 8388608 op, 626912700.00 ns, 74.7338 ns/op
WorkloadActual  100: 8388608 op, 579074500.00 ns, 69.0311 ns/op

// AfterActualRun
WorkloadResult   1: 8388608 op, 623535900.00 ns, 74.3313 ns/op
WorkloadResult   2: 8388608 op, 578447200.00 ns, 68.9563 ns/op
WorkloadResult   3: 8388608 op, 603288700.00 ns, 71.9176 ns/op
WorkloadResult   4: 8388608 op, 739590600.00 ns, 88.1661 ns/op
WorkloadResult   5: 8388608 op, 769232100.00 ns, 91.6996 ns/op
WorkloadResult   6: 8388608 op, 726901500.00 ns, 86.6534 ns/op
WorkloadResult   7: 8388608 op, 739807700.00 ns, 88.1920 ns/op
WorkloadResult   8: 8388608 op, 741016500.00 ns, 88.3361 ns/op
WorkloadResult   9: 8388608 op, 669654300.00 ns, 79.8290 ns/op
WorkloadResult  10: 8388608 op, 596005400.00 ns, 71.0494 ns/op
WorkloadResult  11: 8388608 op, 649649500.00 ns, 77.4443 ns/op
WorkloadResult  12: 8388608 op, 629793900.00 ns, 75.0773 ns/op
WorkloadResult  13: 8388608 op, 698208100.00 ns, 83.2329 ns/op
WorkloadResult  14: 8388608 op, 690470400.00 ns, 82.3105 ns/op
WorkloadResult  15: 8388608 op, 680925500.00 ns, 81.1726 ns/op
WorkloadResult  16: 8388608 op, 713769500.00 ns, 85.0880 ns/op
WorkloadResult  17: 8388608 op, 723204600.00 ns, 86.2127 ns/op
WorkloadResult  18: 8388608 op, 686491800.00 ns, 81.8362 ns/op
WorkloadResult  19: 8388608 op, 656242300.00 ns, 78.2302 ns/op
WorkloadResult  20: 8388608 op, 598512600.00 ns, 71.3483 ns/op
WorkloadResult  21: 8388608 op, 572573300.00 ns, 68.2561 ns/op
WorkloadResult  22: 8388608 op, 588619300.00 ns, 70.1689 ns/op
WorkloadResult  23: 8388608 op, 641586100.00 ns, 76.4830 ns/op
WorkloadResult  24: 8388608 op, 560885100.00 ns, 66.8627 ns/op
WorkloadResult  25: 8388608 op, 569862000.00 ns, 67.9328 ns/op
WorkloadResult  26: 8388608 op, 568424400.00 ns, 67.7615 ns/op
WorkloadResult  27: 8388608 op, 667130600.00 ns, 79.5282 ns/op
WorkloadResult  28: 8388608 op, 612402900.00 ns, 73.0041 ns/op
WorkloadResult  29: 8388608 op, 596171000.00 ns, 71.0691 ns/op
WorkloadResult  30: 8388608 op, 622033200.00 ns, 74.1521 ns/op
WorkloadResult  31: 8388608 op, 594934500.00 ns, 70.9217 ns/op
WorkloadResult  32: 8388608 op, 588545600.00 ns, 70.1601 ns/op
WorkloadResult  33: 8388608 op, 595866200.00 ns, 71.0328 ns/op
WorkloadResult  34: 8388608 op, 621497000.00 ns, 74.0882 ns/op
WorkloadResult  35: 8388608 op, 583435100.00 ns, 69.5509 ns/op
WorkloadResult  36: 8388608 op, 591838600.00 ns, 70.5527 ns/op
WorkloadResult  37: 8388608 op, 608971300.00 ns, 72.5950 ns/op
WorkloadResult  38: 8388608 op, 586045000.00 ns, 69.8620 ns/op
WorkloadResult  39: 8388608 op, 665498600.00 ns, 79.3336 ns/op
WorkloadResult  40: 8388608 op, 697715100.00 ns, 83.1741 ns/op
WorkloadResult  41: 8388608 op, 685374900.00 ns, 81.7031 ns/op
WorkloadResult  42: 8388608 op, 701624300.00 ns, 83.6401 ns/op
WorkloadResult  43: 8388608 op, 655009400.00 ns, 78.0832 ns/op
WorkloadResult  44: 8388608 op, 633393800.00 ns, 75.5064 ns/op
WorkloadResult  45: 8388608 op, 608379600.00 ns, 72.5245 ns/op
WorkloadResult  46: 8388608 op, 611984400.00 ns, 72.9542 ns/op
WorkloadResult  47: 8388608 op, 720579700.00 ns, 85.8998 ns/op
WorkloadResult  48: 8388608 op, 674560700.00 ns, 80.4139 ns/op
WorkloadResult  49: 8388608 op, 592969100.00 ns, 70.6874 ns/op
WorkloadResult  50: 8388608 op, 567915200.00 ns, 67.7008 ns/op
WorkloadResult  51: 8388608 op, 562484700.00 ns, 67.0534 ns/op
WorkloadResult  52: 8388608 op, 567018400.00 ns, 67.5939 ns/op
WorkloadResult  53: 8388608 op, 574800700.00 ns, 68.5216 ns/op
WorkloadResult  54: 8388608 op, 568684600.00 ns, 67.7925 ns/op
WorkloadResult  55: 8388608 op, 564393400.00 ns, 67.2809 ns/op
WorkloadResult  56: 8388608 op, 557570700.00 ns, 66.4676 ns/op
WorkloadResult  57: 8388608 op, 615365500.00 ns, 73.3573 ns/op
WorkloadResult  58: 8388608 op, 764214200.00 ns, 91.1014 ns/op
WorkloadResult  59: 8388608 op, 620115300.00 ns, 73.9235 ns/op
WorkloadResult  60: 8388608 op, 599515600.00 ns, 71.4678 ns/op
WorkloadResult  61: 8388608 op, 603037300.00 ns, 71.8876 ns/op
WorkloadResult  62: 8388608 op, 591250300.00 ns, 70.4825 ns/op
WorkloadResult  63: 8388608 op, 627348500.00 ns, 74.7858 ns/op
WorkloadResult  64: 8388608 op, 571315700.00 ns, 68.1061 ns/op
WorkloadResult  65: 8388608 op, 615513100.00 ns, 73.3749 ns/op
WorkloadResult  66: 8388608 op, 616922700.00 ns, 73.5429 ns/op
WorkloadResult  67: 8388608 op, 610606500.00 ns, 72.7900 ns/op
WorkloadResult  68: 8388608 op, 616501300.00 ns, 73.4927 ns/op
WorkloadResult  69: 8388608 op, 591714100.00 ns, 70.5378 ns/op
WorkloadResult  70: 8388608 op, 601919000.00 ns, 71.7543 ns/op
WorkloadResult  71: 8388608 op, 615724500.00 ns, 73.4001 ns/op
WorkloadResult  72: 8388608 op, 628478200.00 ns, 74.9204 ns/op
WorkloadResult  73: 8388608 op, 588291400.00 ns, 70.1298 ns/op
WorkloadResult  74: 8388608 op, 748630600.00 ns, 89.2437 ns/op
WorkloadResult  75: 8388608 op, 631601500.00 ns, 75.2928 ns/op
WorkloadResult  76: 8388608 op, 679123100.00 ns, 80.9578 ns/op
WorkloadResult  77: 8388608 op, 684336100.00 ns, 81.5792 ns/op
WorkloadResult  78: 8388608 op, 714211600.00 ns, 85.1407 ns/op
WorkloadResult  79: 8388608 op, 776701300.00 ns, 92.5900 ns/op
WorkloadResult  80: 8388608 op, 693422500.00 ns, 82.6624 ns/op
WorkloadResult  81: 8388608 op, 695836600.00 ns, 82.9502 ns/op
WorkloadResult  82: 8388608 op, 621215700.00 ns, 74.0547 ns/op
WorkloadResult  83: 8388608 op, 588247300.00 ns, 70.1245 ns/op
WorkloadResult  84: 8388608 op, 611524800.00 ns, 72.8994 ns/op
WorkloadResult  85: 8388608 op, 611173700.00 ns, 72.8576 ns/op
WorkloadResult  86: 8388608 op, 583556300.00 ns, 69.5653 ns/op
WorkloadResult  87: 8388608 op, 655833200.00 ns, 78.1814 ns/op
WorkloadResult  88: 8388608 op, 645678100.00 ns, 76.9708 ns/op
WorkloadResult  89: 8388608 op, 592685700.00 ns, 70.6536 ns/op
WorkloadResult  90: 8388608 op, 606090300.00 ns, 72.2516 ns/op
WorkloadResult  91: 8388608 op, 600224400.00 ns, 71.5523 ns/op
WorkloadResult  92: 8388608 op, 628249200.00 ns, 74.8931 ns/op
WorkloadResult  93: 8388608 op, 601974700.00 ns, 71.7610 ns/op
WorkloadResult  94: 8388608 op, 600754400.00 ns, 71.6155 ns/op
WorkloadResult  95: 8388608 op, 580095800.00 ns, 69.1528 ns/op
WorkloadResult  96: 8388608 op, 612202200.00 ns, 72.9802 ns/op
WorkloadResult  97: 8388608 op, 564364000.00 ns, 67.2774 ns/op
GC:  1130 0 0 3556769792 8388608

// AfterAll

Mean = 75.3367 ns, StdErr = 0.6683 ns (0.89%); N = 97, StdDev = 6.5819 ns
Min = 66.4676 ns, Q1 = 70.5452 ns, Median = 73.3573 ns, Q3 = 80.1215 ns, Max = 92.5900 ns
IQR = 9.5762 ns, LowerFence = 56.1809 ns, UpperFence = 94.4858 ns
ConfidenceInterval = [73.0680 ns; 77.6054 ns] (CI 99.9%), Margin = 2.2687 ns (3.01% of Mean)
Skewness = 0.85, Kurtosis = 2.73, MValue = 2.96

// **************************
// Benchmark: ForLoopBenchmark.ForEachLoop: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "1abb033e-4146-436c-a48e-2c8e20aefedb.dll" --benchmarkName "BenchmarkExamples.ForLoop.ForLoopBenchmark.ForEachLoop(N: 100)" --job "Default" --benchmarkId 1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\1abb033e-4146-436c-a48e-2c8e20aefedb\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.7 (CoreCLR 4.6.28008.02, CoreFX 4.6.28008.03), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 384500.00 ns, 384.5000 us/op
WorkloadJitting  1: 1 op, 304900.00 ns, 304.9000 us/op

OverheadJitting  2: 16 op, 815500.00 ns, 50.9688 us/op
WorkloadJitting  2: 16 op, 578900.00 ns, 36.1813 us/op

WorkloadPilot    1: 16 op, 4100.00 ns, 256.2500 ns/op
WorkloadPilot    2: 32 op, 3700.00 ns, 115.6250 ns/op
WorkloadPilot    3: 64 op, 6400.00 ns, 100.0000 ns/op
WorkloadPilot    4: 128 op, 28600.00 ns, 223.4375 ns/op
WorkloadPilot    5: 256 op, 56700.00 ns, 221.4844 ns/op
WorkloadPilot    6: 512 op, 64300.00 ns, 125.5859 ns/op
WorkloadPilot    7: 1024 op, 163300.00 ns, 159.4727 ns/op
WorkloadPilot    8: 2048 op, 481100.00 ns, 234.9121 ns/op
WorkloadPilot    9: 4096 op, 729800.00 ns, 178.1738 ns/op
WorkloadPilot   10: 8192 op, 1475400.00 ns, 180.1025 ns/op
WorkloadPilot   11: 16384 op, 2114700.00 ns, 129.0710 ns/op
WorkloadPilot   12: 32768 op, 3277000.00 ns, 100.0061 ns/op
WorkloadPilot   13: 65536 op, 6112200.00 ns, 93.2648 ns/op
WorkloadPilot   14: 131072 op, 13827100.00 ns, 105.4924 ns/op
WorkloadPilot   15: 262144 op, 31505000.00 ns, 120.1820 ns/op
WorkloadPilot   16: 524288 op, 59597300.00 ns, 113.6728 ns/op
WorkloadPilot   17: 1048576 op, 104255200.00 ns, 99.4255 ns/op
WorkloadPilot   18: 2097152 op, 192142700.00 ns, 91.6208 ns/op
WorkloadPilot   19: 4194304 op, 372414000.00 ns, 88.7904 ns/op
WorkloadPilot   20: 8388608 op, 795993100.00 ns, 94.8898 ns/op

OverheadWarmup   1: 8388608 op, 17829300.00 ns, 2.1254 ns/op
OverheadWarmup   2: 8388608 op, 15420600.00 ns, 1.8383 ns/op
OverheadWarmup   3: 8388608 op, 17483300.00 ns, 2.0842 ns/op
OverheadWarmup   4: 8388608 op, 16744800.00 ns, 1.9961 ns/op
OverheadWarmup   5: 8388608 op, 15077500.00 ns, 1.7974 ns/op
OverheadWarmup   6: 8388608 op, 16460700.00 ns, 1.9623 ns/op
OverheadWarmup   7: 8388608 op, 16781700.00 ns, 2.0005 ns/op
OverheadWarmup   8: 8388608 op, 16707100.00 ns, 1.9916 ns/op

OverheadActual   1: 8388608 op, 17218200.00 ns, 2.0526 ns/op
OverheadActual   2: 8388608 op, 19522500.00 ns, 2.3273 ns/op
OverheadActual   3: 8388608 op, 19413200.00 ns, 2.3142 ns/op
OverheadActual   4: 8388608 op, 18782200.00 ns, 2.2390 ns/op
OverheadActual   5: 8388608 op, 18126600.00 ns, 2.1609 ns/op
OverheadActual   6: 8388608 op, 15719000.00 ns, 1.8739 ns/op
