// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\ee9e3ce6-032d-4b47-b6df-59aa8aa56339
// command took 1.77s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\ee9e3ce6-032d-4b47-b6df-59aa8aa56339
// command took 3.29s and exited with 0
// ***** Done, took 00:00:05 (5.23 sec)   *****
// Found 5 benchmarks:
//   JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.ObjectTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.XmlTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.XmlAttributeTest: DefaultJob [N=100]
//   JsonSerializerBenchmark.ProtoBufXmlTest: DefaultJob [N=100]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: JsonSerializerBenchmark.JsonTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "ee9e3ce6-032d-4b47-b6df-59aa8aa56339.dll" --benchmarkName "BenchmarkExamples.JsonSerializer.JsonSerializerBenchmark.JsonTest(N: 100)" --job "Default" --benchmarkId 0 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\ee9e3ce6-032d-4b47-b6df-59aa8aa56339\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadResult  30: 128 op, 954792200.00 ns, 7.4593 ms/op
WorkloadResult  31: 128 op, 871080400.00 ns, 6.8053 ms/op
WorkloadResult  32: 128 op, 910925700.00 ns, 7.1166 ms/op
WorkloadResult  33: 128 op, 929784500.00 ns, 7.2639 ms/op
WorkloadResult  34: 128 op, 908850800.00 ns, 7.1004 ms/op
WorkloadResult  35: 128 op, 966402700.00 ns, 7.5500 ms/op
WorkloadResult  36: 128 op, 938062500.00 ns, 7.3286 ms/op
WorkloadResult  37: 128 op, 962655100.00 ns, 7.5207 ms/op
WorkloadResult  38: 128 op, 925797100.00 ns, 7.2328 ms/op
WorkloadResult  39: 128 op, 907088600.00 ns, 7.0866 ms/op
WorkloadResult  40: 128 op, 895647800.00 ns, 6.9972 ms/op
WorkloadResult  41: 128 op, 885310900.00 ns, 6.9165 ms/op
WorkloadResult  42: 128 op, 899177300.00 ns, 7.0248 ms/op
WorkloadResult  43: 128 op, 900779700.00 ns, 7.0373 ms/op
WorkloadResult  44: 128 op, 940044000.00 ns, 7.3441 ms/op
WorkloadResult  45: 128 op, 952200600.00 ns, 7.4391 ms/op
WorkloadResult  46: 128 op, 997484000.00 ns, 7.7928 ms/op
WorkloadResult  47: 128 op, 899446800.00 ns, 7.0269 ms/op
WorkloadResult  48: 128 op, 872582400.00 ns, 6.8171 ms/op
WorkloadResult  49: 128 op, 868946800.00 ns, 6.7886 ms/op
WorkloadResult  50: 128 op, 893348700.00 ns, 6.9793 ms/op
WorkloadResult  51: 128 op, 913362900.00 ns, 7.1356 ms/op
WorkloadResult  52: 128 op, 902657800.00 ns, 7.0520 ms/op
GC:  132 0 0 417587200 128

// AfterAll

Mean = 7.1178 ms, StdErr = 0.0404 ms (0.57%); N = 52, StdDev = 0.2913 ms
Min = 6.6709 ms, Q1 = 6.9256 ms, Median = 7.0440 ms, Q3 = 7.2761 ms, Max = 8.0782 ms
IQR = 0.3505 ms, LowerFence = 6.3998 ms, UpperFence = 7.8019 ms
ConfidenceInterval = [6.9768 ms; 7.2588 ms] (CI 99.9%), Margin = 0.1410 ms (1.98% of Mean)
Skewness = 1.17, Kurtosis = 4.45, MValue = 2

// **************************
// Benchmark: JsonSerializerBenchmark.ObjectTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "ee9e3ce6-032d-4b47-b6df-59aa8aa56339.dll" --benchmarkName "BenchmarkExamples.JsonSerializer.JsonSerializerBenchmark.ObjectTest(N: 100)" --job "Default" --benchmarkId 1 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\ee9e3ce6-032d-4b47-b6df-59aa8aa56339\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 302400.00 ns, 302.4000 us/op
WorkloadJitting  1: 1 op, 170935400.00 ns, 170.9354 ms/op

WorkloadPilot    1: 2 op, 14697100.00 ns, 7.3486 ms/op
WorkloadPilot    2: 3 op, 24088400.00 ns, 8.0295 ms/op
WorkloadPilot    3: 4 op, 28169300.00 ns, 7.0423 ms/op
WorkloadPilot    4: 5 op, 34837500.00 ns, 6.9675 ms/op
WorkloadPilot    5: 6 op, 41557800.00 ns, 6.9263 ms/op
WorkloadPilot    6: 7 op, 49742500.00 ns, 7.1061 ms/op
WorkloadPilot    7: 8 op, 55422500.00 ns, 6.9278 ms/op
WorkloadPilot    8: 9 op, 61437200.00 ns, 6.8264 ms/op
WorkloadPilot    9: 10 op, 67351600.00 ns, 6.7352 ms/op
WorkloadPilot   10: 11 op, 74805300.00 ns, 6.8005 ms/op
WorkloadPilot   11: 12 op, 80299900.00 ns, 6.6917 ms/op
WorkloadPilot   12: 13 op, 90910700.00 ns, 6.9931 ms/op
WorkloadPilot   13: 14 op, 93321500.00 ns, 6.6658 ms/op
WorkloadPilot   14: 15 op, 99227200.00 ns, 6.6151 ms/op
WorkloadPilot   15: 16 op, 106759900.00 ns, 6.6725 ms/op
WorkloadPilot   16: 32 op, 212186700.00 ns, 6.6308 ms/op
WorkloadPilot   17: 64 op, 422962900.00 ns, 6.6088 ms/op
WorkloadPilot   18: 128 op, 855638500.00 ns, 6.6847 ms/op

WorkloadWarmup   1: 128 op, 852299700.00 ns, 6.6586 ms/op
WorkloadWarmup   2: 128 op, 867417300.00 ns, 6.7767 ms/op
WorkloadWarmup   3: 128 op, 878217800.00 ns, 6.8611 ms/op
WorkloadWarmup   4: 128 op, 875654500.00 ns, 6.8411 ms/op
WorkloadWarmup   5: 128 op, 867640900.00 ns, 6.7784 ms/op
WorkloadWarmup   6: 128 op, 863589400.00 ns, 6.7468 ms/op
WorkloadWarmup   7: 128 op, 893532800.00 ns, 6.9807 ms/op
WorkloadWarmup   8: 128 op, 905612000.00 ns, 7.0751 ms/op
WorkloadWarmup   9: 128 op, 884267300.00 ns, 6.9083 ms/op

// BeforeActualRun
WorkloadActual   1: 128 op, 871983300.00 ns, 6.8124 ms/op
WorkloadActual   2: 128 op, 912873300.00 ns, 7.1318 ms/op
WorkloadActual   3: 128 op, 873860700.00 ns, 6.8270 ms/op
WorkloadActual   4: 128 op, 876339300.00 ns, 6.8464 ms/op
WorkloadActual   5: 128 op, 878399200.00 ns, 6.8625 ms/op
WorkloadActual   6: 128 op, 863294800.00 ns, 6.7445 ms/op
WorkloadActual   7: 128 op, 864849000.00 ns, 6.7566 ms/op
WorkloadActual   8: 128 op, 835708200.00 ns, 6.5290 ms/op
WorkloadActual   9: 128 op, 835379100.00 ns, 6.5264 ms/op
WorkloadActual  10: 128 op, 1015444100.00 ns, 7.9332 ms/op
WorkloadActual  11: 128 op, 844827600.00 ns, 6.6002 ms/op
WorkloadActual  12: 128 op, 848538700.00 ns, 6.6292 ms/op
WorkloadActual  13: 128 op, 841744200.00 ns, 6.5761 ms/op
WorkloadActual  14: 128 op, 894150500.00 ns, 6.9856 ms/op
WorkloadActual  15: 128 op, 975329400.00 ns, 7.6198 ms/op
WorkloadActual  16: 128 op, 1049070600.00 ns, 8.1959 ms/op
WorkloadActual  17: 128 op, 1011364600.00 ns, 7.9013 ms/op
WorkloadActual  18: 128 op, 994560400.00 ns, 7.7700 ms/op
WorkloadActual  19: 128 op, 1103935000.00 ns, 8.6245 ms/op
WorkloadActual  20: 128 op, 1145911300.00 ns, 8.9524 ms/op
WorkloadActual  21: 128 op, 1069569900.00 ns, 8.3560 ms/op
WorkloadActual  22: 128 op, 1121016900.00 ns, 8.7579 ms/op
WorkloadActual  23: 128 op, 1037802300.00 ns, 8.1078 ms/op
WorkloadActual  24: 128 op, 1027187900.00 ns, 8.0249 ms/op
WorkloadActual  25: 128 op, 993318200.00 ns, 7.7603 ms/op
WorkloadActual  26: 128 op, 967514700.00 ns, 7.5587 ms/op
WorkloadActual  27: 128 op, 895472500.00 ns, 6.9959 ms/op
WorkloadActual  28: 128 op, 870112500.00 ns, 6.7978 ms/op
WorkloadActual  29: 128 op, 874368300.00 ns, 6.8310 ms/op
WorkloadActual  30: 128 op, 857253100.00 ns, 6.6973 ms/op
WorkloadActual  31: 128 op, 874676000.00 ns, 6.8334 ms/op
WorkloadActual  32: 128 op, 859409700.00 ns, 6.7141 ms/op
WorkloadActual  33: 128 op, 850957500.00 ns, 6.6481 ms/op
WorkloadActual  34: 128 op, 845127300.00 ns, 6.6026 ms/op
WorkloadActual  35: 128 op, 865917400.00 ns, 6.7650 ms/op
WorkloadActual  36: 128 op, 907420400.00 ns, 7.0892 ms/op
WorkloadActual  37: 128 op, 844075700.00 ns, 6.5943 ms/op
WorkloadActual  38: 128 op, 841280800.00 ns, 6.5725 ms/op
WorkloadActual  39: 128 op, 909200100.00 ns, 7.1031 ms/op
WorkloadActual  40: 128 op, 883750800.00 ns, 6.9043 ms/op
WorkloadActual  41: 128 op, 874234700.00 ns, 6.8300 ms/op
WorkloadActual  42: 128 op, 880398200.00 ns, 6.8781 ms/op
WorkloadActual  43: 128 op, 885607500.00 ns, 6.9188 ms/op
WorkloadActual  44: 128 op, 867230100.00 ns, 6.7752 ms/op
WorkloadActual  45: 128 op, 862528000.00 ns, 6.7385 ms/op
WorkloadActual  46: 128 op, 867660700.00 ns, 6.7786 ms/op
WorkloadActual  47: 128 op, 880912500.00 ns, 6.8821 ms/op
WorkloadActual  48: 128 op, 850920100.00 ns, 6.6478 ms/op
WorkloadActual  49: 128 op, 840867000.00 ns, 6.5693 ms/op
WorkloadActual  50: 128 op, 839165000.00 ns, 6.5560 ms/op
WorkloadActual  51: 128 op, 881143700.00 ns, 6.8839 ms/op
WorkloadActual  52: 128 op, 885100700.00 ns, 6.9148 ms/op
WorkloadActual  53: 128 op, 869875600.00 ns, 6.7959 ms/op
WorkloadActual  54: 128 op, 847503400.00 ns, 6.6211 ms/op
WorkloadActual  55: 128 op, 850327900.00 ns, 6.6432 ms/op
WorkloadActual  56: 128 op, 864290600.00 ns, 6.7523 ms/op
WorkloadActual  57: 128 op, 862805700.00 ns, 6.7407 ms/op

// AfterActualRun
WorkloadResult   1: 128 op, 871983300.00 ns, 6.8124 ms/op
WorkloadResult   2: 128 op, 912873300.00 ns, 7.1318 ms/op
WorkloadResult   3: 128 op, 873860700.00 ns, 6.8270 ms/op
WorkloadResult   4: 128 op, 876339300.00 ns, 6.8464 ms/op
WorkloadResult   5: 128 op, 878399200.00 ns, 6.8625 ms/op
WorkloadResult   6: 128 op, 863294800.00 ns, 6.7445 ms/op
WorkloadResult   7: 128 op, 864849000.00 ns, 6.7566 ms/op
WorkloadResult   8: 128 op, 835708200.00 ns, 6.5290 ms/op
WorkloadResult   9: 128 op, 835379100.00 ns, 6.5264 ms/op
WorkloadResult  10: 128 op, 844827600.00 ns, 6.6002 ms/op
WorkloadResult  11: 128 op, 848538700.00 ns, 6.6292 ms/op
WorkloadResult  12: 128 op, 841744200.00 ns, 6.5761 ms/op
WorkloadResult  13: 128 op, 894150500.00 ns, 6.9856 ms/op
WorkloadResult  14: 128 op, 975329400.00 ns, 7.6198 ms/op
WorkloadResult  15: 128 op, 994560400.00 ns, 7.7700 ms/op
WorkloadResult  16: 128 op, 993318200.00 ns, 7.7603 ms/op
WorkloadResult  17: 128 op, 967514700.00 ns, 7.5587 ms/op
WorkloadResult  18: 128 op, 895472500.00 ns, 6.9959 ms/op
WorkloadResult  19: 128 op, 870112500.00 ns, 6.7978 ms/op
WorkloadResult  20: 128 op, 874368300.00 ns, 6.8310 ms/op
WorkloadResult  21: 128 op, 857253100.00 ns, 6.6973 ms/op
WorkloadResult  22: 128 op, 874676000.00 ns, 6.8334 ms/op
WorkloadResult  23: 128 op, 859409700.00 ns, 6.7141 ms/op
WorkloadResult  24: 128 op, 850957500.00 ns, 6.6481 ms/op
WorkloadResult  25: 128 op, 845127300.00 ns, 6.6026 ms/op
WorkloadResult  26: 128 op, 865917400.00 ns, 6.7650 ms/op
WorkloadResult  27: 128 op, 907420400.00 ns, 7.0892 ms/op
WorkloadResult  28: 128 op, 844075700.00 ns, 6.5943 ms/op
WorkloadResult  29: 128 op, 841280800.00 ns, 6.5725 ms/op
WorkloadResult  30: 128 op, 909200100.00 ns, 7.1031 ms/op
WorkloadResult  31: 128 op, 883750800.00 ns, 6.9043 ms/op
WorkloadResult  32: 128 op, 874234700.00 ns, 6.8300 ms/op
WorkloadResult  33: 128 op, 880398200.00 ns, 6.8781 ms/op
WorkloadResult  34: 128 op, 885607500.00 ns, 6.9188 ms/op
WorkloadResult  35: 128 op, 867230100.00 ns, 6.7752 ms/op
WorkloadResult  36: 128 op, 862528000.00 ns, 6.7385 ms/op
WorkloadResult  37: 128 op, 867660700.00 ns, 6.7786 ms/op
WorkloadResult  38: 128 op, 880912500.00 ns, 6.8821 ms/op
WorkloadResult  39: 128 op, 850920100.00 ns, 6.6478 ms/op
WorkloadResult  40: 128 op, 840867000.00 ns, 6.5693 ms/op
WorkloadResult  41: 128 op, 839165000.00 ns, 6.5560 ms/op
WorkloadResult  42: 128 op, 881143700.00 ns, 6.8839 ms/op
WorkloadResult  43: 128 op, 885100700.00 ns, 6.9148 ms/op
WorkloadResult  44: 128 op, 869875600.00 ns, 6.7959 ms/op
WorkloadResult  45: 128 op, 847503400.00 ns, 6.6211 ms/op
WorkloadResult  46: 128 op, 850327900.00 ns, 6.6432 ms/op
WorkloadResult  47: 128 op, 864290600.00 ns, 6.7523 ms/op
WorkloadResult  48: 128 op, 862805700.00 ns, 6.7407 ms/op
GC:  82 0 0 258355200 128

// AfterAll

Mean = 6.8461 ms, StdErr = 0.0426 ms (0.62%); N = 48, StdDev = 0.2949 ms
Min = 6.5264 ms, Q1 = 6.6455 ms, Median = 6.7873 ms, Q3 = 6.8941 ms, Max = 7.7700 ms
IQR = 0.2486 ms, LowerFence = 6.2726 ms, UpperFence = 7.2670 ms
ConfidenceInterval = [6.6967 ms; 6.9954 ms] (CI 99.9%), Margin = 0.1494 ms (2.18% of Mean)
Skewness = 1.78, Kurtosis = 5.86, MValue = 2

// **************************
// Benchmark: JsonSerializerBenchmark.XmlTest: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "ee9e3ce6-032d-4b47-b6df-59aa8aa56339.dll" --benchmarkName "BenchmarkExamples.JsonSerializer.JsonSerializerBenchmark.XmlTest(N: 100)" --job "Default" --benchmarkId 2 in C:\dev\BenchmarkExamples\src\BenchmarkExamples\bin\Release\netcoreapp2.2\ee9e3ce6-032d-4b47-b6df-59aa8aa56339\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.5 (CoreCLR 4.6.27617.05, CoreFX 4.6.27618.01), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 310000.00 ns, 310.0000 us/op
WorkloadJitting  1: 1 op, 1514959800.00 ns, 1.5150 s/op

WorkloadWarmup   1: 1 op, 1518735300.00 ns, 1.5187 s/op
WorkloadWarmup   2: 1 op, 1549481200.00 ns, 1.5495 s/op
WorkloadWarmup   3: 1 op, 1545516500.00 ns, 1.5455 s/op
WorkloadWarmup   4: 1 op, 1478376200.00 ns, 1.4784 s/op
WorkloadWarmup   5: 1 op, 1472272400.00 ns, 1.4723 s/op
WorkloadWarmup   6: 1 op, 1545483300.00 ns, 1.5455 s/op
WorkloadWarmup   7: 1 op, 1496215900.00 ns, 1.4962 s/op

// BeforeActualRun
WorkloadActual   1: 1 op, 1473430000.00 ns, 1.4734 s/op
WorkloadActual   2: 1 op, 1532082700.00 ns, 1.5321 s/op
WorkloadActual   3: 1 op, 1539837900.00 ns, 1.5398 s/op
WorkloadActual   4: 1 op, 1532977000.00 ns, 1.5330 s/op
WorkloadActual   5: 1 op, 1489287300.00 ns, 1.4893 s/op
WorkloadActual   6: 1 op, 1471346600.00 ns, 1.4713 s/op
WorkloadActual   7: 1 op, 1513813300.00 ns, 1.5138 s/op
WorkloadActual   8: 1 op, 1533472200.00 ns, 1.5335 s/op
WorkloadActual   9: 1 op, 1698329500.00 ns, 1.6983 s/op
WorkloadActual  10: 1 op, 1850138800.00 ns, 1.8501 s/op
